time,gyroX_mdps_filtered,gyroY_mdps_filtered,gyroZ_mdps_filtered,accX_mg_filtered,accY_mg_filtered,accZ_mg_filtered,magX_mG_filtered,magY_mG_filtered,magZ_mG_filtered
0.0,-140.48455607407837,21.366216481218657,257.5861371823728,-1118.3269045819702,-125.18743490298,-163.4020967689746,654.8312410904044,-366.08614121960306,-63.30582734834931
0.005,-128.69765074420786,25.574449774908306,224.6239190987279,-1142.1577579287666,-109.91988035371381,-173.74255735347626,654.7994797371947,-366.88139433124064,-64.47793989554346
0.01,-116.81858323031986,29.621801073141008,191.85857198338326,-1165.0631686997187,-94.7020558662669,-184.12702090748283,654.7805686149688,-367.6574190316872,-65.62014705256927
0.014,-104.93942900318844,33.470167270873674,159.52570505006253,-1186.781938041534,-79.67128741519652,-194.49299256270166,654.7758114648869,-368.40916124241267,-66.72028849477438
0.019,-93.15143028704016,37.07716570806499,127.85538320775058,-1207.0624454633505,-64.95826402338828,-204.77542321787246,654.7863150544637,-369.1318182976753,-67.76702750977057
0.023,-81.54343126271542,40.396197848519996,97.06851483619025,-1225.667302789008,-50.684305408539956,-214.90720184170343,654.8129632686649,-369.82089881743707,-68.75011255905032
0.028,-70.20047975566463,43.37678670282605,67.37353860052558,-1242.3778884434028,-36.95897906767257,-224.81973953687313,654.8563844629192,-370.4722734379118,-69.66060757765622
0.033,-59.202634686131084,45.96520982143479,38.96350167097342,-1256.9986674955453,-23.878151773964007,-234.44364726989133,654.916912903145,-371.0822159021369,-70.49108394940261
0.038,-48.62400240878863,48.10543400318716,12.01359998495549,-1269.3612037250161,-11.522546219763408,-243.70950416061493,654.994547501867,-371.64743457639025,-71.2357687653552
0.043,-38.53200737135713,49.740340671141325,-13.32077811969081,-1279.327769703246,0.04314669267928986,-252.54870893307267,655.0889129115797,-372.1650948280154,-71.89064585992696
0.047,-28.986885300024074,50.81321341495545,-36.90549545656547,-1286.794461394193,10.77057673607968,-260.89440340694784,655.1992287478571,-372.6328329801502,-72.45350813530497
0.052,-20.041372857624705,51.26944295512292,-58.62861520957842,-1291.6937273075014,20.627474296923857,-268.6824534005191,655.3242920569132,-373.04876267685336,-72.92396143928045
0.057,-11.74055834088679,51.058390965277844,-78.40089323577253,-1293.996230130626,29.59686535466103,-275.85246904787306,655.4624763595463,-373.4114743585198,-73.3033814455243
0.061,-4.121854113941403,50.1353435589363,-96.15585976794353,-1293.7119713793804,37.675834692641324,-282.34884352853567,655.6117483542415,-373.72002822369456,-73.59482577848536
0.066,2.7849476147353394,48.46347804508347,-111.84953817044068,-1290.8906261234154,44.87393050343839,-288.1217867040415,655.7697014158905,-373.9739407457195,-73.80290450927536
0.07,8.957569864642489,46.015762600713266,-125.45984531779746,-1285.6210535033322,51.21131316057364,-293.12832800382586,655.9336038089826,-374.1731647585317,-73.93361334325512
0.075,14.381124902535682,42.77670765999702,-136.98571305915178,-1278.02996825818,56.716751979136774,-297.33326093748184,656.10045896417,-374.3180634772799,-73.99413507586222
0.08,19.04798814985612,38.74389041190772,-146.44596595741356,-1268.2797791912296,61.425569463449555,-300.7100000466523,656.2670749678424,-374.4093795074519,-73.99261585672684
0.085,22.957685059810135,33.929180454013476,-153.87799081215024,-1256.565623818098,65.37762564022704,-303.2413205372862,656.4301404905152,-374.44820055457694,-73.93792338839854
0.09,26.116795756946235,28.35960558017391,-159.33624051169707,-1243.1116546162443,68.61542676895559,-304.9199517827882,656.5863047943753,-374.43592373840465,-73.83939452957001
0.094,28.538874193553482,22.07781103631137,-162.89062590112403,-1228.166658493383,71.18243213621925,-305.74899845383163,656.7322600897778,-374.37422010271763,-73.70657998372361
0.099,30.244372001855876,15.142081528836831,-164.62485775524507,-1211.9991120254092,73.12161810784515,-305.74216689381694,656.8648249334973,-374.26500056784033,-73.54899383847263
0.104,31.260553081610734,7.625910998341584,-164.63480034238182,-1194.8917868926321,74.47434036935297,-304.92377911291607,656.9810272496827,-374.11038462744204,-73.37587564936156
0.108,31.6213830346686,-0.38288007983058775,-163.0268874785596,-1177.1360244819655,75.27951650696738,-303.3285622870585,657.0781850639877,-373.91267337461164,-73.1959725060569
0.113,31.36737676923005,-8.783466076347533,-159.91663553151048,-1159.0258023388747,75.57313490851197,-301.0012082021829,657.1539826403207,-373.67432840161524,-73.01734800892562
0.117,30.54538734619269,-17.463748780668066,-155.42727055952432,-1140.8517239303962,75.38808194178792,-297.9957049775828,657.2065396715707,-373.3979575303615,-72.84722418126714
0.122,29.2083197326929,-26.302460445642033,-149.68847146428044,-1122.8950774085604,74.75426442958722,-294.3744523120933,657.2344713809601,-373.08630755806126,-72.69186090792337
0.127,27.41475507321796,-35.17158446925444,-142.8352184929108,-1105.4221234631918,73.69898730962845,-290.20718040985236,657.2369375690819,-372.7422636877837,-72.5564755143178
0.132,25.228474511067184,-43.93903058506616,-135.00672665968366,-1088.6787796112121,72.24752971188012,-285.569700561943,657.2136786462584,-372.3688550467312,-72.44520275494382
0.137,22.717876141479234,-52.4714932173243,-126.34543652700545,-1072.8858631414755,70.42385103567486,-280.54252146289116,657.1650365623916,-371.9692653351369,-72.36109307285149
0.141,19.955283853667307,-60.637415477536884,-116.99603066277693,-1058.2350362498166,68.25135534492948,-275.2093696262786,657.0919585019074,-371.54684704229504,-72.30614490994381
0.146,17.016152624913598,-68.30997744876016,-107.10444423080145,-1044.885567245598,65.75364865545656,-269.65565475642995,656.9959815580357,-371.1051370396895,-72.28136547871165
0.151,13.978181501410175,-75.37002648895812,-96.8168433921035,-1032.9619863766277,62.95523819615607,-263.9669213940623,656.8791974913458,-370.6478709993453,-72.28685390806092
0.155,10.920351949356744,-81.70886915842232,-86.27855401714893,-1022.5526802277557,59.88214107242483,-258.22732634456037,656.7441979130726,-370.1789939941738,-72.32190082951567
0.16,7.921912859857122,-87.23084805397231,-75.63293216016687,-1013.709439332066,56.56238501550994,-252.51817775790238,656.5940014410698,-369.7026646145059,-72.38509886695701
0.164,5.061332610483712,-91.85563157938375,-65.0201741345181,-1006.4479496206618,53.026390855125385,-246.9165673766553,656.4319653953487,-369.22324987572614,-72.4744588513799
0.169,2.4152346744355584,-95.52015079605096,-54.57606841554472,-1000.7491959513999,49.3072259931905,-241.49412333671063,656.2616855868032,-368.7453082042969,-72.58752684919422
0.174,0.05732969446072946,-98.18012585928193,-44.43069715115629,-996.5617212201348,45.44071670207204,-236.31590708838058,656.0868888455298,-368.2735580565041,-72.72149739173719
0.179,-1.9426437058421442,-99.81113579646329,-34.707104061931055,-993.8046560924623,41.46541012728268,-231.4394740390061,655.9113239048089,-367.8128303644809,-72.87331888874938
0.184,-3.519954534602192,-100.40919947994323,-25.519956815798885,-992.3714042770035,37.42238527248978,-226.91411314032567,655.7386566194446,-367.36800404687,-73.03978834348104
0.188,-4.615872682724658,-99.99085167647377,-16.974242387516462,-992.133841160623,33.35492316807293,-222.7802761233419,655.5723749991741,-366.94392518461177,-73.21763402274347
0.193,-5.178598164717751,-98.5927144597006,-9.164041482184873,-992.9468650515714,29.30805674533998,-219.06920287792218,655.4157084003529,-366.54531194569836,-73.4035860729132
0.198,-5.164104291762262,-96.27057956951572,-2.171432726172458,-994.6531342518238,25.328028677773304,-215.80274575761905,655.2715638524932,-366.1766487327051,-73.59443570677615
0.202,-4.536874588806251,-93.0980306024063,3.934421321239716,-997.0878301258541,21.46168929061271,-212.9933921293452,655.1424811197139,-365.8420741863627,-73.7870836422584
0.207,-3.2705165510761,-89.16464487460979,9.097957893579638,-1000.0833030728536,17.755865567825428,-210.64448086228924,655.0306067162783,-365.5452685017244,-73.9785785008949
0.211,-1.3482391817465678,-84.57382349057546,13.277628909437293,-1003.473480346451,14.256726326051178,-208.75060437353443,654.937685713874,-365.28934587739656,-74.16614621698749
0.216,1.2368150855206148,-79.44030503225062,16.44602348132368,-1007.097938283384,11.009159790220817,-207.29818334129627,654.8650688982923,-365.0767577434833,-74.34721206522036
0.221,4.48139043922148,-73.88742392740589,18.589691675648965,-1010.8055641596711,8.056171578114377,-206.2661965380423,654.8137317848486,-364.9092117529101,-74.51941737049611
0.226,8.372093532179722,-68.0441792340419,19.70867971855402,-1014.4577528211171,5.438306212375698,-205.62704383759004,654.7843012821221,-364.7876105510873,-74.68063304402254
0.231,12.885526381012935,-62.04218312146932,19.81580108162386,-1017.9310994172348,3.193093926280572,-205.3475167960048,654.7770854762774,-364.7120132504109,-74.8289716591514
0.235,17.9885747014866,-56.01256030909214,18.935678808010856,-1021.1195621160601,1.3545249514810687,-205.3898487088699,654.792102120881,-364.68162142511727,-74.96279896353906
0.24,23.638846880509156,-50.082869882375036,17.103601763616908,-1023.9360789478187,-0.04744597054064426,-205.71281483416044,654.8291019041399,-364.69479031227564,-75.08074491387552
0.245,29.785255686387888,-44.37411945231589,14.364241808991743,-1026.3136328331657,-0.9873616361982854,-206.27285340842397,654.8875833894946,-364.7490647433773,-75.18171385813017
0.249,36.36873225480608,-38.997939063002256,10.770280782907758,-1028.2057696154834,-1.4446865657893126,-207.02517905569857,654.9667978260209,-364.84123816408515,-75.26489335776843
0.254,43.32306016814335,-34.05397892517522,6.380995197652579,-1029.5865852890386,-1.4041864110427449,-207.92486215521345,655.0657439610565,-364.9674319943917,-75.32976107750387
0.258,50.57581659798784,-29.627590950985557,1.2608416985182773,-1030.4502093120818,-0.8562522813778501,-208.92785052740876,655.1831552473454,-365.1231916277622,-75.37608902249211
0.263,58.04940725030044,-25.787848970287467,-4.521922060213926,-1030.8098197789216,0.202843613582572,-209.99191306387777,655.3174835917742,-365.3035946698131,-75.40394426274334
0.268,65.66218177828603,-22.585956150704256,-10.896556308861083,-1030.6962332577687,1.7707770963567717,-211.0774883481854,655.466884495993,-365.5033666825761,-75.41368533756422
0.273,73.32961591620015,-20.054080231792973,-17.7910819996052,-1030.1561182614942,3.8391033191402024,-212.14842478892413,655.6292084131026,-365.7169997973814,-75.40595387581841
0.278,80.96554561806376,-18.204647533432507,-25.13343915343658,-1029.2498875408453,6.393307050099643,-213.17260234052748,655.8020030001617,-365.9388700372827,-75.38166149809102
0.282,88.48343721787758,-17.030115451582358,-32.852558491779554,-1028.049330673672,9.412985267931495,-214.1224294698079,655.9825306914574,-366.163349853139,-75.3419724537034
0.287,95.79767658522778,-16.50323079519321,-40.879349126116395,-1026.6350540493124,12.872168346784992,-214.97521245140223,656.1678051185581,-366.38491301330487,-75.2882823212877
0.291,102.8248597169539,-16.577768397111353,-49.14760792847058,-1025.0937996165433,16.739776191871595,-215.71339715275263,656.3546480703965,-366.5982295661921,-75.2221924595451
0.296,109.48506701523908,-17.189731350653574,-57.594855975661815,-1023.5157162241322,20.98019481844088,-216.32468609440645,656.5397662651473,-366.7982492853948,-75.14547920457159
0.301,115.70310329090876,-18.25898133117776,-66.16310399844106,-1021.9916576535721,25.553949911547353,-216.80203570315808,656.7198448563381,-366.98027291020264,-75.06005657386439
0.305,121.40968497625627,-19.691255191139806,-74.79954276904313,-1020.6105794157883,30.418449715861907,-217.14354035636975,656.8916529125984,-367.14001140220137,-74.96793154640473
0.31,126.54255490072066,-21.38051278878009,-83.45714737422993,-1019.4571025439841,35.52877125937493,-217.35221121856807,657.0521554513513,-367.2736339452227,-74.87115161711856
0.315,131.04750333530782,-23.211551133142034,-92.09517869006866,-1018.6093075353888,40.838469277952136,-217.43565920085632,657.1986268370068,-367.37780527599165,-74.77174506253054
0.32,134.87927243562484,-25.062811705924176,-100.67956343039175,-1018.1368149283584,46.30039186802999,-217.40569270957909,657.3287607877412,-367.44971224615523,-74.67165512297164
0.325,138.00232062238388,-26.80930171304576,-109.18313677209463,-1018.0991994453747,51.86748742776438,-217.27784214343777,657.4407722519288,-367.4870786047613,-74.57267007428986
0.329,140.3914246493459,-28.325546722912296,-117.58573756828615,-1018.5447712145983,57.493584161037425,-217.07082427918687,657.533486134199,-367.48816623171143,-74.4763518664522
0.334,142.03210056838026,-29.488492476714445,-125.87415329986742,-1019.5097409051206,63.13411989214048,-216.8059607090955,657.6064079270753,-367.45176079851075,-74.3839665481783
0.338,142.92083031614223,-30.18027798582418,-134.0419184208028,-1021.017767707931,68.74679984596123,-216.50656524406267,657.6597721484784,-367.37714029055417,-74.29641999215589
0.343,143.0650873134029,-30.290809795726847,-142.08897464622234,-1023.0798722433866,74.29216432900829,-216.19731545291066,657.6945659133848,-367.2640259550326,-74.21420246888023
0.348,142.48316133209227,-29.720077370096256,-150.02120451237226,-1025.6946824486722,79.73405484814404,-215.90362315597713,657.7125265334063,-367.1125167919011,-74.13734543823445
0.352,141.20378974186792,-28.380161098031337,-157.84985070506391,-1028.8489705946815,85.03997292859788,-215.65101790183704,657.7161134380972,-366.9230103400417,-74.06539359702532
0.357,139.26560933552645,-26.196897017038392,-165.5908351841494,-1032.5184344097397,90.18132882624737,-215.46455645330843,657.708455829608,-366.6961139001332,-73.99739472948654
0.362,136.71644987014707,-23.111175448545534,-173.26399605040015,-1036.6686741983976,95.13357862143452,-215.36827006964066,657.6932782652631,-366.4325512923674,-73.93190912098393
0.367,133.6124959946666,-19.079863651007013,-180.892266172747,-1041.2563190353223,99.87625137254726,-215.38465976091635,657.6748067965627,-366.13307077487127,-73.86703902228922
0.372,130.01734698578917,-14.0763546711609,-188.500822971757,-1046.2302566954606,104.39287543745783,-215.53424776304243,657.6576584491041,-365.79835990445133,-73.80047688655958
0.376,126.00100295065363,-8.090755294121234,-196.1162403262077,-1051.5329232501151,108.67082314916266,-215.83519149536636,657.6467168744663,-365.4289728074282,-73.72956920681278
0.381,121.63880225221108,-1.1297349515975312,-203.76567067756048,-1057.101610011399,112.70110178911192,-216.30296442895835,657.6469971373944,-365.0252743324998,-73.65139133766932
0.385,117.01032933674142,6.783935452663529,-211.47608011207137,-1062.869748879142,116.4781232464139,-216.95010657374542,657.6635029278085,-364.58740389327494,-73.56282809543409
0.39,112.19830659458317,15.612120391827176,-219.27355392923545,-1068.768142431077,119.9994840557053,-217.78604551052499,657.7010799863755,-364.1152598855873,-73.4606552039261
0.395,107.28747933924411,25.30229382632779,-227.1826858104141,-1074.726111952477,123.265782404594,-218.8169870350278,657.7642701272705,-363.6085038676938,-73.34161749849473
0.399,102.36349968642313,35.78870958473756,-235.22606009111743,-1080.6725446160317,126.28049105849838,-220.04587277072397,657.8571708792624,-363.0665823977949,-73.20250082040597
0.404,97.51181307291405,46.99372596101925,-243.42383415167,-1086.5368295314108,129.04989728843225,-221.47240080158446,657.983306384881,-362.4887634560804,-73.04019540877616
0.409,92.81655023213156,58.82924300481478,-251.79342684604902,-1092.2496801131601,131.58311398489278,-223.0931045680855,658.1455156188725,-361.8741836781991,-72.85174927478704
0.414,88.35942726275528,71.19821310692582,-260.3493180438654,-1097.7438457587095,133.8921593960849,-224.90148487437887,658.3458639224986,-361.2219022355256,-72.63441074634218
