time,ax,ay,az,wx,wy,wz
2025-10-17T13:51:51.743Z,0.1149,-0.2188,-0.6781,-0.0705,0.7410,-0.3376
2025-10-17T13:51:51.750Z,0.4765,-0.0952,-0.7073,-0.0693,0.6733,-0.3174
2025-10-17T13:51:51.756Z,0.8275,0.0181,-0.6518,-0.0607,0.6309,-0.4153
2025-10-17T13:51:51.765Z,0.8786,-0.0013,-0.6701,-0.0399,0.5047,-0.5228
2025-10-17T13:51:51.775Z,0.6346,-0.1427,-0.5719,-0.0352,0.3945,-0.5522
2025-10-17T13:51:51.786Z,0.2665,-0.3510,-0.5373,-0.0295,0.2976,-0.5652
2025-10-17T13:51:51.795Z,0.0857,-0.6162,-0.7095,-0.0331,0.2264,-0.5860
2025-10-17T13:51:51.805Z,0.2777,-0.8426,-0.8413,-0.0306,0.1973,-0.6216
2025-10-17T13:51:51.815Z,0.5333,-0.9415,-0.9382,-0.0378,0.2077,-0.6568
2025-10-17T13:51:51.826Z,0.6949,-1.0473,-1.0552,-0.0457,0.2285,-0.6852
2025-10-17T13:51:51.836Z,0.7201,-1.2174,-1.1840,-0.0727,0.2682,-0.7077
2025-10-17T13:51:51.846Z,0.6013,-1.3338,-1.3381,-0.0938,0.2691,-0.7292
2025-10-17T13:51:51.856Z,0.4801,-1.4226,-1.4719,-0.1008,0.2268,-0.7583
2025-10-17T13:51:51.865Z,0.4155,-1.6094,-1.3565,-0.1173,0.1363,-0.7915
2025-10-17T13:51:51.875Z,0.3136,-1.9673,-1.4053,-0.1395,0.0102,-0.8149
2025-10-17T13:51:51.886Z,0.0982,-2.2097,-1.6057,-0.1748,-0.1516,-0.8288
2025-10-17T13:51:51.896Z,-0.2064,-2.0676,-1.6109,-0.2262,-0.2598,-0.8354
2025-10-17T13:51:51.905Z,-0.4347,-1.6804,-1.7105,-0.2600,-0.3359,-0.8397
2025-10-17T13:51:51.915Z,-0.4377,-1.2909,-1.4565,-0.2974,-0.3346,-0.8604
2025-10-17T13:51:51.926Z,-0.2895,-1.0650,-1.1797,-0.3284,-0.2565,-0.8805
2025-10-17T13:51:51.936Z,-0.1569,-0.9793,-1.0427,-0.3324,-0.1942,-0.9025
2025-10-17T13:51:51.946Z,0.0209,-0.8814,-0.8286,-0.3369,-0.0841,-0.9240
2025-10-17T13:51:51.955Z,0.0101,-0.7401,-0.7805,-0.3169,0.0335,-0.9362
2025-10-17T13:51:51.966Z,-0.0655,-0.5477,-0.6237,-0.2337,0.0896,-0.9704
2025-10-17T13:51:51.975Z,0.0624,-0.4524,0.0205,-0.1311,0.1352,-1.0137
2025-10-17T13:51:51.986Z,-0.0346,-0.5611,0.3858,-0.0063,0.1561,-1.0558
2025-10-17T13:51:51.996Z,-0.4805,-0.6161,0.5289,0.1026,0.2072,-1.0996
2025-10-17T13:51:52.005Z,-1.0066,-0.3418,0.5203,0.2254,0.3559,-1.1353
2025-10-17T13:51:52.015Z,-1.4088,0.2235,0.4015,0.3429,0.5026,-1.1857
2025-10-17T13:51:52.025Z,-1.3886,0.9757,0.4318,0.4567,0.6712,-1.2835
2025-10-17T13:51:52.036Z,-1.1267,1.7468,0.4897,0.5912,0.8949,-1.4239
2025-10-17T13:51:52.046Z,-0.8036,2.2939,0.9000,0.7342,1.1561,-1.5890
2025-10-17T13:51:52.056Z,-0.3210,2.4753,1.3202,0.8889,1.5435,-1.7515
2025-10-17T13:51:52.065Z,0.1178,2.3985,1.6636,1.0349,2.0144,-1.8709
2025-10-17T13:51:52.075Z,0.3804,2.3487,1.7853,1.1728,2.5506,-1.9382
2025-10-17T13:51:52.086Z,0.4007,2.4056,1.8212,1.3038,3.0950,-1.9671
2025-10-17T13:51:52.095Z,0.2377,2.3412,1.7110,1.4548,3.4799,-1.9633
2025-10-17T13:51:52.106Z,-0.0411,2.0702,1.7481,1.5910,3.6738,-1.9375
2025-10-17T13:51:52.115Z,-0.6178,1.7140,1.8149,1.7059,3.6640,-1.8712
2025-10-17T13:51:52.125Z,-1.5254,1.4116,1.7460,1.7879,3.4273,-1.7479
2025-10-17T13:51:52.136Z,-2.3867,1.2121,1.6012,1.8180,3.0414,-1.5803
2025-10-17T13:51:52.146Z,-3.0120,1.1388,1.4555,1.8152,2.6268,-1.3846
2025-10-17T13:51:52.156Z,-3.2388,1.2968,1.4230,1.7847,2.2370,-1.1945
2025-10-17T13:51:52.166Z,-2.7874,1.5827,1.4191,1.7628,1.9648,-1.0338
2025-10-17T13:51:52.176Z,-1.7207,1.8317,1.6470,1.7431,1.8179,-0.9064
2025-10-17T13:51:52.186Z,-0.5304,1.8816,1.9498,1.7118,1.7001,-0.7948
2025-10-17T13:51:52.196Z,0.3184,1.8518,1.9776,1.6512,1.5904,-0.6777
2025-10-17T13:51:52.205Z,0.4883,1.9742,1.8930,1.5883,1.4009,-0.5464
2025-10-17T13:51:52.215Z,0.2358,2.1902,1.9039,1.5244,1.1138,-0.4010
2025-10-17T13:51:52.226Z,0.1279,2.3418,2.0575,1.4470,0.8165,-0.2796
2025-10-17T13:51:52.236Z,0.3097,2.4000,2.2570,1.3760,0.5434,-0.1765
