time,gyroX_mdps_filtered,gyroY_mdps_filtered,gyroZ_mdps_filtered,accX_mg_filtered,accY_mg_filtered,accZ_mg_filtered,magX_mG_filtered,magY_mG_filtered,magZ_mG_filtered
0.0,-72.31794981577174,-27.792435324511764,109.91275491841047,-1259.3801929967549,-186.27960449935603,-186.05439097596684,621.6134213790281,-401.75311059799793,-21.00128135367764
0.005,-59.31315546853318,-18.513457393931606,94.87956353366341,-1254.9624835561494,-162.7728649019278,-186.74289044338346,620.8358985599283,-402.39819596426065,-20.64948293325415
0.009,-46.056952926706465,-9.190739762430974,79.76739753797115,-1250.4116349939427,-139.64522283902042,-187.4848278755721,620.0960412474716,-403.0405925848531,-20.339665155187404
0.013,-32.669787631274204,0.13724316168537598,64.73518865182558,-1245.7229819100182,-117.1303474906282,-188.26064230376963,619.3983088537166,-403.6755900386686,-20.066540030942406
0.019,-19.272925356582316,9.430298178971766,49.934924608829135,-1240.891203154977,-95.44612633345615,-189.05104561972126,618.7467428177478,-404.2986848303821,-19.824286113871462
0.023,-5.986419988130915,18.646631307235513,35.508001375570416,-1235.910654037852,-74.78980399636484,-189.83757098591283,618.1449237248669,-404.9056545517867,-19.606685899765417
0.028,7.07273317499369,27.743029710753184,21.58205549351995,-1230.7757063496294,-55.333739048725405,-190.60304928557758,617.59593546955,-405.49262065650146,-19.4072682436326
0.033,19.792211128458923,36.67511577234672,8.268382064212231,-1225.4810882526792,-37.221922707660944,-191.33199635003416,617.1023362722229,-406.0560993226393,-19.21945275082867
0.037,32.06571319817104,45.39767853524186,-4.3399899034373846,-1220.0222222089367,-20.56738001062874,-192.01090153418667,616.6661358083013,-406.5930406619332,-19.036692825859813
0.042,43.79403407473762,53.865084712228644,-16.16952835984115,-1214.3955640176969,-5.45054096539574,-192.6284161784327,616.2887775875988,-407.10085674327865,-18.852613890529398
0.047,54.88586321111144,62.031768784938045,-27.166734588060923,-1208.5989485379257,8.081371888412853,-193.17544751383932,615.9711260649783,-407.577438679442,-18.661143219398394
0.052,65.2583290723386,69.85279922905973,-37.29801929188499,-1202.6319466369741,20.013937129595025,-193.64516906214246,615.7134586661293,-408.02116263972147,-18.456627957235483
0.056,74.83731989743205,77.28451486586994,-46.548984646537676,-1196.496233052032,30.36414857239646,-194.0329625647642,615.5154637622859,-408.4308843988104,-18.233938323018158
0.06,83.55762363139861,84.28522094928964,-54.92320465421243,-1190.1959571192208,39.178125930410964,-194.33630914606354,615.3762463241657,-408.8059221431139,-17.988553901585473
0.066,91.36293802104147,90.81592867452314,-62.44061297079481,-1183.7380996897223,46.52803091194372,-194.55464869985127,615.2943432045781,-409.1460278017335,-17.71663229135303
0.07,98.20580652990976,96.84111524602638,-69.13561275729366,-1177.1327925247501,52.508327493980445,-194.68922605861965,615.2677495602048,-409.45134804142583,-17.415060967064846
0.075,104.04753532233632,102.3294761915474,-75.05501735633001,-1170.393573068304,57.23155087532713,-194.7429402130204,615.2939568929432,-409.7223770078352,-17.081494411119444
0.08,108.85814014918907,107.25463876441083,-80.2559164818545,-1163.5375479892532,60.823768192531844,-194.72020896682113,615.3700018320322,-409.9599036040546,-16.714378657015146
0.084,112.61636000194703,111.59580539795104,-84.80354382120348,-1156.5854417229987,63.419922769383824,-194.6268564820507,615.4925235097473,-410.1649563510742,-16.31296429308116
0.089,115.30975871939997,115.33829858382714,-88.76920150191029,-1149.561509913726,65.15925114850567,-194.47002580376858,615.657826701138,-410.338748614639,-15.877307504421795
0.094,116.93491863803733,118.473982421812,-92.22827731269047,-1142.4933024681507,66.18094781137002,-194.25811334537522,615.8619480190249,-410.482626306666,-15.40825784718858
0.099,117.49771404129739,121.00154104959111,-95.25837493969412,-1135.4112687138183,66.62022661468663,-194.0007182024423,616.1007230174239,-410.5980192836879,-14.907431467020693
0.103,117.01363836393624,122.92660002377356,-97.93756877011178,-1128.3482089152144,66.6048936781583,-193.70859650687092,616.3698524231824,-410.68639682758015,-14.377169112485001
0.107,115.50814877877941,124.26168308226109,-100.34279386693922,-1121.3385902125926,66.25250995554396,-193.39360981583465,616.6649656464737,-410.7492270509679,-13.820479106204015
0.113,113.016984844689,125.02600305523688,-102.54838614633374,-1114.4177568093708,65.66818887813129,-193.0686566609283,616.981679568311,-410.78793998720306,-13.240966030621786
0.117,109.58641386395398,125.24509179174211,-104.62479334108198,-1107.6210708160893,64.94304735792745,-192.74757805390186,617.3156508084262,-410.80389450022244,-12.642746114431905
0.122,105.27335438563438,124.95027985926329,-106.63748063105021,-1100.9830214905287,64.153305903842,-192.4450308924686,617.6626202810605,-410.7983497709281,-12.03035041760738
0.127,100.14533113997541,124.17804226299974,-108.64605504658473,-1094.5363390268467,63.36001418063599,-192.17632694996817,618.0184495868457,-410.7724426580826,-11.408617333037565
0.131,94.2802196377813,122.96923111220713,-110.70363072107088,-1088.311147465025,62.60936123238126,-191.95723840854492,618.3791494688044,-410.7271724133483,-10.78257677861041
0.136,87.76574633556646,121.36821987593132,-112.85645297947937,-1082.3341915419098,61.933513369565226,-191.80377343673564,618.7409011675519,-410.66339391686734,-10.157329429233409
0.141,80.69872024660162,119.42198670831208,-115.14379173594445,-1076.6281739269084,61.35190578413019,-191.73192736941485,619.1000720500786,-410.58181984044325,-9.537925020228188
0.145,73.18398402210052,117.1791661772365,-117.5981020028294,-1071.2112398839279,60.87289733771127,-191.7574165334832,619.4532272191576,-410.48303116461705,-8.929243952490724
0.15,65.33308649880107,114.68909933107227,-120.24543160812667,-1066.0966433600333,60.49568573802219,-191.89540232797023,619.7971387662946,-410.36749456613734,-8.335886171790076
0.154,57.262693543261925,112.00091135676567,-123.10603677656087,-1061.2926201371438,60.212375782764596,-192.16021285099427,620.1287940315403,-410.235584554504,-7.762070756470527
0.16,49.09276843290075,109.16264432080523,-126.19515012652718,-1056.8024797918104,60.010095912872806,-192.56506861286695,620.4454041305671,-410.0876079129776,-7.211549123421473
0.164,40.94456590364605,106.22046981299428,-129.52383659793745,-1052.6249111086622,59.87306538414372,-193.12181813812728,620.7444143468147,-409.9238279311625,-6.687534408267576
0.169,32.93849477723777,103.21800277666696,-133.09987178073857,-1048.754479787801,59.78452536134083,-193.84068885457577,621.0235182789725,-409.7444860299465,-6.192649116146829
0.174,25.191912767854223,100.19573334352582,-136.92858298247802,-1045.1822861695139,59.728463683000186,-194.73005867745331,621.280677045533,-409.54981864141655,-5.728892087828519
0.178,17.81692353997399,97.19058816543306,-141.01360385994585,-1041.896744110049,59.691084658523756,-195.79625386020723,621.5141432309007,-409.3400676290011,-5.297624166334921
0.183,10.918249247887717,94.23562710657347,-145.35750569159472,-1038.8844382600998,59.66199809331038,-197.04337860413753,621.7224874874103,-409.1154831433864,-4.899570362503975
0.188,4.591250333990344,91.3598760208076,-149.96228048953708,-1036.1310152876672,59.63512092572922,-198.47318141516791,621.9046247772283,-408.8763185969777,-4.534835518286818
0.192,-1.079841616327575,88.58829199654481,-154.82966276933308,-1033.6220655689378,59.60929792748217,-200.08496237334032,622.0598373554157,-408.62281832505704,-4.202930528407572
0.197,-6.0234212392734054,85.9418536132072,-159.96128749998164,-1031.3439554062327,59.588655391576616,-201.87552453906696,622.187792340125,-408.35519935733623,-3.902806677636365
0.201,-10.181691080465331,83.43776516015312,-165.35869020674713,-1029.2845751279806,59.58270601235396,-203.83917166799174,622.2885526420736,-408.0736294194635,-3.632896174262985
0.207,-13.511493852500672,81.0897606432257,-171.02316062692884,-1027.433974981092,59.60622686827572,-205.9677530046238,622.3625808769817,-407.77820373056596,-3.391157333906262
0.211,-15.984775110479896,78.90849127915277,-176.95546475786122,-1025.7848682300526,59.67893652194949,-208.2507540718123,622.4107365201307,-407.4689233240271,-3.1751230796940564
0.216,-17.588671288857434,76.9019794061038,-183.15545340832722,-1024.332988551996,59.8250003486303,-210.6754304646596,622.4342668875508,-407.145677479779,-2.9819515412706092
0.221,-18.32523379138426,75.07612205014236,-189.62157954585734,-1023.0772955473917,60.072393082648965,-213.22698037530049,622.4347924996839,-406.80823240811793,-2.808477636857921
0.225,-18.21081406103542,73.43522784479028,-196.3503518908356,-1022.0200271534527,60.45214400931393,-215.88875134510315,622.4142870907383,-406.4562276403734,-2.6512646588063093
0.23,-17.27514468310142,71.98257057785248,-203.33575778654478,-1021.1666005930605,60.99748615755609,-218.6424774282716,622.3750522203429,-406.08918086417975,-2.5066550684847853
0.235,-15.560156541146284,70.72094102288239,-210.56869324270227,-1020.525364204896,61.742930076479716,-221.46854398436977,622.3196863570815,-405.7065013977237,-2.370819951026594
0.239,-13.118573234244487,69.65317652561619,-218.0364405975902,-1020.1072018594051,62.72328650288849,-224.34627811836503,622.2510484689624,-405.30751218331534,-2.2398069094217212
0.244,-10.01232389782895,68.78264607682125,-225.72223326283088,-1019.9249917246144,63.972668403064816,-227.25426311682142,622.1722164346173,-404.8914799991631,-2.10958659332416
0.248,-6.310816020311486,68.11366805712562,-233.60494271363697,-1019.9929243317637,65.52350846136295,-230.1706750832096,622.0864407938855,-404.4576533693056,-1.976098457717728
0.254,-2.089111171746666,67.65183875308375,-241.6589164432685,-1020.3256921538396,67.40563059446916,-233.073639290228,621.9970943381377,-404.0053072289669,-1.8352965279724462
0.258,2.573951854540515,67.40425210647126,-249.8539877037284,-1020.9375731758809,69.64541169969387,-235.94160246203396,621.9076178031228,-403.53379273876124,-1.6831957720264668
0.263,7.597641056721868,67.37959492880569,-258.1556684699031,-1021.8414422212055,72.26506217413099,-238.7537153784141,621.8214617265219,-403.04258991983096,-1.5159192027140758
0.268,12.901177229465068,67.5881070181584,-266.5255265479674,-1023.0477541395221,75.28204246036815,-241.49021810375086,621.7420247334012,-402.531360288898,-1.3297452421613982
0.272,18.405498180852103,68.04140221396086,-274.92173743894864,-1024.5635505015227,78.7086212637515,-244.1328180824797,621.6725892359851,-401.9999965403438,-1.1211543722903567
0.277,24.03489973271986,68.75215404281995,-283.29979317283875,-1026.3915445121684,82.55157257580974,-246.66504969211198,621.6162565158617,-401.4486664399096,-0.8868738137640675
0.282,29.718515481330865,69.73365754017478,-291.61334483540645,-1028.5293364015602,86.81200520363787,-249.07260300992502,621.5758839999861,-400.87784825843215,-0.6239189549098075
0.286,35.39160180450436,70.99928630005348,-299.81515250880517,-1030.9688037348938,91.48531974843641,-251.3436097446908,621.554027984941,-400.28835515907195,-0.32963038119328786
0.291,40.996600058562144,72.56187008485641,-307.8581145495438,-1033.6956996138697,96.56129170582528,-253.46887544467384,621.5528950169487,-399.68134598107355,-0.001705483275594533
0.295,46.4839541659067,74.43302281624041,-315.6963467403024,-1036.689479204845,102.024282971869,-255.44204902504902,621.5743046819225,-399.0583200724373,0.3617762430459196
0.301,51.812668834380865,76.62245313654697,-323.28628109517905,-1039.9233632670612,107.85358550883335,-257.25972321906636,621.619665946279,-398.42109459472204,0.7623347552450975
0.305,56.950601461920066,79.13728998532147,-330.58775420514417,-1043.3646365403763,114.02389919632341,-258.92146261293817,621.6899685855452,-397.771764206398,1.2010777959831447
0.31,61.87448912868719,81.98145405299847,-337.56505542317285,-1046.9751683699235,120.5059408148692,-260.4297592246865,621.785790470295,-397.1126448032157,1.678695248720063
0.315,66.56972055516925,85.15510297003298,-344.18790531459143,-1050.7121330465272,127.26717324378176,-261.78991884340047,621.907320223354,-396.44620430739076,2.195458533754179
0.319,71.02987128181177,88.65417405826311,-350.4323350316846,-1054.5288995583744,134.27263467260948,-263.00988441090647,622.0543931186342,-395.77498395997213,2.751224399537135
0.324,75.25602849957451,92.4700437165858,-356.28143855483194,-1058.3760561971685,141.4858390958176,-264.100005587705,622.2265367344063,-395.1015134383402,3.345443002091253
0.329,79.25593947490002,96.58931729859886,-361.7259724309276,-1062.2025344509418,148.86971376354364,-265.0727662281469,622.4230224117587,-394.42822288473496,3.9771704562243917
0.333,83.04302357869402,100.99375787202514,-366.76478137601356,-1065.956796976544,156.38753772519814,-265.94248357824074,622.6429189510219,-393.75735481009406,4.645086044041009
0.338,86.63529196155126,105.66035662582449,-371.40503252815495,-1069.588054480581,164.0038479822958,-266.7249943405501,622.8851457110275,-393.0908787374971,5.347514258093132
0.343,90.05422081128812,110.56154197807682,-375.66224617444914,-1073.0474760166069,171.6852852904692,-267.4373431353946,623.1485230011069,-392.43041123309507,6.082452010322796
0.348,93.32362404793703,115.66551887345565,-379.56011642868395,-1076.2893579365732,179.4013596244109,-268.0974881959779,623.431818311856,-391.77714362703523,6.8476015325445525
0.352,96.46856922201334,120.9367248765472,-383.13012141553276,-1079.2722198387314,187.12512511968882,-268.72403723297896,623.733787499158,-391.1317793593878,7.640409498736161
0.357,99.51437585305308,126.336386064686,-386.41092860561633,-1081.959801387809,194.8337644549463,-269.3360232406035,624.0532103829129,-390.494482640379,8.458112596031132
0.362,102.48572819793668,131.82315359543492,-389.4476065639468,-1084.3219406893847,202.50909032511873,-269.95272582603934,624.3889202486408,-389.8648400766936,9.297789190220792
0.367,105.40592504819799,137.35380086444025,-392.29065915558823,-1086.3353213546934,210.13797422084878,-270.593538948303,624.7398265761897,-389.24183705518243,10.156415984850257
0.371,108.29627897335888,142.88396095795983,-394.99490187677947,-1087.984080171146,217.71270976794844,-271.2778812857947,625.1049302613648,-388.623850846334,11.030927810838305
0.375,111.17566792391506,148.36888436616292,-397.6182022598549,-1089.2602699335653,225.23131124521623,-272.0251411683042,625.4833308727931,-388.0086623706548,11.918278065734738
0.381,114.06023431969697,153.76419746623017,-400.220107665401,-1090.1641729024996,232.6977397650421,-272.85464433654147,625.8742261235085,-387.39348814630495,12.81549697111823
0.385,116.96322105036442,159.02664291971143,-402.86038537650495,-1090.7044603146032,240.12204132245023,-273.7856299512244,626.2769045674478,-386.775033033937,13.719744792394328
0.39,119.8949300654857,164.11478370470695,-405.59750283127994,-1090.898193083632,247.52037372446262,-274.83721850028155,626.6907332497608,-386.1495631477998,14.62835750844831
0.395,122.86278714629037,168.98965297773645,-408.48708014557945,-1090.7706588635642,254.91489507157516,-276.0283547425903,627.1151423305181,-385.51299694815094,15.53888317010221
0.399,125.87149573682566,173.6153324512768,-411.5803517537008,-1090.3550414951148,262.33348640821356,-277.37770967908534,627.5496084610068,-384.86101129075337,16.449108251725182
0.404,128.92326296114345,177.95944269956817,-414.9226777436845,-1089.6919209687003,269.80928543956287,-278.90352774636966,627.9936381188273,-384.18915825904133,17.357074364128863
0.409,132.0180817390869,181.99352990959318,-418.5521476550672,-1088.8286055785659,277.38001597158586,-280.62340885641373,628.4467515226985,-383.4929880595753,18.261086420872676
0.414,135.15405406493045,185.6933350679149,-422.4983201523285,-1087.8183025049168,285.08710824192974,-282.5540192727018,628.908467396393,-382.76817317344137,19.15971361756672
0.418,138.32774202981759,189.03893341991338,-426.78114106028914,-1086.7191378824311,292.97461794537196,-284.71073018243726,629.3782888502003,-382.0106293038091,20.0517844948569
0.422,141.53453481951337,192.01473444643048,-431.4100794148872,-1085.593042098,301.0879653606271,-287.10718775350927,629.8556909249027,-381.21662927848035,20.936377104119202
0.428,144.76902116821267,194.60933590953155,-436.38351615584196,-1084.5045208509616,309.47252891281727,-289.75482316551705,630.340110628893,-380.38290664849836,21.81280507984176
0.432,148.0253571560369,196.81523001596827,-441.68841293767923,-1083.5193377357748,318.17213839796966,-292.66231544604096,630.8309403753942,-379.50674603480167,22.680600338408095
0.437,151.29761879046924,198.62836553911933,-447.3002796876219,-1082.7031395275,327.22752143789336,-295.83502382241994,631.3275256858061,-378.58605735053334,23.539493085111108
0.442,154.58012787224212,200.04757669232436,-453.1834496503867,-1082.1200600553886,336.6747625169488,-299.2744095279316,631.8291680968729,-377.6194311067892,24.389389677411696
0.446,157.86773873367045,201.07389725942556,-459.291660520312,-1081.8313414198185,346.5438368116819,-302.97746934554755,632.3351342775989,-376.606172367085,25.230348676153437
0.451,161.1560730559533,201.70978634822652,-465.5689306556526,-1081.8940116940735,356.8572799845724,-306.9362045181871,632.8446718832473,-375.54631175604817,26.062555305585697
0.456,164.4416904093662,201.9582994981434,-471.9507106902051,-1082.359656422494,367.629049256859,-311.1371490893375,633.3570313144129,-374.4405932688794,26.886294671975904
0.461,167.72218334968937,201.8222452494183,-478.365282584333,-1083.2733181157892,378.8636202185446,-315.5609813960731,633.8714907943418,-373.2904401888234,27.701924360284327
0.465,170.9961875760546,201.30337232648537,-484.73536905140884,-1084.6725543269097,390.5553486387955,-320.1822413185722,634.3873810279562,-372.0979017475353,28.509847196724074
0.469,174.26329967692743,200.40163603129793,-490.97990564298783,-1086.5866806652834,402.6881085079055,-324.96917393355636,634.9041057561543,-370.865583975027,29.310484849804247
0.475,177.5238975557175,199.11459396192328,-497.01591652639894,-1089.0362192302966,415.2351990238028,-329.88371746343364,635.4211555330606,-369.5965685511925,30.10425250891414
0.479,180.77886216301744,197.43698026109735,-502.7604255303881,-1092.0325640754968,428.1594968492162,-334.8816499580273,635.9381133975058,-368.2943236447872,30.891534253794724
0.484,184.0292040983202,195.3605035911152,-508.13232885155367,-1095.5778628537787,441.41381748390387,-339.91290500149665,636.4546523070377,-366.96261087603733,31.672658224206312
