time,ax,ay,az,wx,wy,wz
2025-10-17T13:59:24.673Z,-14.2110,-5.4048,14.4213,-2.3548,-0.6455,6.7031
2025-10-17T13:59:24.683Z,-12.7148,-8.2296,13.1472,-2.6357,-1.6737,6.6504
2025-10-17T13:59:24.692Z,-10.1898,-9.6269,11.7496,-2.7561,-2.6260,6.5013
2025-10-17T13:59:24.703Z,-7.4164,-8.7945,9.5562,-2.7627,-3.3057,6.2953
2025-10-17T13:59:24.713Z,-4.9491,-6.1167,7.1991,-2.7107,-3.7439,6.0975
2025-10-17T13:59:24.723Z,-2.7681,-3.0078,5.3116,-2.6198,-4.0046,5.8634
2025-10-17T13:59:24.733Z,-0.7314,-0.2047,3.9029,-2.5054,-3.9919,5.4889
2025-10-17T13:59:24.742Z,1.6820,2.1105,3.1712,-2.3489,-3.9774,4.9460
2025-10-17T13:59:24.753Z,4.6038,3.8555,2.9869,-2.1244,-4.0199,4.1844
2025-10-17T13:59:24.763Z,7.6647,4.8275,2.8757,-1.8874,-3.9848,3.2178
2025-10-17T13:59:24.773Z,9.7793,5.1166,2.1698,-1.6896,-3.8173,2.1895
2025-10-17T13:59:24.783Z,10.5464,4.8650,1.4307,-1.5150,-3.5886,1.2570
2025-10-17T13:59:24.792Z,10.7633,4.2825,0.5362,-1.3860,-3.4651,0.4526
2025-10-17T13:59:24.803Z,10.7299,3.6873,-0.5481,-1.2989,-3.4676,-0.2561
2025-10-17T13:59:24.813Z,10.1387,3.3013,-1.3004,-1.2240,-3.3828,-0.9201
2025-10-17T13:59:24.823Z,9.4131,2.9442,-2.1954,-1.1564,-3.2717,-1.5397
2025-10-17T13:59:24.833Z,9.0951,2.1469,-3.1251,-1.0792,-3.1399,-2.1162
2025-10-17T13:59:24.842Z,8.7116,0.9237,-4.1683,-1.0204,-2.9532,-2.6066
2025-10-17T13:59:24.853Z,7.9746,-0.4797,-5.1663,-0.9814,-2.8297,-2.9976
2025-10-17T13:59:24.863Z,7.2472,-1.7950,-5.8929,-0.9615,-2.8406,-3.3231
2025-10-17T13:59:24.873Z,6.7533,-2.8556,-6.4563,-0.9783,-2.8770,-3.6177
2025-10-17T13:59:24.883Z,6.2567,-3.6157,-6.8177,-1.0282,-2.9076,-3.8632
2025-10-17T13:59:24.892Z,5.4155,-4.1657,-7.0773,-1.1185,-3.0025,-4.0894
2025-10-17T13:59:24.903Z,4.2766,-4.7568,-8.1257,-1.2777,-3.2612,-4.3391
2025-10-17T13:59:24.913Z,3.2536,-5.8029,-9.5277,-1.4305,-3.6624,-4.6264
2025-10-17T13:59:24.923Z,1.7119,-7.4960,-9.7009,-1.5529,-3.9525,-4.9308
2025-10-17T13:59:24.933Z,-0.7349,-9.5092,-9.4098,-1.6876,-4.1076,-5.1853
2025-10-17T13:59:24.942Z,-3.3358,-11.6573,-9.5929,-1.7914,-4.6001,-5.3317
2025-10-17T13:59:24.953Z,-5.7399,-13.5722,-9.2632,-1.9046,-5.6358,-5.3732
2025-10-17T13:59:24.963Z,-8.2277,-14.7666,-8.9476,-2.0356,-6.7477,-5.3181
2025-10-17T13:59:24.973Z,-9.4978,-14.7693,-8.5234,-2.1622,-7.8842,-5.1816
2025-10-17T13:59:24.983Z,-8.3485,-13.7781,-7.8443,-2.2806,-8.9620,-5.0196
2025-10-17T13:59:24.992Z,-5.9188,-12.4376,-7.2134,-2.3636,-9.5322,-4.8777
2025-10-17T13:59:25.003Z,-3.3673,-11.3840,-6.2728,-2.3023,-9.4867,-4.7215
2025-10-17T13:59:25.013Z,-2.0212,-10.7505,-4.3792,-2.0654,-9.0474,-4.4340
2025-10-17T13:59:25.023Z,-2.5361,-9.6693,-2.9718,-1.6885,-8.4634,-3.9056
2025-10-17T13:59:25.033Z,-3.7779,-7.7671,-1.2718,-1.1836,-7.7918,-3.1813
2025-10-17T13:59:25.042Z,-4.2896,-5.4112,-0.1783,-0.6263,-7.0274,-2.4144
2025-10-17T13:59:25.053Z,-3.3011,-3.2912,-0.5909,-0.2308,-6.1622,-1.7220
2025-10-17T13:59:25.063Z,-1.2237,-1.7717,-2.8704,-0.1974,-5.0519,-1.1778
2025-10-17T13:59:25.073Z,1.4563,-0.2955,-5.5146,-0.4254,-3.6982,-0.8140
2025-10-17T13:59:25.082Z,3.4247,1.1840,-5.9592,-0.7171,-2.3214,-0.6163
2025-10-17T13:59:25.092Z,3.2054,1.5614,-4.2371,-0.9368,-1.2693,-0.4996
2025-10-17T13:59:25.103Z,1.1492,0.0113,-1.9332,-1.0656,-0.8297,-0.3958
2025-10-17T13:59:25.113Z,-0.8267,-2.2644,-0.5273,-1.1402,-0.9636,-0.3275
2025-10-17T13:59:25.123Z,-1.5787,-3.6152,-0.8857,-1.1636,-1.4002,-0.3957
2025-10-17T13:59:25.133Z,-1.2296,-4.0227,-1.9942,-1.1923,-1.8531,-0.5756
2025-10-17T13:59:25.142Z,-0.6392,-3.6384,-3.2157,-1.2693,-2.1800,-0.6961
2025-10-17T13:59:25.153Z,-0.0825,-2.5301,-3.5142,-1.2991,-2.3359,-0.6591
2025-10-17T13:59:25.163Z,0.7390,-1.4092,-2.8875,-1.2835,-2.2633,-0.5087
2025-10-17T13:59:25.173Z,1.7391,-0.6674,-2.1482,-1.2560,-2.0735,-0.3919
2025-10-17T13:59:25.183Z,2.4842,-0.3589,-1.6698,-1.2360,-1.9147,-0.3772
2025-10-17T13:59:25.192Z,2.5590,-0.3335,-1.3196,-1.2141,-1.8403,-0.3974
2025-10-17T13:59:25.203Z,2.1925,-0.3263,-1.1229,-1.2133,-1.8705,-0.4038
2025-10-17T13:59:25.213Z,1.3726,-0.2750,-1.0472,-1.2007,-1.9217,-0.3706
2025-10-17T13:59:25.223Z,0.5205,-0.3907,-1.1284,-1.2166,-2.0117,-0.2804
2025-10-17T13:59:25.233Z,0.1929,-0.7545,-1.4060,-1.2474,-2.0366,-0.1760
2025-10-17T13:59:25.242Z,0.4827,-1.2572,-1.6345,-1.2770,-1.9173,-0.0884
2025-10-17T13:59:25.253Z,1.2839,-1.6698,-1.8457,-1.3048,-1.6898,-0.0498
2025-10-17T13:59:25.263Z,2.0037,-1.7690,-1.7905,-1.3315,-1.4076,-0.0664
2025-10-17T13:59:25.273Z,1.8829,-1.6071,-1.6279,-1.3788,-1.1491,-0.0874
2025-10-17T13:59:25.283Z,1.0597,-1.3411,-1.4520,-1.4263,-1.0492,-0.0787
2025-10-17T13:59:25.292Z,0.1756,-1.2331,-0.9348,-1.4530,-1.1112,-0.0665
2025-10-17T13:59:25.303Z,-0.5915,-1.4692,-0.3015,-1.4508,-1.2161,-0.0489
2025-10-17T13:59:25.313Z,-1.1650,-1.9783,-0.0547,-1.4484,-1.2957,-0.0035
2025-10-17T13:59:25.323Z,-1.3303,-2.4298,-0.2618,-1.4562,-1.3033,0.0735
2025-10-17T13:59:25.333Z,-1.0628,-2.5806,-0.5933,-1.4794,-1.1969,0.1605
2025-10-17T13:59:25.342Z,-0.3883,-2.4001,-0.6982,-1.5003,-1.0038,0.2131
2025-10-17T13:59:25.353Z,0.1978,-2.1059,-0.3476,-1.4820,-0.7637,0.2150
2025-10-17T13:59:25.363Z,0.2355,-1.8765,0.1555,-1.4295,-0.4934,0.2040
2025-10-17T13:59:25.373Z,-0.2124,-1.8712,0.4317,-1.3747,-0.2506,0.2259
2025-10-17T13:59:25.383Z,-0.8263,-2.0430,0.3647,-1.3243,-0.1094,0.3061
2025-10-17T13:59:25.392Z,-1.4508,-2.2312,0.2991,-1.2750,-0.0510,0.4113
2025-10-17T13:59:25.403Z,-1.9388,-2.4598,0.5217,-1.1940,-0.0514,0.5143
2025-10-17T13:59:25.413Z,-2.1292,-2.7557,0.5172,-1.1365,-0.0513,0.6173
2025-10-17T13:59:25.423Z,-2.0065,-2.7888,0.1766,-1.1120,-0.0338,0.7327
2025-10-17T13:59:25.433Z,-1.7513,-2.4294,0.3565,-1.0575,0.0464,0.8386
2025-10-17T13:59:25.442Z,-1.3538,-2.0547,0.5477,-1.0194,0.1842,0.8864
2025-10-17T13:59:25.453Z,-1.2114,-1.7408,0.6062,-1.0017,0.3333,0.8954
2025-10-17T13:59:25.463Z,-1.4271,-1.5614,0.6145,-0.9879,0.3885,0.8782
2025-10-17T13:59:25.473Z,-1.7407,-1.5782,0.5568,-0.9788,0.3951,0.8629
2025-10-17T13:59:25.483Z,-2.0908,-1.7064,0.5688,-0.9741,0.3624,0.9037
2025-10-17T13:59:25.492Z,-2.4654,-1.9141,0.8451,-0.9476,0.3138,0.9772
2025-10-17T13:59:25.503Z,-2.4982,-2.0336,1.1636,-0.9162,0.3377,1.0557
2025-10-17T13:59:25.513Z,-2.1087,-2.0109,1.4441,-0.8590,0.4120,1.1018
2025-10-17T13:59:25.523Z,-1.4597,-2.0513,1.3801,-0.8375,0.5724,1.1234
2025-10-17T13:59:25.533Z,-1.3434,-2.0224,1.3446,-0.8161,0.7672,1.1651
2025-10-17T13:59:25.542Z,-1.6399,-1.9525,1.5268,-0.8069,0.9059,1.2369
2025-10-17T13:59:25.553Z,-1.8642,-1.8509,1.6996,-0.8031,0.9930,1.3199
2025-10-17T13:59:25.562Z,-1.9233,-1.8061,1.7416,-0.8157,1.0877,1.3867
2025-10-17T13:59:25.573Z,-1.9345,-1.8036,1.6829,-0.8481,1.1543,1.4450
2025-10-17T13:59:25.583Z,-2.0724,-1.7930,1.5989,-0.8973,1.1177,1.4995
2025-10-17T13:59:25.593Z,-2.3063,-1.7694,1.7453,-0.9492,0.9887,1.5555
2025-10-17T13:59:25.603Z,-2.4586,-1.6741,2.1511,-0.9724,0.8466,1.6331
2025-10-17T13:59:25.613Z,-2.2826,-1.4399,2.4224,-1.0052,0.7625,1.6963
2025-10-17T13:59:25.623Z,-1.8287,-1.2386,2.3599,-1.0340,0.7496,1.7246
2025-10-17T13:59:25.633Z,-1.3547,-1.2270,2.2898,-1.0461,0.8103,1.7259
2025-10-17T13:59:25.643Z,-1.1918,-1.2958,1.8845,-1.1131,0.8151,1.7353
2025-10-17T13:59:25.653Z,-1.4083,-1.1923,1.7096,-1.1937,0.7415,1.7738
