time,ax,ay,az,wx,wy,wz
2025-10-17T13:55:26.450Z,1.1663,-0.2910,2.3283,0.2340,0.0163,-0.0430
2025-10-17T13:55:26.454Z,1.1663,-0.2910,2.3283,0.2760,0.2294,0.0689
2025-10-17T13:55:26.463Z,1.5450,-0.1193,2.0728,0.3311,0.1405,0.0660
2025-10-17T13:55:26.473Z,2.1232,0.2550,2.0588,0.3595,0.0401,-0.0294
2025-10-17T13:55:26.483Z,2.2707,0.0464,1.9495,0.3842,-0.0795,-0.1044
2025-10-17T13:55:26.493Z,2.1010,-0.0274,2.0261,0.4017,-0.2091,-0.1089
2025-10-17T13:55:26.503Z,1.8983,0.0779,2.1442,0.3952,-0.3073,-0.0771
2025-10-17T13:55:26.513Z,1.6697,0.2202,2.1392,0.4108,-0.3486,-0.0394
2025-10-17T13:55:26.523Z,1.6182,0.2906,2.0047,0.4382,-0.5064,-0.0447
2025-10-17T13:55:26.533Z,1.8633,0.2192,2.2427,0.4808,-0.7303,-0.1127
2025-10-17T13:55:26.543Z,2.1223,0.0949,2.4306,0.5369,-0.9579,-0.2059
2025-10-17T13:55:26.551Z,2.1784,0.0163,2.7304,0.5924,-1.1841,-0.2664
2025-10-17T13:55:26.562Z,2.2380,0.0253,2.7961,0.6312,-1.3463,-0.2954
2025-10-17T13:55:26.573Z,2.3967,0.1216,2.9093,0.6695,-1.4035,-0.3129
2025-10-17T13:55:26.583Z,2.6985,0.3067,2.9510,0.7078,-1.4523,-0.3441
2025-10-17T13:55:26.592Z,3.1935,0.5244,3.0956,0.7234,-1.4809,-0.4053
2025-10-17T13:55:26.602Z,3.6002,0.7111,3.0880,0.7314,-1.4718,-0.4762
2025-10-17T13:55:26.612Z,3.7602,0.9175,2.9769,0.7253,-1.4822,-0.5279
2025-10-17T13:55:26.623Z,3.6265,1.1515,2.7591,0.6979,-1.5705,-0.5549
2025-10-17T13:55:26.632Z,3.3200,1.2906,2.4606,0.6446,-1.7479,-0.5680
2025-10-17T13:55:26.642Z,2.9030,1.3010,2.1091,0.5575,-1.9705,-0.5538
2025-10-17T13:55:26.653Z,2.5825,1.2602,1.7061,0.4268,-2.1502,-0.4867
2025-10-17T13:55:26.662Z,2.3947,1.2477,1.2714,0.2619,-2.3205,-0.3862
2025-10-17T13:55:26.671Z,2.2868,1.5430,1.0437,0.0978,-2.4478,-0.3161
2025-10-17T13:55:26.681Z,2.4350,1.9415,1.3511,-0.0155,-2.4556,-0.3688
2025-10-17T13:55:26.691Z,3.0083,2.3115,1.7588,-0.0945,-2.3082,-0.5416
2025-10-17T13:55:26.701Z,3.6802,2.0798,1.9904,-0.1633,-2.1027,-0.7814
2025-10-17T13:55:26.712Z,4.0356,1.4273,1.6793,-0.2400,-2.0077,-1.0302
2025-10-17T13:55:26.721Z,3.6782,1.0357,1.1363,-0.3364,-2.0541,-1.2402
2025-10-17T13:55:26.732Z,2.3884,0.9481,0.6771,-0.4499,-2.1665,-1.4130
2025-10-17T13:55:26.742Z,0.7423,0.9945,0.3960,-0.5243,-2.2748,-1.5823
2025-10-17T13:55:26.752Z,-0.4566,1.0445,0.5417,-0.5778,-2.4333,-1.7979
2025-10-17T13:55:26.763Z,-0.9555,0.8938,0.9127,-0.6331,-2.4781,-2.0612
2025-10-17T13:55:26.772Z,-1.4559,0.4557,1.2062,-0.6674,-2.3395,-2.2685
2025-10-17T13:55:26.781Z,-2.2756,-0.2922,1.4542,-0.6906,-2.0763,-2.3296
2025-10-17T13:55:26.792Z,-3.2867,-1.1448,1.6799,-0.6864,-1.6718,-2.2543
2025-10-17T13:55:26.802Z,-4.3042,-1.7524,1.7115,-0.6713,-1.2202,-2.0998
2025-10-17T13:55:26.812Z,-5.1122,-2.0499,1.1499,-0.6304,-0.8203,-1.9288
2025-10-17T13:55:26.822Z,-5.5636,-2.1814,0.5121,-0.5886,-0.5127,-1.8091
2025-10-17T13:55:26.832Z,-5.6920,-2.3464,0.0634,-0.5264,-0.2141,-1.7327
2025-10-17T13:55:26.842Z,-5.7733,-2.6667,-0.4045,-0.4465,-0.0079,-1.6645
2025-10-17T13:55:26.852Z,-5.6626,-3.1339,-0.7134,-0.3755,0.0965,-1.5819
2025-10-17T13:55:26.862Z,-5.5354,-3.4074,-1.0107,-0.3356,0.1470,-1.4956
2025-10-17T13:55:26.872Z,-5.6839,-3.3268,-1.3542,-0.3023,0.1789,-1.4110
2025-10-17T13:55:26.882Z,-5.7757,-3.0728,-1.8855,-0.2879,0.2683,-1.3375
2025-10-17T13:55:26.892Z,-5.6646,-2.8819,-2.3842,-0.2819,0.3557,-1.2581
2025-10-17T13:55:26.902Z,-5.5779,-2.7336,-2.6965,-0.2490,0.3332,-1.1633
2025-10-17T13:55:26.912Z,-5.6750,-2.7494,-2.7310,-0.2410,0.0973,-1.0656
2025-10-17T13:55:26.922Z,-5.9741,-2.9425,-2.9137,-0.2517,-0.2450,-0.9471
2025-10-17T13:55:26.932Z,-6.6056,-3.1487,-3.2831,-0.2689,-0.6287,-0.7967
2025-10-17T13:55:26.942Z,-6.8397,-3.2158,-3.3159,-0.2760,-0.9396,-0.6283
2025-10-17T13:55:26.952Z,-6.1630,-3.0795,-3.2872,-0.2782,-1.0621,-0.4759
2025-10-17T13:55:26.962Z,-5.0593,-2.7530,-3.3710,-0.2621,-1.0200,-0.3176
2025-10-17T13:55:26.972Z,-4.0202,-2.4182,-3.2862,-0.2421,-0.9237,-0.1597
2025-10-17T13:55:26.982Z,-3.2093,-2.1778,-3.2125,-0.2219,-0.8699,-0.0115
2025-10-17T13:55:26.992Z,-2.4928,-1.9292,-3.1898,-0.2087,-0.8415,0.1032
2025-10-17T13:55:27.001Z,-1.7882,-1.6757,-3.1215,-0.2139,-0.7955,0.1882
2025-10-17T13:55:27.012Z,-0.9254,-1.3576,-3.3021,-0.2344,-0.7976,0.2310
2025-10-17T13:55:27.022Z,0.1086,-0.8750,-3.3898,-0.3013,-0.8978,0.2200
2025-10-17T13:55:27.032Z,1.2570,-0.3775,-3.5182,-0.4219,-1.1343,0.1710
2025-10-17T13:55:27.042Z,2.5039,0.0665,-3.9517,-0.6152,-1.5976,0.0925
2025-10-17T13:55:27.052Z,3.9619,0.4465,-4.5972,-0.8306,-2.1553,-0.0319
2025-10-17T13:55:27.062Z,5.3560,0.7163,-5.3373,-1.0073,-2.5344,-0.1625
2025-10-17T13:55:27.072Z,6.3126,0.7052,-5.5831,-1.2038,-2.7380,-0.3450
2025-10-17T13:55:27.081Z,7.6326,0.2609,-5.6545,-1.4063,-2.8058,-0.5725
2025-10-17T13:55:27.092Z,9.3847,-0.3786,-6.4556,-1.6199,-2.7810,-0.8346
2025-10-17T13:55:27.102Z,10.4610,-0.7630,-7.3261,-1.8527,-2.6465,-1.0865
2025-10-17T13:55:27.112Z,10.8245,-1.0478,-7.8950,-2.0930,-2.3379,-1.3184
2025-10-17T13:55:27.122Z,10.4864,-2.0724,-8.0333,-2.3203,-1.8891,-1.5050
2025-10-17T13:55:27.131Z,9.7578,-3.7219,-8.1685,-2.5134,-1.3947,-1.6412
2025-10-17T13:55:27.142Z,8.2487,-4.9379,-7.9544,-2.6866,-1.0696,-1.7380
2025-10-17T13:55:27.152Z,6.3815,-5.1181,-7.7253,-2.8339,-0.9488,-1.7695
2025-10-17T13:55:27.162Z,4.5205,-4.9148,-7.7243,-2.9514,-0.8525,-1.7612
2025-10-17T13:55:27.172Z,3.4018,-5.1429,-7.7405,-3.0810,-0.6336,-1.7146
2025-10-17T13:55:27.181Z,2.9823,-5.7409,-8.0257,-3.2052,-0.3590,-1.6126
