time,gyroX_mdps_filtered,gyroY_mdps_filtered,gyroZ_mdps_filtered,accX_mg_filtered,accY_mg_filtered,accZ_mg_filtered,magX_mG_filtered,magY_mG_filtered,magZ_mG_filtered
0.0,33.03193179636064,55.108355872069104,-418.51878056430724,-1408.931913136835,-228.70663770459848,-122.25480043749201,627.4718098367528,-417.7035305045267,-63.14170045544543
0.005,53.90634142403139,75.51094157422243,-417.88091149417204,-1391.3704279289348,-211.59571512835905,-127.7414861559094,627.3347531137749,-417.3133263022909,-62.64991757734321
0.01,74.28852991074434,95.42432343468194,-417.1158685167717,-1373.610867349687,-194.24371316727613,-133.20549589100526,627.2186521897615,-416.90573676765916,-62.161975936202936
0.014,93.95918754394107,114.64626067265992,-416.13656950812873,-1355.6917967943943,-176.7532947380029,-138.6068679626157,627.1281098043931,-416.4781474749653,-61.67869272382048
0.019,112.70747946356259,132.98098067354582,-414.8558992371583,-1337.655150179943,-159.22951731892695,-143.90772548267745,627.0674229171368,-416.02809980693075,-61.200747686641975
0.024,130.33512508295792,150.24260027276804,-413.1887821384084,-1319.5468461400103,-141.77876497507017,-149.07297725846203,627.0404700856657,-415.55339215313154,-60.72869395554998
0.029,146.66024447305344,166.25837045490906,-411.05414771173145,-1301.4172141542426,-124.5076516036203,-154.07093612915946,627.05060554782,-415.0521722505635,-60.26296841180571
0.033,161.52087436463222,180.87166827683063,-408.37673057717694,-1283.3211910805826,-107.52189687047236,-158.87383683208878,627.1005631638388,-414.52301678240633,-59.80390078106368
0.038,174.7780626572341,193.94466715926282,-405.08865902309634,-1265.318266369274,-90.92517852535924,-163.45823838483116,627.1923737326142,-413.96499519921946,-59.35172084615451
0.042,186.31846057411698,205.36062610295798,-401.1308006802349,-1247.4721723994344,-74.81796948675775,-167.80529952623283,627.3272994994462,-413.3777158876608,-58.90656338902064
0.047,196.05634608742383,215.02574904330638,-396.45385133638064,-1229.8503333035414,-59.29637447041279,-171.9009198131123,627.5057894142317,-412.76135408643023,-58.46847084469472
0.052,203.93503013762026,222.87057677899668,-391.0191699813332,-1212.5230991060057,-44.45098762603957,-175.73574342942163,627.72745755444,-412.11666211125373,-58.03739424481209
0.056,209.92761711312684,228.85088536195912,-384.79937604714286,-1195.5627999996793,-30.36579753113398,-179.3050276303452,627.9910853656212,-411.44496336537253,-57.61319368136279
0.061,214.0371115686355,232.948076597819,-377.7787316128586,-1179.0426581204379,-17.117166794257955,-182.60838292574527,628.294646646778,-410.74813220222904,-57.19563991609264
0.066,216.29588292310535,235.16905872612307,-369.9533331492511,-1163.0355936600129,-4.77290969624217,-185.64939728922374,628.6353530237315,-410.02856191610533,-56.78441870879574
