time,gyroX_mdps_filtered,gyroY_mdps_filtered,gyroZ_mdps_filtered,accX_mg_filtered,accY_mg_filtered,accZ_mg_filtered,magX_mG_filtered,magY_mG_filtered,magZ_mG_filtered
0.0,-76.23788808627624,26.538974402701175,-4.042824895271317,-1311.1214416192759,-126.79094781261368,-265.42440431914935,535.4200020045412,-330.5287439917786,492.5673464065309
0.004,-62.249605496871645,31.951908308716934,-11.69036238142115,-1297.5686082772818,-113.26285789724771,-263.4475033253503,535.1257522673947,-329.8307429664475,491.77019213471664
0.009,-48.54134388561635,37.19461046889396,-18.75850062686381,-1283.9460288520827,-99.76401519120566,-261.590444428925,534.8292309924493,-329.1604075491205,490.9889905009274
0.014,-35.245764059713444,42.22906370428616,-25.209649841956296,-1270.3454458019546,-86.40998597350217,-259.8840905719902,534.5336439370905,-328.5187773602419,490.23366078877393
0.018,-22.489830159945157,47.01846254728623,-31.016821413660953,-1256.855196758911,-73.3144702262245,-258.3553884078172,534.2419642151938,-327.9066647358974,489.5136227733297
0.023,-10.392345767834826,51.527680660192104,-36.16451396923893,-1243.5585747951498,-60.58751791429599,-257.0264805769759,533.9568648551616,-327.3246785730227,488.8375672264163
0.028,0.9382997608717911,55.723768249382736,-40.64937362439983,-1230.5323630733142,-48.33380076356016,-255.91395067135326,533.6806578885041,-326.773244099803,488.21324938566056
0.033,11.406112408922906,59.576473692871886,-44.48058951813714,-1217.8455834240742,-36.65096992401097,-255.0282301557199,533.4152419563699,-326.25261760728824,487.64731205573736
0.037,20.929152513759785,63.05877889338552,-47.67999307127044,-1205.5584867320954,-25.62813043675583,-254.37319113004227,533.162060926137,-325.76289574805327,487.1451437380305
0.041,29.4408367745858,66.14743413285274,-50.281840553512076,-1193.7218025735933,-15.344462767040207,-253.9459424062705,532.9220761629175,-325.3040194978368,486.7107757760353
0.047,36.89086341112754,68.82347608873059,-52.332272151264156,-1182.3762586842593,-5.8680195045046855,-253.73683878632517,532.6957546769897,-324.8757731481005,486.3468207847427
0.051,43.245754802572506,71.07271213862418,-53.88845547019594,-1171.5523762615665,2.7452777967561985,-253.72970474089118,532.4830743752343,-324.47777873807485,486.05445253536243
0.056,48.489023943318166,72.8861545726669,-55.01743585718713,-1161.270540971667,10.452419445891879,-253.9022645717718,532.2835464286572,-324.10948634989893,485.8334252415569
0.061,52.62098028000904,74.26038926261286,-55.79472742150528,-1151.5413386701837,17.223845597377807,-254.2267628167253,532.0962537830885,-323.7701609670862,485.6821283066749
0.065,55.658197633570694,75.19786426923457,-56.3026838989877,-1142.3661301925522,23.04372346016961,-254.67075218349444,531.9199042109979,-323.4588672163152,485.5976714495602
0.07,57.63267323488443,75.70708471324761,-56.628687278895825,-1133.73782667636,27.909953536246302,-255.19802181671335,531.7528957220244,-323.17445405753085,485.5759948903712
0.075,58.59071272842808,75.80270159154918,-56.86318963691259,-1125.641821630027,31.83390915896646,-255.76963562305517,531.5933913113073,-322.91554203065266,485.6119998205673
0.08,58.59158079378794,75.50548502268904,-57.09764706860249,-1118.0570392228933,34.839929939215565,-256.34504815936106,531.4393990532052,-322.6805157482772,485.69969533659145
0.084,57.70596072649946,74.84217676342219,-57.42239608775764,-1110.9570653889416,36.964599580526325,-256.88326392989916,531.2888528980068,-322.4675238173345,485.8323589315966
0.088,56.014269198201454,73.84522166996861,-57.92453693404153,-1104.311333519746,38.25583725010607,-257.3440047317875,531.1396895474367,-322.2744874380403,486.0027081616724
0.094,53.60487420250802,72.55238184322232,-58.68589713473671,-1098.086337058194,38.77182226067415,-257.6888493442719,530.9899174739311,-322.0991180400926,486.2030810826092
0.098,50.572264445679785,71.00624006921078,-59.7811487755689,-1092.2468384462718,38.57976209909473,-257.88231129289574,530.8376752473359,-321.93894386820654,486.4256225707279
0.103,47.01521744756612,69.25360109076365,-61.27614610720533,-1086.7570409533946,37.754510576033,-257.89282408821265,530.6812774680791,-321.7913453201832,486.66247299147096
0.108,43.03501190449226,67.34480066451569,-63.22654007329575,-1081.5816896352167,36.3770478366146,-257.6936085818494,530.5192474521506,-321.6535986155668,486.9059552168119
0.112,38.73372713056922,65.33293383108736,-65.6767151329796,-1076.6870706723482,34.53284455879912,-257.26340271372214,530.350336302544,-321.5229267109901,487.1487558685435
0.117,34.21266751544881,63.27301593749869,-68.65908106315432,-1072.0418835653845,32.31014458634066,-256.5870390834702,530.1735283788203,-321.39655532617627,487.38409673368136
0.122,29.57094206943031,61.221092820268,-72.19373723623907,-1067.6179666777334,29.798209490241057,-255.65586015428048,529.9880337398292,-321.27177080164967,487.6058923059772
