time,gyroX_mdps_filtered,gyroY_mdps_filtered,gyroZ_mdps_filtered,accX_mg_filtered,accY_mg_filtered,accZ_mg_filtered,magX_mG_filtered,magY_mG_filtered,magZ_mG_filtered
0.0,-50.17208943451238,-76.91725369019345,-307.8739639324171,-1329.5819305189614,-523.3327092986567,7.873987352403998,617.4140243266216,-477.63721376869205,-121.39862595923076
0.005,-37.11086396151057,-67.83960741584252,-323.2243213748599,-1325.7551978765462,-509.61134005319656,1.5461009839381086,616.6228142596453,-476.79921776732493,-121.09157905962935
0.009,-24.3571738637456,-58.62750095719847,-338.3895208190375,-1321.6870217269322,-495.9724691075454,-4.901622256662458,615.8683187776601,-475.95923355275806,-120.78418550701646
0.014,-12.030423289707837,-49.33775150395423,-353.1628728191624,-1317.3378185305894,-482.47727661532906,-11.427316488133492,615.1555944715434,-475.11554495803296,-120.47678788372208
0.019,-0.24389791264959657,-40.02849405891367,-367.3490302781124,-1312.6691327646056,-469.1852553867885,-17.989400077772196,614.4892873942115,-474.2662560841292,-120.16946997289762
0.024,10.897376778028313,-30.75842900363038,-380.7687117858574,-1307.644912312447,-456.15368927868366,-24.547239068509903,613.8735538547486,-473.40937904054493,-119.86203274629266
0.028,21.29858308348287,-21.586050231656653,-393.26282965049046,-1302.2327554204387,-443.43707730745075,-31.061727801126136,613.3119980292365,-472.5429153714818,-119.55398577519104
0.033,30.876812691612773,-12.568862129673843,-404.6958795245998,-1296.4050840508899,-431.0865144488217,-37.495768755052886,612.8076286009139,-471.66492813250886,-119.24455550680173
0.038,39.56247854746676,-3.7625938712311626,-414.95848087931614,-1290.1402035081867,-419.14905385967376,-43.81463963111746,612.3628344181952,-470.7736029947763,-118.9327101873117
0.043,47.300402347583876,4.7795806234409515,-423.9689959909192,-1283.4232183804934,-407.6670808503792,-49.98624307524073,611.9793776063985,-469.86729803500225,-118.61719973360786
0.047,54.05055303908402,13.007809459190275,-431.6741982989077,-1276.246786840322,-396.67772662120154,-55.98124236009334,611.6584018135507,-468.94458282356345,-118.29660778634344
