time,gyroX_mdps_filtered,gyroY_mdps_filtered,gyroZ_mdps_filtered,accX_mg_filtered,accY_mg_filtered,accZ_mg_filtered,magX_mG_filtered,magY_mG_filtered,magZ_mG_filtered
0.0,-193.92115552254134,350.0027839253911,1273.6594892646276,-910.2475058220588,913.8633356512164,-329.6333542923232,229.868742562087,-18.68335642806019,56.14402934478132
0.005,-187.59708003787352,331.3978229763814,1116.5060154517819,-796.2024113934426,919.0203384089027,-331.5145247762566,230.95566301863283,-17.50432878870911,57.40031828087748
0.01,-182.0684270193127,312.8546316696809,960.8412245296154,-682.2715854321937,924.1207495502701,-333.30604046991107,232.00599564702645,-16.35178223668232,58.66734308816906
0.015,-177.40086336360807,294.4835450486649,808.1227274160963,-569.6478736058715,929.1500428864936,-335.06057832731636,233.0039379151869,-15.235561961685924,59.93822556691828
0.02,-173.6429092885229,276.39244285384234,659.7468564271156,-459.4769094500876,934.0871953443839,-336.8285289436772,233.9343087447902,-14.164932506357264,61.20637831688218
0.024,-170.82349263936504,258.6853863828319,517.0198727970575,-352.83106342312175,938.9045659741374,-338.65599641124186,234.78287954219547,-13.148396238931857,62.46561564099947
0.029,-168.9499704112451,241.46133985595907,381.1324589344696,-250.6865830109418,943.5677906938387,-340.5830740435549,235.53667433465338,-12.193530003628666,63.71023961133524
0.034,-168.006669669276,224.81299542166673,253.13826945390147,-153.90471488060047,948.0357041027669,-342.6424721612956,236.1842295339762,-11.306844451482684,64.93509871695548
0.038,-167.95396075783165,208.82571752714645,133.9370733282412,-63.21735168185336,952.2603398228067,-344.858544242169,236.71580665437997,-10.493669882532394,66.13561855170205
0.043,-168.72785330159203,193.57661985324813,24.26277663710922,20.78253208260077,956.1870977537078,-347.2467226010814,237.12355434721468,-9.758071643910146,67.30780584357251
0.047,-170.24009991378327,179.1337860942812,-75.3236236849428,97.64566343722807,959.7551969783948,-349.8133412795879,237.40161884807765,-9.102797125663622,68.44822866858395
0.052,-172.3787979274035,165.55564472902807,-164.43633411311805,167.06672844885327,962.8985427739957,-352.5557985397879,237.54620398799148,-8.52925519844481,69.55397675562966
0.057,-175.0094892840079,152.89050712336066,-242.86267929414186,228.88056970783228,965.5471088211782,-355.46299630385676,237.55558320145127,-8.037527692094036,70.62260627274081
0.062,-177.97676798303686,141.17627647313392,-310.5571398701762,283.0549496890455,967.6288735970069,-358.5159868283624,237.43006672063314,-7.6264114391158095,71.65207349169864
0.067,-181.1064093861866,130.44033138106374,-367.6320789013632,329.68059443885,969.0722751937378,-361.6887557827077,237.17192777039256,-7.29348868487362,72.64066149659871
0.071,-184.2080333195142,120.69958251262764,-414.34573595711623,368.9592408493278,969.8090838070868,-364.94907585532286,236.78529225553274,-7.035223287526737,73.58690383793926
0.076,-187.07830232910177,111.96069452462382,-451.088054380724,401.1903539499016,969.777546537888,-368.2593760995343,236.27599704187244,-6.847079865111824,74.4895088136934
0.081,-189.50463878541123,104.22045912594545,-478.36488269585783,426.75708601127286,968.9256363616008,-371.57758764458833,235.6514222839709,-6.72366266481512,75.34728780902503
0.085,-191.26942206048187,97.46629967334052,-496.7810626947606,446.1119441972333,967.2142327641782,-374.8579434800815,234.92030327274242,-6.65887041986234,76.15909063908235
0.09,-192.15460183723238,91.6768841146558,-507.0228841167228,459.76253637907536,964.620069314808,-378.0517265360446,234.09252700101752,-6.646062994023283,76.92374995480338
0.094,-191.94663733946598,86.82282209669076,-509.84034571175204,468.25768354593,961.1382968206593,-381.1079744208499,233.17891817843264,-6.678235375710402,77.64003570171297
0.099,-190.44164645270843,82.86742383077502,-506.02961337032394,472.17412284673657,956.7845264530391,-383.97415928996037,232.1910189412275,-6.748194661495785,78.30661994793857
0.104,-187.4506255413086,79.7675022374385,-496.4160104865593,472.10397559224623,951.5962363062889,-386.5968660875538,231.14086614647928,-6.84873598555498,78.92205249216673
0.109,-182.80458318763687,77.47420457553955,-481.8378194127928,468.64311682019974,945.6334498787438,-388.9224913877782,230.04076990997302,-6.972813621636608,79.4847481842259
0.114,-176.3594220630235,75.93386352576997,-463.1311210700075,462.380554210186,938.9786270228927,-390.89797907066065,228.9030968111536,-7.113703377146571,79.99298709808117
0.118,-168.00040475414423,75.08885935740241,-441.1158548450477,453.8889007016516,931.7357453945353,-392.4716000296952,227.7400608522458,-7.265151891799697,80.44492821679539
0.123,-157.6460519540271,74.87848421557467,-416.58324197807707,443.7160036303026,924.0285902714099,-393.59377354203144,226.56352486639585,-7.4215079381274105,80.83863638706956
0.128,-145.25134312549525,75.23979771075787,-390.28468054579287,432.377770835685,915.9983097451336,-394.2179201673482,225.38481478193563,-7.577830772344038,81.17212144243764
