time,gyroX_mdps_filtered,gyroY_mdps_filtered,gyroZ_mdps_filtered,accX_mg_filtered,accY_mg_filtered,accZ_mg_filtered,magX_mG_filtered,magY_mG_filtered,magZ_mG_filtered
0.0,1751.518612841566,1584.1239313500807,95.71337728242705,-85.01204448172608,1267.5562743043952,649.3404971154747,322.2474958872107,-63.479728650028164,4.765633036988069
0.005,1543.1540980991686,1504.8058130198472,-6.892695586606675,-50.512358211753074,1181.9396018586156,542.7554281733795,314.3213714064122,-60.718622276898984,8.870016927718718
0.009,1337.9425112505755,1424.903490697264,-104.56659961424084,-17.971033091075448,1097.4999257011468,437.3905804354444,306.5116344924259,-57.98736209884007,12.925788266801543
0.015,1138.3119956652195,1344.9151618117057,-195.80934060013308,12.708518928119991,1015.3720193692524,334.30141586818615,298.8832847428952,-55.307369134525885,16.897580138522475
0.019,946.5478436891583,1265.320691455584,-279.26529860517803,41.63082387674392,936.6338970268977,234.49915742413054,291.49863278894276,-52.699573801522185,20.751067437491393
0.024,764.7349414065902,1186.5725758070896,-353.76266015758137,68.90369410879305,862.2786872736065,138.93000612328285,284.41615617739194,-50.18410359037835,24.45354149155076
0.029,594.7097429537874,1109.088542846168,-418.34443165947334,94.63295792323561,793.1897794726755,48.45616194548475,277.68944375222867,-47.77997889236768,27.97445797046132
0.033,438.0231366449311,1033.2459607870007,-472.28976577163775,118.91667400303925,730.1205817527767,-36.160649842683824,271.3662591341863,-45.5048234386334,31.28594522525848
0.038,295.91467705111336,959.3780791929892,-515.1262388780727,141.8393366345655,673.6799620564814,-114.2725528357706,265.4877493348155,-43.374596432239336,34.36326017193923
0.043,169.29797797419,887.7720174832165,-546.6339840000979,163.46690441822975,624.323889173599,-185.3553863588959,260.08781734847446,-41.40335329361534,37.185179777763075
0.047,58.756574899092904,818.6683322300194,-566.8424733160994,183.84351790341339,582.3531474994448,-249.01486365597108,255.19266927025842,-39.603041203887884,39.73431792782853
0.052,-35.45076279504322,752.2619357318122,-576.0206041406831,202.99047349150175,547.9164837423801,-304.98901565586846,250.82053892643404,-37.98333469848622,41.99735967087486
0.056,-113.37648236026651,688.7041062115934,-574.6607545971242,220.90755718093925,521.0182503690124,-353.1470890608715,246.98158720080872,-36.551515539606754,43.96520743913458
0.062,-175.3637550231508,628.10532376215,-563.4576107321234,237.57643006387013,501.529511962391,-393.4852084313278,243.67796916822823,-35.31239980195732,45.63303671909009
0.066,-222.02033785711208,570.5386799738699,-543.2826998167784,252.96551649686006,489.20161132430763,-426.1192084303783,240.9040592998831,-34.26831343388808,47.000261663705615
0.071,-254.18804656807603,516.0436355375754,-515.1556138129594,267.0357681090512,483.6813034484895,-451.27509583071674,238.6468229036733,-33.419115687969565,48.07041413516122
0.076,-272.90903270368284,464.62993266510836,-480.2128839873465,279.74670126138477,484.52672284943327,-469.27762191034935,236.88632023477155,-32.76226807917029,48.85094254131247
0.08,-279.3899859382745,416.2815036018852,-439.6754298839874,291.0621869532606,491.2236147563714,-480.5374448673277,235.59632806874788,-32.29294514145913,49.35293937607496
0.085,-274.9653024419822,370.96025033397757,-394.8154885232985,300.95559189427127,503.2013957312096,-485.5373452582934,234.74506182531564,-32.00418224872659,49.59080825813602
0.09,-261.06017386394865,328.60960259962764,-346.923920645698,309.41401099430107,519.8486978342528,-484.81792916831097,234.29597960752653,-31.88705509110686,49.581882256938464
0.094,-239.15445814469035,289.15779088864764,-297.27875634966585,316.4414669406292,540.5281054487023,-478.9632168981266,234.20864798039787,-31.930885012133313,49.34600549055351
0.099,-210.74809426201384,252.52079763482112,-247.11576454521156,322.06105476554535,564.5898424488311,-468.58647196941206,234.43964821189707,-32.12346429193845,48.905089659823815
0.107,-177.3287198063003,218.60497246965318,-197.60171861416947,326.31606945594217,591.3842278617327,-454.3165786212441,234.9435012297985,-32.45129553719769,48.28265658908067
0.109,-140.3420447018188,187.30931552123178,-149.81090679715297,329.27018343909236,620.2727898319728,-436.78522802880144,235.67358978823546,-32.899839501637146,47.503377107265
0.113,-101.16542828054214,158.52744607999307,-104.70531656800331,331.00675612207954,650.6379978224734,-416.61512606411173,236.5830572861387,-33.45376590466826,46.592615765285956
0.118,-61.085002363733636,132.1492827882233,-63.11881082576381,331.62737242461975,681.8916295344809,-394.4093897994055,237.62566428149705,-34.09720229189027,45.57598992357962
0.123,-21.276581616129807,108.06246644610331,-25.745504011680673,331.2497250125942,713.4818274502663,-370.74225703651734,238.75658589415335,-34.81397682224708,44.47895063043305
0.127,17.209495262563536,86.15355831894865,6.867568789438791,330.00497233454206,744.8989217484586,-346.1511934807741,239.93313587277478,-35.5878520046364,43.32639145027948
0.132,53.459543822409714,66.30904623725756,34.323518461149405,328.0347156746191,775.6801052747185,-321.13044571954345,241.1154060334311,-36.40274759791332,42.142290034539336
0.136,86.70377138581318,48.41618842239773,56.37455598768542,325.4877388119564,805.4130459908296,-296.12605441212133,242.26681290679016,-37.24295180435826,40.94938589663047
0.141,116.31969757637096,32.36372135187573,72.91710210053084,322.51664303640274,833.7385159625444,-271.53231068329626,243.3545464693401,-38.09332020330392,39.768896806614364
0.146,141.83195916007534,18.04245367902875,83.98342286265374,319.2744918294272,860.3521053754798,-247.68960978794163,244.34991851272852,-38.939461461671925,38.620275620539985
0.151,162.90877044041616,5.345763821505804,89.73024586533914,315.9115590466467,885.005076350991,-224.88363010729523,245.22861047466344,-39.767907955238016,37.52100906531309
0.155,179.35537144945854,-5.829985387276355,90.4248746305424,312.5722569326966,907.50439582368,-203.3457427406332,245.97082252781905,-40.56626852233298,36.486459668886646
0.16,191.10484717200973,-15.585105534921777,86.42935926476237,309.39230887379057,927.711971530182,-183.25453744736961,246.56132746733178,-41.32336011162952,35.529751439116126
0.165,198.20674157841668,-24.01630889603319,78.1833020108669,306.4962271310061,945.5431028796244,-164.73833449628955,246.9894344012169,-42.029315327781916,34.66169912033059
0.17,200.81391987724336,-31.21649854416183,66.18588167446433,303.99515558691866,960.9641523863631,-147.87853913316943,247.24886835488633,-42.67566378553358,33.89078009806691
0.174,199.1681498761247,-37.27462025276642,50.9776732828992,301.9851368231159,973.9894469975961,-132.71368597944635,247.33757263725482,-43.25538645794033,33.223147406871156
0.178,193.5848769970143,-42.275574994252516,33.122817310075455,300.5458563297253,984.677433952019,-119.24401494660397,247.25744125943433,-43.76294346118446,32.662681825077605
0.183,184.43765654458807,-46.3001913864529,13.192053476235419,299.7399016930077,993.1261406272189,-107.4364185081589,247.01398905982762,-44.19427666801094,32.211080653843176
0.188,172.14268201640587,-49.42525790532886,-8.252923378818869,299.6125524266458,999.4680161074239,-97.22960266281521,246.61596778199257,-44.54678905304582,31.86798041599592
0.193,157.143811556416,-51.72361526815019,-30.6734003663336,300.1920903612696,1003.8642577853194,-88.53931094169083,246.07493733425142,-44.819302751252586,31.631110350252317
0.198,139.89844885141227,-53.264310159031,-53.56557271493999,301.49059486551323,1006.4987476467746,-81.26347289550074,245.40480261317177,-45.01199756416629,31.496473236117307
0.203,120.8645829077059,-54.11281223275773,-76.47023917001388,303.5051639683734,1007.5717428839577,-75.28715570853906,244.62132714375988,-45.12633125145942,31.458549790006288
0.207,100.4892356808697,-54.33129664960027,-98.9801319658176,306.2194830669175,1007.2934851809671,-70.4872181905502,243.74163509749877,-45.16494261474108,31.510522618177806
0.212,79.19850856340663,-53.97899379466736,-120.74483456627581,309.605649088293,1005.8779070055709,-66.73658708019846,242.78371307865697,-45.131538337050515,31.64451546038188
0.217,57.38935858365103,-53.112606044865004,-141.4733305301818,313.62615205616237,1003.5366142991662,-63.90809366857911,241.76592266677872,-45.030764907361856,31.85184317582146
0.221,35.42317388584375,-51.78678837318344,-160.9343145572313,318.23591891220894,1000.4733118981277,-61.877823831876675,240.70653418973595,-44.86806769040348,32.12326760612089
0.226,13.621157840693222,-50.054685230182834,-178.95447538989953,323.38433381117557,996.8788163237939,-60.527948000522855,239.6232914923303,-44.64954012071013,32.449254140884335
0.23,-7.738525758516937,-47.96851060475766,-195.41502494610137,329.0171605159463,992.9267769384288,-59.74901081373841,238.53301638699847,-44.38176682459531,32.82022361703674
0.235,-28.421946054561683,-45.58015169987336,-210.24679618031237,335.0783028007036,988.770204503479,-59.44167369587026,237.4512599273399,-44.07166487729537,33.22679423924402
