time,gyroX_mdps_filtered,gyroY_mdps_filtered,gyroZ_mdps_filtered,accX_mg_filtered,accY_mg_filtered,accZ_mg_filtered,magX_mG_filtered,magY_mG_filtered,magZ_mG_filtered
0.0,-2445.133524073249,-2215.311652312274,2630.9335504219307,-2287.5560781178638,-1114.23488821277,-366.3768145264901,0.0,0.0,0.0
0.005,-2389.2103452547226,-2123.8209818088835,2256.8256976503276,-2168.268317836138,-1049.6797449574797,-361.92745135120583,0.0,0.0,0.0
0.01,-2330.8336820125132,-2033.554797875978,1887.223014608541,-2047.8453233982095,-986.4247309105624,-357.47712222977617,0.0,0.0,0.0
0.014,-2269.993755814833,-1945.2840637027862,1525.8056473759257,-1927.571462355168,-925.1524733017862,-353.12049999440546,0.0,0.0,0.0
0.019,-2206.707118922824,-1859.7458821282119,1176.0910792191332,-1808.6979436096844,-866.4916401599644,-348.93936368478273,0.0,0.0,0.0
0.024,-2141.021771855997,-1777.6292985597001,841.3594009647309,-1692.4154577933034,-811.0006467563235,-344.9993207727283,0.0,0.0,0.0
0.029,-2073.021788830348,-1699.562229378897,524.5878150908536,-1579.8294093704778,-759.1540910016025,-341.3470814147073,0.0,0.0,0.0
0.033,-2002.8311803212753,-1626.0998371938804,228.39614742781458,-1471.938744249181,-711.3324144306573,-338.00842958459765,0.0,0.0,0.0
0.038,-1930.6167451823267,-1557.7146197835773,-44.99560589719907,-1369.6192499414615,-667.8150670681817,-334.9870244180968,0.0,0.0,0.0
0.043,-1856.5897245654992,-1494.7884236140262,-293.79728659679444,-1273.6119201119745,-628.7772406199605,-332.26413117920345,0.0,0.0,0.0
0.047,-1781.0061452013588,-1437.6065335092371,-516.6662237954911,-1184.516583043017,-594.2900575450689,-329.79932538552873,0.0,0.0,0.0
0.052,-1704.165807639888,-1386.353926396807,-712.7130162883799,-1102.7905834223907,-564.3239742680677,-327.53214565722266,0.0,0.0,0.0
0.056,-1626.4099244406689,-1341.1137114010924,-881.4962678923799,-1028.7519632694575,-538.7550665844591,-325.3846048116579,0.0,0.0,0.0
0.061,-1548.1174452129815,-1301.8677153780068,-1023.0073482763911,-962.5863576380051,-517.3738026036486,-323.2644154594907,0.0,0.0,0.0
0.066,-1469.700127589014,-1268.499116299855,-1137.6464241304955,-904.3567111224706,-499.8958655775542,-321.06875048695247,0.0,0.0,0.0
0.071,-1391.5964345884827,-1240.796979169271,-1226.19110544285,-854.014915882146,-485.9745603120445,-318.6883400084251,0.0,0.0,0.0
0.076,-1314.264366254108,-1218.4625114096798,-1289.7590930444012,-811.4145457493217,-475.2143188655509,-316.01170212903827,0.0,0.0,0.0
0.08,-1238.1733694338782,-1201.116826833128,-1329.7662111007662,-776.3239870726273,-467.1848129826642,-312.929312583589,0.0,0.0,0.0
0.085,-1163.7955118443117,-1188.3099882774916,-1347.881174243383,-748.439418704781,-461.43518460698067,-309.33753589158215,0.0,0.0,0.0
0.09,-1091.596149496882,-1179.531087396421,-1345.9783833832034,-727.397246344413,-457.50792616187647,-305.14216606197937,0.0,0.0,0.0
0.094,-1022.0243538431763,-1174.2191146730977,-1326.0899735357966,-712.7857312963939,-454.9519818294858,-300.26145592652506,0.0,0.0,0.0
0.099,-955.5033917626979,-1171.774372748542,-1290.3582542878803,-704.1556609421929,-453.3346980569173,-294.62854853046736,0.0,0.0,0.0
0.104,-892.4215656223444,-1171.5701911883266,-1240.9895891547988,-701.0299878167723,-452.2523197221138,-288.19325910544137,0.0,0.0,0.0
0.108,-833.123721626436,-1172.9647107180597,-1180.2106515885628,-702.9124225792611,-451.3387999867874,-280.9231893709103,0.0,0.0,0.0
0.113,-777.9037219840144,-1175.312519627067,-1110.2278683649924,-709.2950108868843,-450.27276159870905,-272.8041850569411,0.0,0.0,0.0
0.118,-726.9981488919154,-1177.9759437983525,-1033.1907132674871,-719.6647596513587,-448.782514736743,-263.8401713346964,0.0,0.0,0.0
0.123,-680.5814651686699,-1180.3358130954784,-951.1593498332222,-733.5094047016868,-446.6491039678651,-254.05241911748314,0.0,0.0,0.0
0.127,-638.7627984070999,-1181.801548534709,-866.0769517485145,-750.322427730173,-443.70742684388,-243.47830878193682,0.0,0.0,0.0
0.132,-601.5844463485554,-1181.8204349156235,-779.7468646904111,-769.6074345240287,-439.8455386782456,-232.16966810833594,0.0,0.0,0.0
0.137,-569.0221271988958,-1179.8859612860097,-693.814623105297,-790.8819997322194,-435.00232759718943,-220.19076914661917,0.0,0.0,0.0
0.141,-540.9869269715675,-1175.5451268395864,-609.7547052558755,-813.6810676642622,-429.16380322851467,-207.61607420151148,0.0,0.0,0.0
0.146,-517.3288322173901,-1168.404623815032,-528.8618017700303,-837.5599764237458,-422.35828335024667,-194.52782330758484,0.0,0.0,0.0
0.151,-497.8416839922508,-1158.135823509339,-452.2462862851507,-862.0971480872461,-414.6507805859561,-181.01355369909126,0.0,0.0,0.0
0.155,-482.26934946407016,-1144.47850811477,-380.83351114648417,-886.8964659054582,-406.1368857110118,-167.16363592213986,0.0,0.0,0.0
0.16,-470.31288200391214,-1127.2433101831177,-315.3665071837903,-911.5893451800617,-396.93641959759736,-153.06890219053233,0.0,0.0,0.0
0.165,-461.6384283986849,-1106.3128425865675,-256.4116444465847,-935.8364994140753,-387.187088827011,-138.81843156339727,0.0,0.0,0.0
0.17,-455.8856409743363,-1081.6415239077605,-204.36680792885488,-959.3294058994372,-377.03833700672766,-124.49754478022513,0.0,0.0,0.0
0.174,-452.67636038649886,-1053.2541263598707,-159.47165356069698,-981.7914806525177,-366.6455399724635,-110.18605013119692,0.0,0.0,0.0
0.179,-451.6233493400902,-1021.2430952433228,-121.81952918427552,-1002.9789762120047,-356.1646519140207,-95.95677116603765,0.0,0.0,0.0
0.184,-452.3388764554429,-985.7647108870332,-91.3706690261061,-1022.6816134731616,-345.7473733482939,-81.87437756825933,0.0,0.0,0.0
0.188,-454.4429707857642,-947.0341864500277,-67.966297400593,-1040.7229500965864,-335.53688223109634,-67.99453206627837,0.0,0.0,0.0
0.193,-457.5711890857611,-905.3198177678519,-51.34330804677051,-1056.9604766717555,-325.6641473137861,-54.363358503063196,0.0,0.0,0.0
0.198,-461.3817580595728,-860.9363237303975,-41.14921804496007,-1071.2854235642587,-316.2448286182441,-41.01722865081342,0.0,0.0,0.0
0.202,-465.5619712670641,-814.2375359947241,-36.95712617982177,-1083.6222608616738,-307.3767633214293,-27.982857514985422,0.0,0.0,0.0
0.207,-469.83373526165667,-765.6086135302476,-38.280432120457874,-1093.927881450607,-299.1380348700665,-15.277688381952677,0.0,0.0,0.0
0.221,-473.9581736272772,-715.457969360241,-44.58709577088976,-1102.1904687717013,-291.58562594537017,-2.910539772766808,0.0,0.0,0.0
