time,gyroX_mdps_filtered,gyroY_mdps_filtered,gyroZ_mdps_filtered,accX_mg_filtered,accY_mg_filtered,accZ_mg_filtered,magX_mG_filtered,magY_mG_filtered,magZ_mG_filtered
0.0,-2204.034314637612,-2671.198182270078,-449.6347618953038,-1550.9426225596808,-778.6860403414076,-363.006550153162,0.0,0.0,0.0
0.005,-2136.8497964443304,-2625.042300911423,-528.1537840840821,-1471.273943920524,-773.1342167737312,-366.8459602680396,0.0,0.0,0.0
0.01,-2069.340334935241,-2579.3398962812284,-604.6598704432133,-1392.799629673494,-766.8859012164094,-370.42221957662576,0.0,0.0,0.0
0.014,-2001.7067300378637,-2534.400086570972,-678.1729816274926,-1316.3723815135756,-759.8422871872731,-373.69816408806787,0.0,0.0,0.0
0.019,-1934.145892898434,-2490.504384214005,-747.7637849057363,-1242.8106795554613,-751.910343282851,-376.63180131961985,0.0,0.0,0.0
0.024,-1866.8505399775797,-2447.899909339145,-812.5749824789532,-1172.8806404892523,-743.005154546256,-379.1758404943227,0.0,0.0,0.0
0.029,-1800.0087714350313,-2406.7935876719453,-871.8401182637165,-1107.2803268259795,-733.0523239292381,-381.2775350398941,0.0,0.0,0.0
0.033,-1733.8034679637801,-2367.3474944977606,-924.8993809725771,-1046.6269514091196,-721.990359747837,-382.87888006378284,0.0,0.0,0.0
0.038,-1668.411469948446,-2329.675447340619,-971.212108520607,-991.4471373668832,-709.7729417002855,-383.91718074174685,0.0,0.0,0.0
0.043,-1604.0025370689812,-2293.840898477198,-1010.3658390849748,-942.1701597414275,-696.3709400220936,-384.32597689651516,0.0,0.0,0.0
0.047,-1540.7381188368931,-2259.8561344132454,-1042.081864707257,-899.1239395222374,-681.7740631991711,-384.03627925843284,0.0,0.0,0.0
0.052,-1478.769992322115,-2227.682751744976,-1066.2173427248222,-862.5334843807242,-665.9920268770286,-382.9780490407855,0.0,0.0,0.0
0.057,-1418.2388409280857,-2197.2333464717644,-1082.764114353023,-832.5214550038312,-649.0551648307594,-381.08183782343303,0.0,0.0,0.0
0.061,-1359.272857932467,-2168.374326499107,-1091.8444630409683,-809.1105566798285,-631.0144369008915,-378.28049987357946,0.0,0.0,0.0
0.066,-1301.9864611706903,-2140.9297345941377,-1093.7041107765076,-792.2274906760564,-611.9408243898903,-374.51089245663564,0.0,0.0,0.0
0.071,-1246.4792007314968,-2114.6859510170902,-1088.7027971980876,-781.7082350201953,-591.9241371608871,-369.7154892437878,0.0,0.0,0.0
0.076,-1192.8349301559088,-2089.397130997501,-1077.302818446207,-777.3044539972576,-571.0712866218768,-363.8438455312995,0.0,0.0,0.0
0.08,-1141.121294648176,-2064.7912220214,-1060.0559236957115,-778.690859366651,-549.5041040608213,-356.8538697945204,0.0,0.0,0.0
0.085,-1091.389569239979,-2040.5763997305185,-1037.5889769906753,-785.4733641918547,-527.3568031834592,-348.71287244445676,0.0,0.0,0.0
0.09,-1043.674857880294,-2016.4477593189674,-1010.5887892468156,-797.1978819315177,-504.7731973744713,-339.3983780097507,0.0,0.0,0.0
0.094,-997.9966429456795,-1992.094101612167,-979.786511115089,-813.3596293674619,-481.90378515590305,-328.8986999886943,0.0,0.0,0.0
0.099,-954.3596549646015,-1967.2046591352157,-945.9419541282302,-833.4127936811625,-458.9028120994947,-317.2132874594441,0.0,0.0,0.0
0.103,-912.755015246179,-1941.475616794802,-909.8281771762156,-856.780423770098,-435.9254056100831,-304.35285912391413,0.0,0.0,0.0
0.108,-873.1615906887777,-1914.6162936791877,-872.2166397177085,-882.8644056768045,-413.124862468479,-290.3393442894566,0.0,0.0,0.0
