time,ax,ay,az,wx,wy,wz
2025-10-16T15:43:18.658Z,-0.3613,-0.2554,0.4587,0.1809,-0.3822,-0.2833
2025-10-16T15:43:18.664Z,-0.3613,-0.2554,0.4587,0.2210,-0.3342,-0.2954
2025-10-16T15:43:18.670Z,-0.0489,-0.2215,0.4779,0.2339,-0.2891,-0.2125
2025-10-16T15:43:18.680Z,0.0980,0.0097,0.1536,0.2287,-0.2684,-0.1750
2025-10-16T15:43:18.690Z,0.0813,0.0395,-0.1979,0.2148,-0.2266,-0.2143
2025-10-16T15:43:18.700Z,0.2816,0.1828,-0.2716,0.2122,-0.1934,-0.2408
2025-10-16T15:43:18.710Z,0.4436,0.1886,-0.3146,0.2147,-0.1392,-0.2335
2025-10-16T15:43:18.721Z,0.2613,0.1122,-0.3179,0.2160,-0.1065,-0.2268
2025-10-16T15:43:18.730Z,0.0851,0.0612,-0.2751,0.2160,-0.1155,-0.2328
2025-10-16T15:43:18.740Z,0.0261,0.0396,-0.2286,0.2227,-0.0133,-0.3376
2025-10-16T15:43:18.750Z,0.5240,-0.1452,-0.2614,0.2185,-0.0168,-0.3709
2025-10-16T15:43:18.760Z,0.5748,0.0531,-0.3553,0.2139,-0.0209,-0.3352
2025-10-16T15:43:18.771Z,-0.0505,0.2444,-0.4535,0.2057,-0.0751,-0.2693
2025-10-16T15:43:18.780Z,-0.3468,0.2381,-0.5199,0.1929,-0.1288,-0.2339
2025-10-16T15:43:18.790Z,-0.2860,0.1849,-0.6261,0.1834,-0.1803,-0.2353
2025-10-16T15:43:18.800Z,-0.0368,0.1688,-0.6458,0.1708,-0.2165,-0.2566
2025-10-16T15:43:18.810Z,0.0329,0.1810,-0.5689,0.1779,-0.2116,-0.2537
2025-10-16T15:43:18.821Z,-0.0767,0.1375,-0.4197,0.1788,-0.1735,-0.2346
2025-10-16T15:43:18.830Z,-0.0842,0.0343,-0.4154,0.1876,-0.1189,-0.2126
2025-10-16T15:43:18.840Z,0.0743,-0.0060,-0.2996,0.2085,-0.0783,-0.2122
2025-10-16T15:43:18.850Z,0.2485,0.0267,-0.2476,0.2274,-0.0473,-0.2253
2025-10-16T15:43:18.860Z,0.2981,0.0875,-0.2465,0.2386,-0.0129,-0.2430
2025-10-16T15:43:18.871Z,0.2242,0.1051,-0.3213,0.2460,0.0162,-0.2454
2025-10-16T15:43:18.880Z,0.2296,0.1042,-0.3745,0.2609,0.0433,-0.2653
2025-10-16T15:43:18.890Z,0.1964,0.0743,-0.3164,0.2608,0.0732,-0.2772
2025-10-16T15:43:18.900Z,0.0322,0.0375,-0.3358,0.2628,0.0727,-0.2807
2025-10-16T15:43:18.910Z,-0.1921,0.0432,-0.2702,0.2572,0.0712,-0.2687
2025-10-16T15:43:18.921Z,-0.4326,0.0736,-0.1583,0.2608,0.0627,-0.2420
2025-10-16T15:43:18.929Z,-0.5889,0.0895,0.0272,0.2656,0.0503,-0.2213
2025-10-16T15:43:18.940Z,-0.5737,0.0318,0.1254,0.2738,0.0498,-0.2009
2025-10-16T15:43:18.950Z,-0.4117,-0.0536,0.1618,0.2770,0.0868,-0.1843
2025-10-16T15:43:18.960Z,-0.1881,-0.0400,0.0522,0.2780,0.1350,-0.1825
2025-10-16T15:43:18.971Z,0.0126,0.0015,-0.0855,0.2771,0.1750,-0.1907
2025-10-16T15:43:18.980Z,0.1567,-0.0708,-0.2287,0.2891,0.1929,-0.2067
2025-10-16T15:43:18.989Z,0.2273,-0.1653,-0.2523,0.2874,0.2221,-0.2129
2025-10-16T15:43:19.000Z,0.1250,-0.2177,-0.3906,0.2833,0.2187,-0.2090
2025-10-16T15:43:19.010Z,0.0076,-0.2112,-0.5467,0.2737,0.2152,-0.2073
2025-10-16T15:43:19.021Z,-0.0672,-0.1426,-0.6599,0.2586,0.2104,-0.2158
2025-10-16T15:43:19.030Z,-0.0114,-0.0899,-0.8063,0.2339,0.2206,-0.2376
2025-10-16T15:43:19.043Z,0.0803,-0.1170,-0.9755,0.2101,0.2630,-0.2561
2025-10-16T15:43:19.049Z,0.0977,-0.1677,-1.1065,0.1956,0.3126,-0.2756
