time,gyroX_mdps_filtered,gyroY_mdps_filtered,gyroZ_mdps_filtered,accX_mg_filtered,accY_mg_filtered,accZ_mg_filtered,magX_mG_filtered,magY_mG_filtered,magZ_mG_filtered
0.0,-1721.133831672843,-1571.1610303084915,-1231.2719754207058,128.23492288284248,-987.5614191690704,-38.456507740991064,0.0,0.0,0.0
0.004,-1644.2113526027908,-1577.0206903943233,-1229.0979028377533,39.04443793397203,-953.3905986434254,-52.4780561158852,0.0,0.0,0.0
0.009,-1567.433850236685,-1582.3470353241269,-1225.519609334909,-50.24576264981619,-919.1661687983394,-66.50496738534602,0.0,0.0,0.0
0.014,-1491.2389536997366,-1586.9690828020202,-1220.3568941299866,-138.84246290035674,-884.907098878213,-80.33713018306662,0.0,0.0,0.0
0.018,-1416.0416891313666,-1590.716447103353,-1213.4377467686008,-225.98376865803993,-850.6361889316821,-93.77516581473365,0.0,0.0,0.0
0.023,-1342.2280769332565,-1593.422064991002,-1204.6020472132593,-310.9551040388505,-816.3822040695461,-106.62406328809946,0.0,0.0,0.0
0.028,-1270.149554476669,-1594.9248232500656,-1193.7054412421514,-393.103271320614,-782.1817738056632,-118.69659836472734,0.0,0.0,0.0
0.032,-1200.1183613834355,-1595.0720136170971,-1180.623302019939,-471.84811646449504,-748.080956598621,-129.81644427550307,0.0,0.0,0.0
0.037,-1132.4040023498828,-1593.7215405471902,-1165.2546560653182,-546.6914785101864,-714.1363636613828,-139.8208943901171,0.0,0.0,0.0
0.042,-1067.2308779658297,-1590.743812089948,-1147.5259250167958,-617.2232520019948,-680.4157395583704,-148.56313406499245,0.0,0.0,0.0
0.047,-1004.7771449502396,-1586.0232549979714,-1127.3943165701048,-683.1245411447863,-646.9979163082484,-155.91401957010982,0.0,0.0,0.0
0.051,-945.1748319340292,-1579.459411588314,-1104.850694914938,-744.1680216792471,-613.9720948936009,-161.76334604582078,0.0,0.0,0.0
0.056,-888.511194933789,-1570.9675964722119,-1079.9217770899825,-800.2157447433286,-581.4364589895498,-166.02061267837217,0.0,0.0,0.0
0.061,-834.8312494512685,-1560.4791142759855,-1052.6715345061757,-851.2147105139385,-549.4961816535156,-168.61531935235624,0.0,0.0,0.0
0.065,-784.1413670035414,-1547.941062741182,-1023.2017207814523,-897.1906032294012,-518.2609376185181,-169.4968521059893,0.0,0.0,0.0
0.07,-736.413777248307,-1533.3157667822097,-991.6514898580142,-938.2401104931579,-487.8420747815901,-168.63403215834208,0.0,0.0,0.0
0.075,-691.591777211444,-1516.579906270539,-958.1961071209946,-974.522249141164,-458.3496240711585,-166.01441306117275,0.0,0.0,0.0
0.079,-649.5954200346814,-1497.7234126211044,-923.044789531822,-1006.2490918997812,-429.8893346715161,-161.6434115285789,0.0,0.0,0.0
0.084,-610.3274392161665,-1476.7482167895098,-886.437739248117,-1033.6762414356624,-402.5599107813848,-155.54334980703067,0.0,0.0,0.0
0.089,-573.67916110495,-1453.6669342408202,-848.642459373004,-1057.093340781049,-376.4505980051455,-147.7524725038392,0.0,0.0,0.0
0.094,-539.5361680628552,-1428.5015704135349,-809.9494601770873,-1076.8148505936458,-351.6392261183968,-138.32398113915372,0.0,0.0,0.0
0.098,-507.7834964738104,-1401.282322674924,-770.6674788799771,-1093.1712710635545,-328.19076671837587,-127.32510833621544,0.0,0.0,0.0
0.103,-478.3101865533928,-1372.0465420723076,-731.1183448421461,-1106.5009431680123,-306.15641671601196,-114.83623327266214,0.0,0.0,0.0
0.108,-451.01304266676243,-1340.8379016528415,-691.6316230277772,-1117.1425312080357,-285.5731786039297,-100.9500228482481,0.0,0.0,0.0
0.112,-425.7995103899816,-1307.7057995743169,-652.5391609809307,-1125.428264923551,-266.4638803483249,-85.77057028812635,0.0,0.0,0.0
0.117,-402.5896260091246,-1272.7050064368298,-614.1696504210921,-1131.678002475937,-248.8375625862284,-69.41249531163045,0.0,0.0,0.0
0.122,-381.31704194215837,-1235.8955486769685,-576.843298606554,-1136.1941620243497,-232.69015634931017,-51.99996783347776,0.0,0.0,0.0
0.126,-361.9291747859173,-1197.342804558393,-540.8666915004713,-1139.2575562753523,-218.00537675810966,-33.66562023510791,0.0,0.0,0.0
0.131,-344.3865592081646,-1157.1177769805638,-506.52792306245414,-1141.1241488047983,-204.7557631154471,-14.549320763867195,0.0,0.0,0.0
0.136,-328.661519503004,-1115.2974983998201,-474.092062871385,-1142.0227322932028,-192.90380129655864,5.2032087377054,0.0,0.0,0.0
0.141,-314.7362909729564,-1071.9655177817633,-443.7970360448771,-1142.153507947502,-182.4030700729999,25.44193521386787,0.0,0.0,0.0
0.145,-302.6007353483441,-1027.2124176396799,-415.8499917899501,-1141.6875240868465,-173.19936010595904,46.014208185506504,0.0,0.0,0.0
0.15,-292.2497979830965,-981.1363104882477,-390.4242360686763,-1140.766912170367,-165.23172417476778,66.76658286746499,0.0,0.0,0.0
0.155,-283.680849676017,-933.8432677279084,-367.65679705138604,-1139.5058424460155,-158.43343075819854,87.54673785576742,0.0,0.0,0.0
0.159,-276.89104375337246,-885.4476391604653,-347.6466784501289,-1137.9921102121602,-152.73281033373533,108.20544209351758,0.0,0.0,0.0
0.164,-271.87480139210004,-836.0722272061221,-330.45383620018083,-1136.2892571377374,-148.0540030814032,128.59851869734982,0.0,0.0,0.0
0.169,-268.62151708565995,-785.848285984715,-316.0988902478294,-1134.4391283554728,-144.31763482605257,148.58875007344733,0.0,0.0,0.0
0.173,-267.1135536018522,-734.9153216002204,-304.5635587593235,-1132.4647628729927,-141.44146089840135,168.04766945272655,0.0,0.0,0.0
0.178,-267.3245736769509,-683.4206761303969,-295.7917808626579,-1130.3735110672242,-139.34102153606906,186.85718786349395,0.0,0.0,0.0
0.183,-269.21823572407607,-631.5188839455452,-289.69147870969095,-1128.1602693848126,-137.9303460395339,204.91101164278086,0.0,0.0,0.0
