time,gyroX_mdps_filtered,gyroY_mdps_filtered,gyroZ_mdps_filtered,accX_mg_filtered,accY_mg_filtered,accZ_mg_filtered,magX_mG_filtered,magY_mG_filtered,magZ_mG_filtered
0.0,72.47431314965668,-613.7265670423261,-36.15680480182516,-967.6858677193203,-137.21419290200683,-82.64380519333756,0.0,0.0,0.0
0.004,53.530581626597275,-625.6516871637652,-36.0010225297289,-965.3206686103589,-131.44353892716327,-71.67307941327519,0.0,0.0,0.0
0.009,34.75105170286125,-637.2120596066017,-35.86459050424693,-963.1209212144955,-125.63886454528055,-60.049447546593534,0.0,0.0,0.0
0.014,16.228039586201795,-648.3006861655712,-35.76581941145634,-961.0925578943152,-119.82408997512113,-47.77292788595252,0.0,0.0,0.0
0.018,-1.9505914165469007,-658.8107577552437,-35.720947282348966,-959.2415382765192,-114.02435853184966,-34.855470734341985,0.0,0.0,0.0
0.023,-19.702238602447505,-668.6370026715483,-35.74350699731655,-957.5741621212863,-108.26606602198935,-21.32235639182684,0.0,0.0,0.0
0.028,-36.95028727716903,-677.6771402822591,-35.84379737862008,-956.0972770165263,-102.57682999493629,-7.213267352486398,0.0,0.0,0.0
0.033,-53.62474764609856,-685.8334251053373,-36.02848413840139,-954.8183645025276,-96.98539363203467,7.417031608889882,0.0,0.0,0.0
0.037,-69.66278452033575,-693.014259775007,-36.30035268938112,-953.7454993352892,-91.52146392123572,22.49845799764572,0.0,0.0,0.0
0.042,-85.00911817436432,-699.1358484103113,-36.65822782539502,-952.8871876523086,-86.2154868238587,37.94585752859015,0.0,0.0,0.0
0.047,-99.61627218528675,-704.1238542627766,-37.097065955079984,-952.2520998374918,-81.09836468450308,53.659751085852854,0.0,0.0,0.0
0.051,-113.44464470240023,-707.9150174993121,-37.60821504307028,-951.8487219634276,-76.2011242329269,69.52758473041295,0.0,0.0,0.0
0.055,-126.46238369193446,-710.4586813350227,-38.17982701972809,-951.684955110738,-71.55454703839659,85.42546709974876,0.0,0.0,0.0
0.061,-138.64505435640373,-711.7181685703248,-38.79739851709754,-951.7676942518816,-67.18877705333804,101.22036136110137,0.0,0.0,0.0
0.065,-149.97509783570482,-711.6719470701427,-39.444409571783275,-952.1024176780292,-63.13292075527141,116.7726827106005,0.0,0.0,0.0
0.07,-160.44109367413404,-710.3145227603184,-40.10302703714199,-952.6928142557952,-59.41465407771014,131.939237754223,0.0,0.0,0.0
0.075,-170.03685325891814,-707.6570027062185,-40.754839665663376,-953.5404693652574,-56.05984757900186,146.57642920874946,0.0,0.0,0.0
