time,ax,ay,az,wx,wy,wz
2025-10-16T15:36:53.518Z,0.1330,0.0747,0.6313,0.1147,-0.2725,-0.6977
2025-10-16T15:36:53.524Z,-0.7267,0.2383,0.6528,0.1454,-0.5662,-0.3059
2025-10-16T15:36:53.530Z,-0.7267,0.2383,0.6528,0.1925,-0.4453,-0.3442
2025-10-16T15:36:53.541Z,1.2257,-0.2922,0.7374,0.2372,-0.3619,-0.5420
2025-10-16T15:36:53.553Z,2.2978,-0.5635,0.6091,0.2801,-0.2437,-0.7388
2025-10-16T15:36:53.561Z,2.2195,-0.4206,0.5426,0.3161,-0.1406,-0.8349
2025-10-16T15:36:53.571Z,1.5912,-0.2555,0.4052,0.3449,-0.1134,-0.8405
2025-10-16T15:36:53.582Z,0.9639,-0.3630,0.1820,0.3706,-0.1364,-0.8262
2025-10-16T15:36:53.591Z,0.6528,-0.6270,-0.0810,0.4006,-0.1839,-0.8557
2025-10-16T15:36:53.601Z,0.6754,-0.8732,-0.2922,0.4173,-0.2097,-0.9322
2025-10-16T15:36:53.610Z,0.6754,-0.8732,-0.2922,0.4220,-0.2016,-1.0255
2025-10-16T15:36:53.621Z,0.5130,-1.2246,-1.0176,0.3999,-0.1636,-1.1173
2025-10-16T15:36:53.632Z,0.3390,-1.5682,-1.5288,0.3558,-0.0938,-1.2124
2025-10-16T15:36:53.641Z,0.1001,-2.0235,-2.0533,0.2926,0.0157,-1.3143
2025-10-16T15:36:53.651Z,-0.1328,-2.4524,-2.5439,0.2295,0.1196,-1.4209
2025-10-16T15:36:53.661Z,-0.3530,-2.8514,-2.8141,0.1658,0.1732,-1.5285
2025-10-16T15:36:53.671Z,-0.7155,-3.2292,-2.9584,0.0939,0.2388,-1.6381
2025-10-16T15:36:53.682Z,-1.2086,-3.6108,-3.1394,0.0186,0.3662,-1.7376
2025-10-16T15:36:53.691Z,-1.6679,-3.9712,-3.3215,-0.0482,0.5419,-1.8191
2025-10-16T15:36:53.701Z,-2.0502,-4.2864,-3.3423,-0.1145,0.7570,-1.8857
2025-10-16T15:36:53.712Z,-2.4441,-4.5495,-3.3491,-0.1835,0.9370,-1.9342
2025-10-16T15:36:53.721Z,-2.7894,-4.7489,-3.5124,-0.2794,1.0883,-1.9732
2025-10-16T15:36:53.732Z,-3.1436,-4.9532,-4.0048,-0.4024,1.2605,-2.0027
2025-10-16T15:36:53.741Z,-3.4277,-5.2107,-4.5551,-0.5523,1.4310,-2.0320
2025-10-16T15:36:53.752Z,-3.6248,-5.4370,-5.1861,-0.7182,1.6651,-2.0703
2025-10-16T15:36:53.760Z,-3.6248,-5.4370,-5.1861,-0.9073,1.9205,-2.1180
2025-10-16T15:36:53.772Z,-4.2242,-5.7705,-6.2793,-1.1169,2.0986,-2.1546
2025-10-16T15:36:53.782Z,-4.8383,-5.8596,-6.4501,-1.3303,2.1321,-2.1498
2025-10-16T15:36:53.790Z,-4.8383,-5.8596,-6.4501,-1.5641,2.0655,-2.0708
2025-10-16T15:36:53.802Z,-6.6737,-5.7263,-6.3905,-1.8133,1.8944,-1.9283
