time,gyroX_mdps_filtered,gyroY_mdps_filtered,gyroZ_mdps_filtered,accX_mg_filtered,accY_mg_filtered,accZ_mg_filtered,magX_mG_filtered,magY_mG_filtered,magZ_mG_filtered
0.0,-2452.612291617429,-1835.3187314975942,-252.2038733840562,-1053.8882660554252,-499.0380182270273,-479.7097712025071,0.0,0.0,0.0
0.004,-2379.4425827145906,-1812.1010159359828,-320.2440344439667,-1033.2306145923571,-514.3851358371141,-486.02546008514094,0.0,0.0,0.0
0.009,-2306.2031346036574,-1789.4861508510144,-387.8949052462239,-1011.9533806555854,-528.6507228877347,-491.7978378056641,0.0,0.0,0.0
0.014,-2233.1077697701244,-1767.6154192476042,-454.41481622860715,-990.2172887201658,-541.6840151436342,-496.93404239244063,0.0,0.0,0.0
0.018,-2160.366440719257,-1746.6111496279877,-519.0856816295825,-968.1944030258651,-553.3447446158578,-501.34128843417375,0.0,0.0,0.0
0.023,-2088.1852255112835,-1726.5736023971165,-581.2280417031685,-946.0661247023768,-563.5052058220344,-504.92795040837177,0.0,0.0,0.0
0.028,-2016.766037097247,-1707.5782855673956,-640.2142831461715,-924.0210759791688,-572.0524203408851,-507.60479402863444,0.0,0.0,0.0
0.032,-1946.3059650520902,-1689.6737766146932,-695.4796858194265,-902.252926524101,-578.8903629852327,-509.2863464081257,0.0,0.0,0.0
0.037,-1876.9962027470156,-1672.8801150721395,-746.5311005067114,-880.9582057177277,-583.9421755905884,-509.8923842184787,0.0,0.0,0.0
0.042,-1809.0205518156256,-1657.1878182127605,-792.9531905714703,-860.3341169552805,-587.1522644805297,-509.34950687647233,0.0,0.0,0.0
0.047,-1742.5535385618284,-1642.5575600719767,-834.4122772527987,-840.5763385942447,-588.4881589525046,-507.59274957102747,0.0,0.0,0.0
0.051,-1677.7582203811949,-1628.920541364238,-870.6579199463581,-821.8767750569879,-587.9420014014219,-504.5671798442799,0.0,0.0,0.0
0.056,-1614.783798778104,-1616.1795633719212,-901.5224369152322,-804.4212175776881,-585.531544734402,-500.2294132279984,0.0,0.0,0.0
0.061,-1553.7631839955118,-1604.2108018473532,-926.9186251824098,-788.3868844506816,-581.3005496478054,-494.5489797473253,0.0,0.0,0.0
0.065,-1494.8106717411415,-1592.866257432686,-946.8359713850011,-773.939829158657,-575.3185024536859,-487.509474844423,0.0,0.0,0.0
0.07,-1438.0198940157766,-1581.976837823592,-961.3356607324516,-761.2322278968854,-567.6796106117879,-479.10943541638846,0.0,0.0,0.0
