time,gyroX_mdps_filtered,gyroY_mdps_filtered,gyroZ_mdps_filtered,accX_mg_filtered,accY_mg_filtered,accZ_mg_filtered,magX_mG_filtered,magY_mG_filtered,magZ_mG_filtered
0.0,-1148.7774294832675,-1374.6588599818213,-798.4107015093866,-1355.1801915891688,-35.07985671682979,490.11170997406015,0.0,0.0,0.0
0.005,-1227.115518936135,-1424.9720651722114,-804.4893168894482,-1302.0055705470634,3.6809548616308505,486.57479064569884,0.0,0.0,0.0
0.01,-1305.5217368017545,-1476.406433099388,-809.7655508309382,-1249.2487417471486,42.0100901891258,483.9552792549407,0.0,0.0,0.0
0.015,-1383.4716257521393,-1528.782757913753,-813.9131211019571,-1197.3172435335598,79.52583634908686,482.3750752552234,0.0,0.0,0.0
0.019,-1460.454621786712,-1581.8951432633712,-816.6123205149348,-1146.6046540144462,115.85747646801755,481.9430995160845,0.0,0.0,0.0
0.024,-1535.981819501297,-1635.5093848672325,-817.5575132422199,-1097.4833798311377,150.65252458051094,482.7521921096893,0.0,0.0,0.0
0.029,-1609.5929052387291,-1689.3620014851247,-816.4641514589824,-1050.2983015444622,183.5834603540123,484.87625606652176,0.0,0.0,0.0
0.033,-1680.8620711892318,-1743.1600343805553,-813.075124330656,-1005.3614152107285,214.35375933896395,488.36772903014975,0.0,0.0,0.0
0.038,-1749.4027667328578,-1796.581705406121,-807.1662845174326,-962.9475184795485,242.70305292578877,493.25545909060594,0.0,0.0,0.0
0.043,-1814.871195152631,-1849.2779906008157,-798.5510320496029,-923.290920158695,268.41130700565924,499.5430550409224,0.0,0.0,0.0
0.047,-1876.9685193458306,-1900.875131270294,-787.0838783037947,-886.5831111917478,291.30196757955457,507.20777355403607,0.0,0.0,0.0
0.052,-1935.4417948216344,-1950.9780697299636,-772.6629630206036,-852.9713200949658,311.2440745055342,516.1999951281935,0.0,0.0,0.0
0.057,-1990.0836989473678,-1999.174763759164,-755.2315477388792,-822.5578788380323,328.1533850826143,526.4433266881808,0.0,0.0,0.0
0.062,-2040.7311698541675,-2045.0413032700862,-734.7785504828728,-795.4003360470117,341.99257574053985,537.8353518297189,0.0,0.0,0.0
