time,ax,ay,az,wx,wy,wz
2025-10-18T09:11:53.330Z,1.4894,-0.2347,2.3037,0.3398,-0.5692,-0.7068
2025-10-18T09:11:53.335Z,1.4894,-0.2347,2.3037,0.4195,-0.6740,-0.8865
2025-10-18T09:11:53.341Z,1.2224,-0.5744,2.1349,0.5472,-1.0127,-0.9455
2025-10-18T09:11:53.352Z,0.7061,-1.0058,1.8817,0.6054,-1.0685,-0.9104
2025-10-18T09:11:53.362Z,1.5517,-0.4651,1.4372,0.6179,-0.9592,-0.8449
2025-10-18T09:11:53.372Z,2.1967,0.0335,1.1494,0.6153,-0.8329,-0.7701
2025-10-18T09:11:53.382Z,2.3745,-0.0751,0.9823,0.6084,-0.7598,-0.7279
2025-10-18T09:11:53.391Z,2.7112,-0.2923,0.8785,0.6227,-0.7672,-0.7579
2025-10-18T09:11:53.402Z,3.0000,-0.3232,0.7728,0.6310,-0.7822,-0.8510
2025-10-18T09:11:53.412Z,3.0645,-0.2323,0.7040,0.6137,-0.7823,-0.9621
2025-10-18T09:11:53.422Z,2.7869,-0.1557,0.5961,0.5942,-0.8240,-1.0493
2025-10-18T09:11:53.432Z,2.3508,-0.1629,0.6205,0.5946,-0.9807,-1.1069
2025-10-18T09:11:53.442Z,1.8249,-0.2541,0.7382,0.5740,-1.1974,-1.1566
2025-10-18T09:11:53.452Z,1.3380,-0.3392,0.8496,0.5587,-1.4015,-1.2220
2025-10-18T09:11:53.461Z,1.2875,-0.4082,0.9954,0.5526,-1.6271,-1.3226
2025-10-18T09:11:53.472Z,1.0739,-0.5804,1.2593,0.5503,-1.8523,-1.4202
2025-10-18T09:11:53.482Z,0.5019,-0.7945,1.3256,0.5605,-2.0484,-1.4960
2025-10-18T09:11:53.491Z,0.4640,-0.8691,1.2551,0.5751,-2.2514,-1.5749
2025-10-18T09:11:53.502Z,0.4949,-0.8066,1.0239,0.5733,-2.4254,-1.6517
2025-10-18T09:11:53.512Z,0.4301,-0.5910,0.7814,0.5559,-2.5591,-1.7248
2025-10-18T09:11:53.522Z,0.5450,-0.4007,0.3894,0.5208,-2.6485,-1.8001
2025-10-18T09:11:53.532Z,0.8365,-0.2447,-0.0690,0.4620,-2.6878,-1.8713
2025-10-18T09:11:53.542Z,1.1040,-0.0766,-0.6678,0.3744,-2.6196,-1.9297
2025-10-18T09:11:53.552Z,1.5017,0.1538,-1.3080,0.2527,-2.4527,-1.9805
2025-10-18T09:11:53.562Z,2.0563,0.3831,-1.8946,0.1063,-2.2006,-2.0324
2025-10-18T09:11:53.574Z,2.4643,0.5214,-2.0925,-0.0210,-1.9700,-2.0821
2025-10-18T09:11:53.581Z,2.1141,0.3474,-1.9526,-0.1497,-1.7666,-2.0937
2025-10-18T09:11:53.592Z,1.1070,-0.2092,-1.6982,-0.2538,-1.6024,-2.0757
2025-10-18T09:11:53.602Z,0.2135,-0.8172,-1.4186,-0.3411,-1.4643,-2.0393
2025-10-18T09:11:53.611Z,-0.3470,-1.1798,-1.3567,-0.4103,-1.3409,-2.0190
2025-10-18T09:11:53.624Z,-0.6536,-1.2734,-1.2841,-0.4669,-1.2606,-2.0134
2025-10-18T09:11:53.631Z,-1.0597,-1.3577,-1.4331,-0.5464,-1.1430,-2.0039
2025-10-18T09:11:53.642Z,-1.2799,-1.4472,-1.7476,-0.6296,-0.9898,-2.0036
2025-10-18T09:11:53.652Z,-1.2693,-1.5279,-2.0097,-0.7098,-0.7885,-2.0083
2025-10-18T09:11:53.660Z,-1.3241,-1.6610,-2.4717,-0.8032,-0.5637,-2.0011
2025-10-18T09:11:53.674Z,-1.4457,-1.8463,-2.9477,-0.9158,-0.3159,-1.9672
2025-10-18T09:11:53.681Z,-1.5213,-2.0660,-3.1410,-1.0284,-0.0412,-1.9125
2025-10-18T09:11:53.691Z,-1.5108,-2.3428,-3.1616,-1.1306,0.2824,-1.8507
2025-10-18T09:11:53.702Z,-1.5312,-2.6901,-3.0199,-1.2174,0.6701,-1.7739
2025-10-18T09:11:53.712Z,-1.5587,-3.1693,-2.7559,-1.2735,1.0806,-1.6886
2025-10-18T09:11:53.724Z,-1.7500,-3.7793,-2.5001,-1.3076,1.5152,-1.5778
2025-10-18T09:11:53.731Z,-2.1230,-4.3725,-2.4920,-1.3088,1.8674,-1.4375
2025-10-18T09:11:53.742Z,-2.7347,-4.7993,-2.7587,-1.3090,2.1244,-1.2761
2025-10-18T09:11:53.752Z,-3.4174,-4.9260,-3.0356,-1.3193,2.2999,-1.1289
2025-10-18T09:11:53.762Z,-3.8756,-4.7402,-3.3441,-1.3153,2.3599,-1.0144
2025-10-18T09:11:53.774Z,-4.5648,-4.5165,-3.6889,-1.3418,2.3781,-0.9268
2025-10-18T09:11:53.781Z,-5.0803,-4.4562,-3.7383,-1.3680,2.3284,-0.8649
2025-10-18T09:11:53.792Z,-5.0550,-4.5802,-3.2957,-1.3644,2.2175,-0.8314
2025-10-18T09:11:53.801Z,-4.8593,-4.6614,-2.8487,-1.3514,2.0491,-0.7942
2025-10-18T09:11:53.812Z,-4.7627,-4.6096,-2.6067,-1.3480,1.8059,-0.7477
2025-10-18T09:11:53.823Z,-4.6525,-4.5159,-2.3331,-1.3518,1.5938,-0.7019
2025-10-18T09:11:53.831Z,-4.2368,-4.2767,-2.3614,-1.3649,1.4649,-0.6737
2025-10-18T09:11:53.842Z,-3.6308,-3.8778,-3.0143,-1.4162,1.5360,-0.6693
2025-10-18T09:11:53.852Z,-3.0389,-3.3999,-3.9060,-1.4839,1.8216,-0.6704
2025-10-18T09:11:53.862Z,-2.7090,-3.0106,-4.4516,-1.5695,1.9772,-0.6843
2025-10-18T09:11:53.872Z,-2.8550,-2.9107,-4.8571,-1.6857,1.8904,-0.7020
2025-10-18T09:11:53.882Z,-3.0539,-3.1005,-4.5419,-1.7556,1.6218,-0.7547
2025-10-18T09:11:53.892Z,-2.6418,-3.4363,-3.8887,-1.8080,1.2567,-0.8549
2025-10-18T09:11:53.902Z,-2.3205,-3.8124,-3.5475,-1.8490,1.0237,-0.9141
2025-10-18T09:11:53.912Z,-2.4042,-3.9951,-3.2141,-1.8848,0.8617,-0.8843
2025-10-18T09:11:53.923Z,-2.4700,-4.0602,-3.1289,-1.9581,0.8149,-0.8028
2025-10-18T09:11:53.931Z,-2.0990,-4.1666,-2.8495,-2.0138,0.8808,-0.7547
2025-10-18T09:11:53.941Z,-1.3795,-4.2952,-2.4018,-2.0605,1.0911,-0.7909
2025-10-18T09:11:53.952Z,-0.8049,-4.2638,-2.1038,-2.1053,1.4109,-0.8963
2025-10-18T09:11:53.962Z,-0.5317,-4.0077,-1.9295,-2.1551,1.6995,-1.0342
2025-10-18T09:11:53.973Z,-0.6151,-3.7291,-1.9887,-2.2293,1.9053,-1.1671
2025-10-18T09:11:53.981Z,-1.0649,-3.5997,-2.1394,-2.3267,2.1082,-1.2534
2025-10-18T09:11:53.991Z,-1.4424,-3.6130,-2.1790,-2.4102,2.1941,-1.3175
2025-10-18T09:11:54.002Z,-1.9143,-3.7652,-2.1091,-2.4950,2.1512,-1.3797
2025-10-18T09:11:54.011Z,-2.4586,-4.0098,-2.0473,-2.5614,2.0714,-1.4525
2025-10-18T09:11:54.022Z,-2.5576,-4.2097,-1.8166,-2.6213,1.9928,-1.5624
2025-10-18T09:11:54.032Z,-2.5082,-4.3195,-1.4995,-2.6740,1.9180,-1.6927
2025-10-18T09:11:54.042Z,-2.5728,-4.3566,-1.1046,-2.7116,1.8198,-1.8197
2025-10-18T09:11:54.052Z,-2.5541,-4.3683,-0.8541,-2.7526,1.7532,-1.9396
2025-10-18T09:11:54.062Z,-2.2630,-4.4208,-0.5531,-2.8038,1.7720,-2.0551
2025-10-18T09:11:54.074Z,-1.8064,-4.6449,-0.4176,-2.8486,1.9120,-2.1663
2025-10-18T09:11:54.081Z,-1.5319,-5.0185,-0.1457,-2.8717,2.1131,-2.2809
2025-10-18T09:11:54.092Z,-1.5226,-5.4453,0.1524,-2.8856,2.3540,-2.4044
2025-10-18T09:11:54.102Z,-1.5418,-5.9376,0.4981,-2.8733,2.6175,-2.5457
2025-10-18T09:11:54.112Z,-1.4825,-6.5164,0.7237,-2.8395,2.9087,-2.7060
2025-10-18T09:11:54.122Z,-1.6651,-7.1156,0.7479,-2.7682,3.2010,-2.8567
2025-10-18T09:11:54.131Z,-2.3875,-7.5649,0.8315,-2.6783,3.3550,-2.9675
2025-10-18T09:11:54.141Z,-3.4275,-7.7770,0.8992,-2.6167,3.3423,-3.0363
2025-10-18T09:11:54.152Z,-4.2073,-7.7928,0.9464,-2.5702,3.1898,-3.1020
2025-10-18T09:11:54.162Z,-4.5088,-7.7941,0.6964,-2.5390,3.0268,-3.1596
2025-10-18T09:11:54.172Z,-4.6036,-7.7335,0.4106,-2.5232,2.8596,-3.2120
2025-10-18T09:11:54.182Z,-4.7463,-7.6102,0.2495,-2.5491,2.6905,-3.2441
2025-10-18T09:11:54.191Z,-4.9035,-7.4727,0.2051,-2.6048,2.4973,-3.2620
2025-10-18T09:11:54.201Z,-4.9548,-7.3570,0.2965,-2.6616,2.3472,-3.2739
2025-10-18T09:11:54.211Z,-4.9690,-7.2792,0.4921,-2.7358,2.2349,-3.2756
2025-10-18T09:11:54.222Z,-5.0735,-7.2950,0.6896,-2.8308,2.1510,-3.2682
2025-10-18T09:11:54.232Z,-5.3729,-7.5472,0.9017,-2.9243,2.1120,-3.2305
2025-10-18T09:11:54.241Z,-5.6521,-7.7660,1.2989,-2.9806,2.0649,-3.1649
2025-10-18T09:11:54.252Z,-6.0424,-7.6103,2.1367,-3.0271,1.9524,-3.0670
2025-10-18T09:11:54.262Z,-6.6423,-7.1807,2.8872,-3.0969,1.7714,-2.9412
2025-10-18T09:11:54.272Z,-7.1802,-6.6700,3.3965,-3.1608,1.5781,-2.8042
2025-10-18T09:11:54.282Z,-7.3735,-6.1909,3.9459,-3.2117,1.3982,-2.6722
2025-10-18T09:11:54.292Z,-7.4746,-6.0296,4.4810,-3.2618,1.2702,-2.5239
2025-10-18T09:11:54.302Z,-7.7184,-6.1493,5.2946,-3.2613,1.1522,-2.3302
2025-10-18T09:11:54.312Z,-7.8084,-6.0710,6.2977,-3.2272,1.0348,-2.1053
2025-10-18T09:11:54.322Z,-7.6399,-5.9073,7.4031,-3.1709,0.9567,-1.8845
2025-10-18T09:11:54.332Z,-7.3376,-5.8967,8.7089,-3.0623,0.9052,-1.6781
2025-10-18T09:11:54.342Z,-7.1165,-6.1633,10.1112,-2.8795,0.8627,-1.4827
2025-10-18T09:11:54.352Z,-6.7155,-6.5436,11.6025,-2.6014,0.8157,-1.3096
2025-10-18T09:11:54.362Z,-5.8659,-6.7683,12.7897,-2.2486,0.8017,-1.1847
2025-10-18T09:11:54.372Z,-4.8745,-6.9111,13.6227,-1.8418,0.8919,-1.1026
2025-10-18T09:11:54.382Z,-3.8613,-6.8734,14.4448,-1.3828,0.9950,-1.0508
2025-10-18T09:11:54.392Z,-3.2488,-6.6081,15.1926,-0.8992,1.0714,-1.0029
2025-10-18T09:11:54.402Z,-3.2170,-6.2833,15.7939,-0.3913,1.1694,-0.9378
2025-10-18T09:11:54.412Z,-3.2362,-5.8836,15.8795,0.1223,1.3788,-0.8795
2025-10-18T09:11:54.422Z,-3.1881,-5.3597,15.7460,0.6460,1.5724,-0.8447
2025-10-18T09:11:54.432Z,-3.6679,-4.7227,15.1458,1.1178,1.8464,-0.8155
2025-10-18T09:11:54.441Z,-4.0852,-3.8230,14.1486,1.5402,2.1150,-0.8141
2025-10-18T09:11:54.451Z,-4.2780,-2.7525,13.1770,1.9444,2.2422,-0.8350
2025-10-18T09:11:54.461Z,-4.9017,-1.7371,12.4407,2.3180,2.1420,-0.8322
2025-10-18T09:11:54.472Z,-6.2069,-1.0030,11.6241,2.6603,1.9071,-0.7550
2025-10-18T09:11:54.482Z,-7.2670,-0.4821,10.6705,2.9771,1.5615,-0.6087
2025-10-18T09:11:54.491Z,-8.0140,-0.1018,9.5498,3.2523,1.1913,-0.4212
2025-10-18T09:11:54.502Z,-8.5474,0.2246,8.3343,3.4780,0.8490,-0.2115
2025-10-18T09:11:54.512Z,-8.9764,0.7085,7.1076,3.6567,0.5886,0.0168
2025-10-18T09:11:54.522Z,-9.1393,1.2669,5.9185,3.7966,0.3222,0.2458
2025-10-18T09:11:54.532Z,-9.3536,1.6786,4.6466,3.8916,0.0300,0.4930
2025-10-18T09:11:54.541Z,-9.6532,1.9938,3.2602,3.9583,-0.2695,0.7431
2025-10-18T09:11:54.552Z,-9.3648,2.4586,2.1229,4.0097,-0.6948,0.9536
2025-10-18T09:11:54.562Z,-9.3820,2.8669,1.2914,4.0507,-1.1196,1.1564
2025-10-18T09:11:54.572Z,-9.3486,2.9943,0.9239,4.0980,-1.5647,1.3516
2025-10-18T09:11:54.582Z,-9.1945,2.8421,0.8496,4.1664,-1.9208,1.5543
2025-10-18T09:11:54.591Z,-9.3307,2.4233,-0.6702,4.0912,-2.0220,1.7985
2025-10-18T09:11:54.601Z,-8.9832,2.1422,-3.6344,3.9636,-2.2243,2.0760
2025-10-18T09:11:54.612Z,-8.3902,2.1032,-4.8128,3.8169,-2.5869,2.3687
2025-10-18T09:11:54.623Z,-7.9979,1.8179,-5.5013,3.6293,-2.9364,2.6165
2025-10-18T09:11:54.631Z,-6.7915,1.5641,-5.0280,3.5235,-3.2833,2.7492
2025-10-18T09:11:54.642Z,-5.5770,1.2736,-3.1765,3.5542,-3.4318,2.7840
2025-10-18T09:11:54.651Z,-5.3036,0.9774,-1.8084,3.6430,-3.3535,2.8233
2025-10-18T09:11:54.661Z,-5.4820,0.7069,-1.8553,3.7173,-3.2379,2.9443
2025-10-18T09:11:54.672Z,-5.7084,0.4020,-2.6157,3.7175,-3.1251,3.1369
2025-10-18T09:11:54.682Z,-5.4684,-0.1174,-5.1826,3.5916,-3.0609,3.3410
2025-10-18T09:11:54.691Z,-4.2554,-0.6213,-7.2378,3.4322,-3.1256,3.4732
2025-10-18T09:11:54.702Z,-2.9854,-1.0898,-7.7996,3.2991,-3.3567,3.5151
2025-10-18T09:11:54.712Z,-2.4037,-1.3350,-6.8194,3.2525,-3.7955,3.5162
2025-10-18T09:11:54.722Z,-2.6385,-1.4664,-4.7701,3.3055,-4.2415,3.5122
2025-10-18T09:11:54.732Z,-3.2248,-1.5464,-3.2862,3.3859,-4.5244,3.5090
2025-10-18T09:11:54.742Z,-3.3518,-1.5632,-2.6826,3.4798,-4.6630,3.4811
2025-10-18T09:11:54.752Z,-3.3115,-1.8210,-2.4919,3.5937,-4.6932,3.4058
2025-10-18T09:11:54.762Z,-2.9746,-2.5304,-2.3995,3.7101,-4.5349,3.2492
2025-10-18T09:11:54.773Z,-2.0408,-3.3871,-2.3396,3.8435,-4.2520,2.9941
2025-10-18T09:11:54.781Z,-0.8632,-3.7756,-2.3045,3.9315,-3.8771,2.6755
