time,ax,ay,az,wx,wy,wz
2025-10-16T15:36:10.314Z,1.6322,-2.6718,-1.1865,0.8886,1.5188,-0.4965
2025-10-16T15:36:10.324Z,0.8987,-2.7588,-0.5570,0.7956,1.2206,-0.6358
2025-10-16T15:36:10.334Z,0.1055,-3.0932,-0.0592,0.7137,0.8450,-0.7657
2025-10-16T15:36:10.346Z,-0.0902,-3.3707,0.0529,0.6416,0.5522,-0.8737
2025-10-16T15:36:10.354Z,-0.1823,-3.5112,0.0456,0.5626,0.3578,-0.9612
2025-10-16T15:36:10.364Z,-0.0398,-3.6296,0.0794,0.4930,0.2278,-1.0387
2025-10-16T15:36:10.374Z,0.5181,-3.7372,0.1297,0.4332,0.1773,-1.1297
2025-10-16T15:36:10.385Z,1.4518,-3.7465,0.1617,0.3810,0.2676,-1.2194
2025-10-16T15:36:10.396Z,2.0487,-3.5987,0.0484,0.3086,0.4103,-1.2931
2025-10-16T15:36:10.404Z,2.2802,-3.5113,-0.1971,0.2314,0.5635,-1.3596
2025-10-16T15:36:10.414Z,2.4788,-3.7059,-0.1658,0.1946,0.7111,-1.4303
2025-10-16T15:36:10.424Z,2.3013,-4.1199,0.0222,0.1534,0.7577,-1.4915
2025-10-16T15:36:10.434Z,1.9099,-4.5171,0.0465,0.1239,0.6558,-1.5503
2025-10-16T15:36:10.446Z,1.3992,-4.7249,0.1604,0.0857,0.4411,-1.5779
2025-10-16T15:36:10.454Z,0.6630,-4.8097,-0.2410,0.0057,0.1351,-1.5846
2025-10-16T15:36:10.464Z,0.3875,-4.8325,-1.0745,-0.0832,-0.1853,-1.5804
2025-10-16T15:36:10.474Z,0.0623,-4.9677,-1.2979,-0.1592,-0.5256,-1.5543
2025-10-16T15:36:10.484Z,-0.8107,-5.1004,-0.8663,-0.2226,-0.8735,-1.4578
2025-10-16T15:36:10.496Z,-1.7353,-4.9158,-0.6076,-0.3016,-1.0505,-1.3068
2025-10-16T15:36:10.504Z,-1.7435,-4.4263,-0.9773,-0.3583,-0.9767,-1.1296
2025-10-16T15:36:10.514Z,-0.9400,-3.7177,-1.0978,-0.4028,-0.6623,-0.9770
2025-10-16T15:36:10.524Z,0.2489,-2.9074,-1.4530,-0.4354,-0.1361,-0.8372
2025-10-16T15:36:10.535Z,1.2168,-2.3996,-1.6539,-0.4104,0.4560,-0.6982
2025-10-16T15:36:10.544Z,1.6966,-2.4122,-1.1549,-0.3634,1.0062,-0.5585
2025-10-16T15:36:10.554Z,1.4673,-2.6594,-1.0617,-0.3312,1.3855,-0.4156
2025-10-16T15:36:10.564Z,0.8882,-2.9680,-1.2788,-0.2735,1.5089,-0.2988
2025-10-16T15:36:10.574Z,0.1264,-3.2461,-1.2851,-0.2339,1.4114,-0.2240
2025-10-16T15:36:10.584Z,-0.4004,-3.0543,-1.7198,-0.1981,1.1086,-0.1466
2025-10-16T15:36:10.595Z,-0.6357,-2.2937,-2.1024,-0.1765,0.7663,-0.0500
2025-10-16T15:36:10.604Z,-0.9039,-1.4211,-2.4529,-0.1901,0.4118,0.0483
2025-10-16T15:36:10.614Z,-0.8012,-1.0238,-2.8365,-0.2029,0.0821,0.1275
2025-10-16T15:36:10.624Z,-0.4194,-1.2796,-3.0135,-0.1967,-0.1311,0.2083
2025-10-16T15:36:10.634Z,-0.2018,-1.8188,-2.9523,-0.1896,-0.2483,0.2989
2025-10-16T15:36:10.645Z,0.0586,-2.0608,-2.8686,-0.1782,-0.2782,0.3680
2025-10-16T15:36:10.654Z,0.2977,-1.7278,-2.7154,-0.1623,-0.2349,0.4269
2025-10-16T15:36:10.664Z,0.5738,-1.2112,-2.6496,-0.1611,-0.1427,0.4610
2025-10-16T15:36:10.674Z,0.6487,-0.8564,-2.5792,-0.1495,-0.0469,0.4946
2025-10-16T15:36:10.684Z,0.3878,-0.7460,-2.3328,-0.1260,0.0147,0.5375
2025-10-16T15:36:10.695Z,0.0964,-0.9033,-2.1939,-0.0976,0.0656,0.5819
2025-10-16T15:36:10.704Z,-0.1869,-1.2035,-2.0364,-0.0590,0.1008,0.6348
