time,gyroX_mdps_filtered,gyroY_mdps_filtered,gyroZ_mdps_filtered,accX_mg_filtered,accY_mg_filtered,accZ_mg_filtered,magX_mG_filtered,magY_mG_filtered,magZ_mG_filtered
0.0,262.94426124521516,815.0197833164418,-659.4198349024969,-931.48101651807,806.1938642016075,-666.9227012723783,93.4878670891807,-156.7783205987857,490.8196973185842
0.004,229.90621073496678,755.6725773569397,-580.8269835829482,-764.4705565577884,813.6732693065836,-639.1837259401408,91.89178178803984,-156.45014192049263,488.57649901093185
0.009,198.56661774096924,696.6843057851486,-502.49996993421405,-601.6905306973977,818.8005210693037,-611.1263939826678,90.31354230966309,-156.11634573488809,486.3591007105786
0.014,169.50970030382751,638.3846698288097,-425.0805729749284,-444.77344401001625,821.558479430127,-583.0207251782383,88.76681810417986,-155.7760444494945,484.1875827906337
0.019,143.28751995766837,581.1085570060075,-349.1825936818564,-295.2537688991428,821.9682984444605,-555.1200023238343,87.2650413730187,-155.4277100903322,482.0803691654075
0.024,120.407083584516,525.1940060095607,-275.3800291583733,-154.53368304426587,820.0919548077119,-527.65306323853,85.82119601739203,-155.06913163879693,480.0537596728997
0.028,101.31734252494093,470.97904571536935,-204.1967881302347,-23.852510449889653,816.0341344219646,-500.8181160418796,84.44761434923183,-154.6973936524738,478.12153291683865
0.033,86.39659161891375,418.7974558084037,-136.09826382169564,95.73892948571935,809.9430892550417,-474.7784780219577,83.15578597044272,-154.30888039335235,476.2946345428127
0.038,75.94100806754592,368.97368899359117,-71.48494389971462,203.39797495685667,802.0100130536914,-449.6604876600455,81.9561827725222,-153.8993088064841,474.5809617462519
0.042,70.15515901404689,321.81731025645604,-10.688126956762007,298.5029971489743,792.4665964184168,-425.55360767539673,80.85810338267353,-153.4637918251981,472.98524983785313
0.047,69.14519162369378,277.61732242373967,46.03223679242999,380.65921947848454,781.5807025938273,-402.5124808686678,79.86953976887014,-152.99693114189486,471.5090614792629
0.051,72.91513920133804,236.6366823823043,98.48758923888283,449.6977736197438,769.6504400706007,-380.56050253327487,78.99706819389056,-152.4929363541166,470.15087431776755
0.056,81.36644477500776,199.10722000271036,146.55876174117475,505.66875669421904,756.9971411286142,-359.694388844717,78.24576624556143,-151.94576574477466,468.9062587349754
0.061,94.30053199339244,165.2250961113511,190.1921044276705,548.8292982316102,743.9577951701353,-339.88924937441385,77.61915720862335,-151.34928312785857,467.76813456764876
0.066,111.42409399953256,135.14689372377745,229.3940388173459,579.6276457517843,730.8773583443958,-321.103769348877,77.1191825267377,-150.69742512775906,466.72709378566793
0.071,132.35671100586723,108.98642175388426,264.22439418281243,598.6841285337407,718.1011742350923,-303.28521957024657,76.74620247992107,-149.9843737197414,465.7717748145084
0.078,156.6404040904624,86.81230697671845,294.78890636725663,606.7696947858915,705.9675995587837,-286.3741044389664,76.49902448866145,-149.2047295649268,464.88927325801404
0.08,183.75075003500478,68.64644483443789,321.2312475933201,604.7826255232972,694.8008793005703,-270.3083233032099,76.37495776063577,-148.35368234877384,464.065573350535
0.084,213.1092017136675,54.463365901650555,343.7249349222336,593.7240162049374,684.9043404847962,-255.02676449470613,76.36989240243999,-147.42717475767594,463.28598485734403
0.089,244.0962751670915,44.190551662092695,362.46543616914363,574.6726411893195,676.554025273376,-240.4722834840269,76.4784005804701,-146.42205683735241,462.5355715671984
0.094,276.06527794395964,37.70970367520853,377.66275332031984,548.7598301095476,669.992920244131,-226.59404193420576,76.69385675979505,-145.33622735315566,461.7995598581727
0.099,308.35626521265135,34.85893829455637,389.5347163895078,517.1449647510241,665.4259418881401,-213.34920591096545,77.00857354445553,-144.16875855310553,461.06371849539835
0.103,340.3099226237988,35.435848144666394,398.301169021523,480.99214611384707,663.0158129652621,-200.7040203959311,77.4139493604259,-142.92000053658867,460.31470310112354
0.108,371.2810896514673,39.20134377149759,404.17917342226053,441.4484941891633,662.8799255183504,-188.63429374208087,77.90062424594696,-141.5916613605901,459.54036029680134
0.113,400.6516549750939,45.884165626585215,407.3793068564129,399.62444554046937,665.0882496595524,-177.12533959814007,78.45864023837736,-140.18685918402613,458.72998764710417
0.118,427.8425763115361,55.18593847449105,408.1030658357903,356.57632247321806,669.6623209306329,-166.1714349431076,79.07760309584494,-138.71014321874205,457.87454668362335
0.122,452.32480044342964,66.78662752993591,406.54134006573867,313.29136864811005,676.5753214758172,-155.77486124588185,79.74684227370679,-137.16748094744827,456.9668275061397
0.127,473.6288847149574,80.35024811883129,402.8738700072906,270.6753755322442,685.7532543694994,-145.9446016584467,80.45556622174678,-135.56620983322173,456.00156445682404
0.131,491.35314933031367,95.5306785889382,397.2695619172754,229.54295542697338,697.0771903906907,-136.69477091311956,81.19301029423424,-133.91495254394152,454.9755029523159
0.136,505.170221116242,111.9774298312853,389.88750267345887,190.61044739676456,710.3865413913586,-128.04285644835582,81.94857499880719,-132.223495701972,453.88741789862866
0.141,514.8318642745637,129.34123411594885,380.8784932039464,154.49137500692336,725.4832871378114,-120.00784927970979,82.71195297233415,-130.50263354529346,452.73808449828266
0.146,520.1720313119336,147.2793305162253,370.38690481070034,121.69431426231557,742.1370565304437,-112.60834132242532,83.47324380857819,-128.7639797125022,451.53020283657173
