time,gyroX_mdps_filtered,gyroY_mdps_filtered,gyroZ_mdps_filtered,accX_mg_filtered,accY_mg_filtered,accZ_mg_filtered,magX_mG_filtered,magY_mG_filtered,magZ_mG_filtered
0.0,-398.18010878753626,-2.695968538640554,168.1395728813356,-423.9483442873764,889.2284733591465,-188.43128705394932,120.22257011202105,-273.5772274361398,594.6194230887925
0.005,-398.389534096719,-23.72689171400568,213.68780519955789,-327.81045010255235,861.4957339043117,-228.8571156367802,120.93474114535896,-274.92139726401996,594.5079215811319
0.01,-397.3464004977037,-43.98577470124476,258.4720257016652,-233.7759748550368,834.4714347928877,-268.5857376138587,121.68081213812324,-276.2608032111778,594.4243298589947
0.015,-394.87030114172546,-63.20324975371417,301.92278002900247,-142.89966495972212,808.323863177836,-307.2714729208463,122.45802696646564,-277.58443712562666,594.3726795322227
0.019,-390.8040545392298,-81.11748131524485,343.48483725700544,-56.177929553644766,783.221242519112,-344.58483243452923,123.2632153911751,-278.8813206802852,594.3559890757795
0.024,-385.0189780395734,-97.4793153045249,382.62842550356356,25.47265898695357,759.3299151128496,-380.21882420761153,124.09278808941608,-280.1406800509799,594.3761152680232
0.028,-377.41960759237475,-112.05715547859425,418.85993651593884,101.23492943917392,736.8126223155826,-413.8946637640302,124.94273784497048,-281.35211305966175,594.433640797014
0.034,-367.94771005331637,-124.64147948968959,451.7317309904565,170.4081452085131,715.8269146566075,-445.3667258501679,125.8086473972693,-282.50574622951746,594.5278040346382
0.038,-356.58543533590654,-135.04893339093957,480.8506914318899,232.42196713152882,696.52365048431,-474.42662048324996,126.68570422742145,-283.5923805001269,594.6564754683263
0.043,-343.3574517030402,-143.12595316284992,505.88526149290027,286.8468925256968,679.0454669261567,-500.9063286429928,127.56872272545026,-284.6036251080565,594.8161834227386
0.048,-328.33191711686675,-148.75186588435636,526.5708388761301,333.4008267937482,663.5250661245752,-524.6803738930162,128.45217451896605,-285.5320193684315,595.0021895974465
0.052,-311.62017743527673,-151.8414293149254,542.7134922705485,371.95157641566647,650.0831841970486,-545.6670265914235,129.33022794816634,-286.371141954542,595.2086127456149
0.057,-293.3751426024962,-152.3467761358128,554.1920310187577,402.51521706638283,638.8261959959085,-563.8285470554883,130.19679745136725,-287.11570698152167,595.428596731519
0.062,-273.78835833042956,-150.25873476198015,560.9584938769921,425.2504849751977,629.8434133466523,-579.1704869353811,131.04560290528724,-287.7616459172152,595.6545173546533
0.066,-253.08585127558408,-145.60750234450725,563.0371636912913,440.4495342776458,623.2042149366231,-591.7400868213294,131.87023810378682,-288.3061740810258,595.8782206251002
0.071,-231.5228755481625,-138.4626492452106,560.5222526087703,448.5255584821186,618.9551884987754,-601.6238279133174,132.66424711783,-288.74784018214797,596.0912834447281
0.075,-209.37772638968644,-128.93243942582708,553.574420411393,449.99786865097093,617.1174782231591,-608.9442133199374,133.42120741234837,-289.0865569803828,596.2852859129649
0.081,-186.9448145470752,-117.16245851990739,542.4162831813773,445.4750599526248,617.6845213924275,-613.8558702638918,134.1348188374392,-289.3236108009852,596.4520830174342
0.085,-164.5272151160196,-103.33355110495978,527.327053674843,435.63690021118174,620.6203324273423,-616.5410787234526,134.79899742839729,-289.4616474186602,596.5840626542998
0.09,-142.42891922720065,-87.65908093942099,508.6364440804283,421.2155522937316,625.8584551742756,-617.2048448897078,135.40797233771974,-289.5046319099413,596.6743771119642
0.095,-120.9470260210801,-70.38154235811253,486.7179622274179,402.97670051038074,633.301664321646,-616.069648903644,135.95638360532507,-289.4577806568804,596.7171367007413
0.099,-100.36411535569914,-51.768566834829194,461.98173784045855,381.70109156014723,642.8224629347087,-613.3700048267445,136.43937817283802,-289.3274648630548,596.7075572394255
0.104,-80.94103817840954,-32.10838498678959,434.8670158837589,358.1669296227621,654.2643980954955,-609.3469754705204,136.85270154021225,-289.12108658798036,596.6420572492831
0.109,-62.91035120750178,-11.70482032044508,405.83444533598146,333.13349290493414,667.4441962415336,-604.2427844502121,137.19278256433464,-288.8469301481538,596.518305210117
0.113,-46.470605184886786,9.128093650480782,375.3582791100342,307.32627224719926,682.1546967999302,-598.2956622227115,137.45680901483541,-288.51399349198766,596.3352212162616
0.118,-31.781670881059753,30.0717671475981,343.91859220618,281.4238721244965,698.1685326710532,-591.7350523677704,137.64279165955963,-288.13180554313465,596.0929400281777
0.122,-18.96125369723682,50.80886075466714,311.9936237415877,256.0468578435481,715.2424696087148,-584.7772899044758,137.7496148785404,-287.71023618596365,595.7927435185152
0.128,-8.082706329530973,71.02911749709142,280.05235229580563,231.74867779509492,733.1222777416478,-577.621845790019,137.77707206278168,-287.2593052657308,595.4369702338004
0.132,0.8257989616786346,90.43508693075788,248.54742020089964,209.00873582483274,751.5479728487919,-570.4482113178368,137.7258843285922,-286.7889957641631,595.0289089131708
0.137,7.780728776041195,108.74760570678374,217.90852898609754,188.22763639917116,770.2592374031134,-563.4134733992491,137.59770149765947,-286.30907475968843,594.5726817425972
0.142,12.841320650709198,125.71090120010064,188.53643202797332,169.72457458583023,789.0008151679914,-556.6506078113857,137.39508503873776,-285.8289246528782,594.0731219714895
0.146,16.106482196846475,141.09719123752205,160.7976462522461,153.73679463328867,807.5276706518355,-550.2674939696509,137.12147368768748,-285.3573867937637,593.535649354695
0.151,17.71059619548006,154.7106637482869,135.01998805117506,140.4209965228264,825.6097174799719,-544.3466329182141,136.78113339348653,-284.9026198392078,592.9661459113471
0.156,17.818408791501188,166.3907352547435,111.4890101932781,129.8565311545124,843.0359463058915,-538.9455308096714,136.37909373293022,-284.47197539633265,592.3708338860508
0.16,16.619207201903603,176.01450629167866,90.4453825561376,122.0501929142325,859.6178183929787,-534.0976935568725,135.92107298961713,-284.07189340544136,591.7561575242622
0.165,14.320512580262232,183.49835442567917,72.08322662602151,116.94239227998494,875.1918306335365,-529.814164622919,135.41339393935513,-283.707819130406,591.1286701401
0.169,11.141522301931927,188.7986304706554,56.54938435173028,114.4144684875495,889.6212001054519,-526.0855268533371,134.86289222872907,-283.38414264664425,590.4949277675917
0.175,7.306534087867253,191.91144959742144,43.94357487776765,114.29688204247412,902.7966617199955,-522.8842806851004,134.27681915394183,-283.10416068209236,589.8613903419249
0.179,3.038573140280488,192.8715953214634,34.319366735952535,116.37801122826463,914.6364189636926,-520.1675050802737,133.6627406280868,-282.87005992520966,589.2343308798155
0.184,-1.4465754666672888,191.75058000898147,27.6858695541356,120.41326988906036,925.0853290702776,-517.8797043722221,133.0284340757592,-282.68292058266957,588.6197526748333
0.189,-5.945751970475281,188.65392978380993,24.010031642563302,126.13426860597224,934.1134334562248,-515.9557441635,132.38178481108864,-282.54273895735554,588.0233142842719
