time,gyroX_mdps_filtered,gyroY_mdps_filtered,gyroZ_mdps_filtered,accX_mg_filtered,accY_mg_filtered,accZ_mg_filtered,magX_mG_filtered,magY_mG_filtered,magZ_mG_filtered
0.0,-249.3428288596642,-380.2943174661598,1031.79575420996,561.305811000994,773.321807601417,-445.2324143194559,106.63990722522435,-215.91200347742762,516.2896976425162
0.005,-258.9465207155547,-392.1170862230118,972.4920288196569,529.2011227942629,768.7298373944724,-437.28781467362137,109.01099066742893,-216.09635051825268,518.089127335336
0.009,-268.6438734677563,-402.8590368926028,913.8663396545976,496.95592166478343,764.6952711549186,-429.43087399785526,111.41949899440581,-216.274419460223,519.9024687931137
0.014,-278.30544497945,-412.27743894249176,856.4232332066897,464.6401446342286,761.242295888841,-421.72506492723863,113.85477067445342,-216.45150064743092,521.7183832571171
0.018,-287.81215536679076,-420.13978606549443,800.6413362082383,432.3327791133433,758.3903579079629,-414.2353507051726,116.30611005836543,-216.63297643615908,523.52587350731
0.023,-297.0585754411461,-426.2286308792045,746.9639292709177,400.12398602533585,756.1543104053393,-407.027442712715,118.76288437157908,-216.82417688112503,525.3144828958233
0.028,-305.9555165727774,-430.3462988625833,695.790528886476,368.1164830133543,754.5442705669888,-400.1669747126666,121.21461357167738,-217.03025309253758,527.0744679340255
0.033,-314.4318020396552,-432.3193633199081,647.4697313468997,336.42607830499645,753.5651772796897,-393.71859961292034,123.65105370005888,-217.25607254609707,528.7969385792585
0.037,-322.43513934288893,-432.00275728759925,602.2935320905233,305.18132333500057,753.2160863838641,-387.74501770027456,126.06227449519648,-217.5061385334036,530.4739628196667
0.042,-329.93205751563744,-429.28339800600156,560.4932828099328,274.5223201479319,753.4892772269006,-382.3059483327733,128.43873148423964,-217.78453417241542,532.0986353072002
0.047,-336.90692160015493,-424.08320556424377,522.2373866712139,244.59877396186343,754.3692717874827,-377.45706037370866,130.77133201289348,-218.0948898475224,533.6651127844299
0.052,-343.3600854974633,-416.3614096922899,487.63076236636266,215.5674212314089,755.8318853351759,-373.2488805433874,133.05149421746412,-218.4403714326344,535.1686210100048
0.056,-349.30529086124386,-406.11605726252145,456.7160365891865,187.58898747243643,757.8434343047333,-369.72570324261505,135.27119791287726,-218.8236852447825,536.6054385891539
0.061,-354.7664603101609,-393.3846572874081,429.4763566246028,160.82483475202557,760.3602221438939,-366.92452987671845,137.42302666646995,-219.24709469157187,537.972862904229
0.068,-359.774065287084,-378.2439286216121,405.8396521483709,135.43344795309562,763.3284072099855,-364.8740699607219,139.5002008972615,-219.71244325236836,539.2691626839231
0.07,-364.3612705726771,-360.80864604369077,385.6841217104727,111.56688889510473,766.6843291817254,-363.5938399100798,141.49660262933895,-220.22117874821726,540.493521029618
0.074,-368.56006786502263,-341.22961071444473,368.8446811714314,89.36732534599072,770.3553353430542,-363.09339765119876,143.40679329723173,-220.77437463056,541.6459721295965
0.08,-372.39760974984284,-319.6907994212263,355.12009219538135,68.96372084079401,774.2611115738218,-363.3717511482572,145.2260263638094,-221.37274509013568,542.7273343877288
0.084,-375.89294313205335,-296.40577228644327,344.280485886332,50.4687524112884,778.3154906039898,-364.41697609093853,146.95025622146105,-222.01665202958029,543.7391421139871
0.089,-379.0543189168056,-271.61344010755334,336.0750046217905,33.97601088533604,782.4286840472192,-366.2060720732719,148.57614404591033,-222.70610321873562,544.6835772167262
0.094,-381.8772244496838,-245.57330999928456,330.2393017442786,19.55753687478789,786.5098634023666,-368.7050775801011,150.10106040017172,-223.4407421276947,545.5634016067639
0.098,-384.343249184367,-218.56034119585487,326.5026633833026,7.261753870499468,790.4699960410992,-371.8694525899991,151.5230838716974,-224.2198309428767,546.3818904315756
0.103,-386.4198538185665,-190.85955111992394,324.5945472269229,-2.8881295379033127,794.2248235199947,-375.64472510894535,152.84099505464405,-225.04222911926692,547.1427659007941
0.108,-388.0610696686365,-162.76051497005426,324.25036676112416,-10.895171559551228,797.6978515037075,-379.96738620617174,154.05426566946136,-225.90637049327714,547.8501313040445
0.113,-389.20910937648136,-134.55190091361604,325.21638546514396,-16.789131385648247,800.8232055153136,-384.76600821026005,155.16304326657934,-226.81024235986882,548.5084047025563
0.117,-389.7968236833252,-106.51617843457032,327.253624837235,-20.62622845224436,803.5481983402008,-389.9625529748471,156.16813246968542,-227.7513698514615,549.1222515765966
0.121,-389.7508938351953,-78.92462955661233,330.1407339620026,-22.48819276843639,805.835455857826,-395.4738316348834,157.07097380352786,-228.7268084505547,549.6965155502365
0.127,-388.9956073601273,-52.032780974821655,333.67581600097895,-22.480602405229497,807.6644583627399,-401.2130741584285,157.8736206380871,-229.73314674881505,550.2361465132653
0.131,-387.45702893960095,-26.076359159005865,337.6772563614338,-20.730538812578523,809.0323729647353,-407.09156624174005,158.57871370265562,-230.7665208590193,550.7461261599319
0.136,-385.06735024488614,-1.2678503937533656,341.98364517464125,-17.383627126269957,809.9540802277735,-413.0203123983279,159.1894513799065,-231.82264120874507,551.2313918311127
0.14,-381.76918467807826,22.206275544948255,346.4529287793344,-12.60056497580291,810.461337605367,-418.91168684925026,159.7095531959325,-232.89683170639037,551.6967600280042
0.145,-377.5195664119282,44.18764403894742,350.9609563792822,-6.553276981722906,810.6010747907063,-424.6810372310833,160.1432139795997,-233.9840805331121,552.1468508900939
0.15,-372.2934198520643,64.54734660089962,355.3996053621515,0.5791409765389257,810.432878677501,-430.24820951882526,160.4950470161179,-235.07910131490982,552.5860146817726
0.155,-366.08628766297284,83.18661600133704,359.67467080754216,8.614508690433716,810.0257907474844,-435.53896568684695,160.77001582873945,-236.17640331180098,553.0182613589323
0.16,-358.91614351927524,100.03683608984697,363.7036929353764,17.371501648536924,809.454598085462,-440.48626871846415,160.97335567355503,-237.27036938693035,553.4471946174349
0.164,-350.82416807680977,115.05893202073838,367.41387413938367,26.67328324517284,808.7958428597589,-445.0314129335539,161.11048721645474,-238.35534059984823,553.8759521516912
0.168,-341.8744292265562,128.24219823869515,370.7402089631156,36.35069818586822,808.1237991219047,-449.124981344432,161.18692599058602,-239.42570611642978,554.3071538959028
0.174,-332.15247479712724,139.6026301185873,373.6239190391901,46.244933525778784,807.5066679618542,-452.7276157983745,161.2081919083052,-240.47599672020212,554.7428597081533
0.178,-321.76291137559195,149.18083118533787,376.0112523580528,56.20959424358012,807.0032216768141,-455.81058989180434,161.17972318945192,-241.50097961186927,555.184537414262
0.183,-310.82610143465433,157.03957176979188,377.8526737977914,66.11218075817108,806.6600862956717,-458.35617887460467,161.10679853576758,-242.49575150908072,555.6330416591438
0.188,-299.4741582230473,163.26107678388777,379.10244393816686,75.83499367497848,806.5097950118075,-460.35782482135704,160.994470298658,-243.455826486694,556.0886039294895
0.192,-287.8464506882479,167.9441198028112,379.7185583296632,85.27552307274932,806.5696810116823,-461.82009917243266,160.84751002730627,-244.37721475738854,556.550834364503
0.197,-276.0848473723679,171.20099778412623,379.66300109679787,94.34640255644595,806.8416150358295,-462.75846835458754,160.67036663969654,-245.25648885904303,557.0187360682751
0.202,-264.3289290573236,173.15445586046454,378.9022547703729,102.97502021835581,807.3125372270272,-463.19887145293814,160.46713692760616,-246.09083448165603,557.4907321449862
0.207,-252.71138673260754,173.93462529085804,377.40800086304705,111.10287987182771,807.9556884027008,-463.1771216259347,160.24154818047316,-246.87808422350705,557.9647047352377
0.211,-241.35379667617175,173.67603053272026,375.1579411886883,118.68479861053336,808.7324140757041,-462.7381451131571,159.99695306220138,-247.61673365219787,558.4380444991675
0.215,-230.36293092977644,172.51471424157202,372.1366679201509,125.68801383873918,809.5943944051891,-461.9350734386722,159.73633708893064,-248.30594001179662,558.9077087018878
0.221,-219.82772245004705,170.58552251638872,368.33651165676974,132.0912570485552,810.4861430932997,-460.8282058764144,159.46233879467866,-248.94550473091613,559.3702863412095
0.225,-209.81696296961078,168.01958734867875,363.75830170769376,137.88383464828775,811.3476170580203,-459.4838604108207,159.17728183473673,-249.53584150357315,559.8220693917145
0.23,-200.3777708662889,164.94203909068702,358.41198067668904,143.06473937402097,812.1167869182509,-457.973132239389,158.88321712017952,-250.07793197374733,560.2591299610083
0.235,-191.53482831652252,161.46997858024574,352.31702524354205,147.6418003536118,812.7320370311534,-456.3705792671942,158.5819720384298,-250.57327079842952,560.6774037273316
0.239,-183.29035361079497,157.71073588177777,345.502636230124,151.63086679698392,813.1342927438925,-454.7528540117651,158.27520317272746,-251.0238012537925,561.0727801989939
0.244,-175.62474733945564,153.76043984465824,338.00767319155614,155.05501057879175,813.2688081020749,-453.197300993564,157.96444867975174,-251.43184211569718,561.4411998718992
0.249,-168.49783109125298,149.7029192676949,329.8803208852826,157.94372745401517,813.0865830557531,-451.7805383691059,157.6511764892431,-251.8000067266882,561.7787572693301
0.254,-161.85058416796244,145.6089520052551,321.1774856701809,160.33211539144503,812.5454088674444,-450.5770426730595,157.336824698928,-252.13111588034474,562.0818075614975
0.258,-155.60727662191314,141.53587275914913,311.96392842580235,162.2600106733847,811.6105608443963,-449.65775634219943,157.02283101472972,-252.42810698780107,562.3470736235919
0.262,-149.6778944332091,137.52754367822135,302.31114734830095,163.77106677963332,810.2551695371526,-449.08873927744975,156.71064892406005,-252.69394260927945,562.5717503271264
0.268,-143.9607537992595,133.61468437575056,292.29602972136115,164.91176700604103,808.4603082586724,-448.92988793757905,156.40174952149806,-252.93152175154543,562.7536033455901
0.272,-138.34520563971063,129.81554966199926,281.99929629005993,165.7303695296124,806.214839393752,-449.2337479577434,156.0976094300277,-253.14359737203378,562.891060300924
0.277,-132.71433827652928,126.13693426273804,271.50376395121623,166.27579378254575,803.5150666528963,-450.04444838656684,155.79968680133422,-253.33270325980172,562.983292274251
0.282,-126.94759585950798,122.57547425632433,260.8924512812824,166.59646928221304,800.3642461038554,-451.3967865586524,155.509388569194,-253.50109280211785,563.0302833457768
0.286,-120.923242624717,119.11920532488537,250.24654786362655,166.7391808023097,796.7720154447427,-453.3154917090692,155.2280327289554,-253.65069111881007,563.0328849823745
0.291,-114.52061867025193,115.74932884784273,239.64326502682286,166.74795419674317,792.7538076519,-455.81469234668964,154.9568094397463,-253.78306086310164,562.9928511114304
0.296,-107.62215146860528,112.44212925556164,229.15358563639424,166.66303228592224,788.3303197817571,-458.8976071435621,154.6967443728237,-253.8993809117054,562.9128490399626
0.301,-100.11510781243378,109.17098078813352,218.839936551194,166.51998781332347,783.5271071409601,-462.55647199865905,154.44866711431598,-254.0004363816966,562.7964413214391
0.305,-91.89309129238556,105.90837936836358,208.75382021731036,166.3490105923407,778.3743639209986,-466.7727076125089,154.21318663227183,-254.08661801672338,562.6480344463317
0.309,-82.85730821886513,102.62793564971416,198.93346062706675,166.1743913399987,772.9069317866587,-471.5173231667899,153.99067486008957,-254.15792899448522,562.4727918824011
0.315,-72.9176379755177,99.30626808283024,189.4015410314053,166.01420957104807,767.1645485710574,-476.7515433735184,153.78125839317212,-254.21399751970108,562.2765113070228
0.319,-61.99355095520324,95.92473971673664,180.1631330430459,165.88022081538338,761.1923140269564,-482.42763893323774,153.58481725141272,-254.2540940397492,562.0654684656698
0.324,-50.014918243278814,92.47098916852872,171.20393512709782,165.77793072940563,755.0413146588797,-488.48993464186657,153.4009887650885,-254.27715248983463,561.8462325350698
0.329,-36.92275240726201,88.94021453852609,162.48894873847067,165.70683985257267,748.7693214663949,-494.87596486374065,153.22917406212508,-254.2817956176045,561.6254597869282
0.333,-22.669909103764653,85.3361787487042,153.9617198301986,165.66084139322223,742.4414574424734,-501.5177425147867,153.0685445405343,-254.2663649987401,561.4096734996712
0.338,-7.221766605548028,81.67191549116244,145.54426228698748,165.62875426722786,736.1307270430489,-508.3431050068706,152.91804620538366,-254.2289565305488,561.2050384627539
0.343,9.443113012708375,77.97012626615717,137.13775971657802,165.59497408278446,729.918305839657,-515.2770990871803,152.7764007979923,-254.16746178779755,561.0171383201136
0.348,27.33234981405466,74.26327036604204,128.624113911983,165.54022589213224,723.8935024061806,-522.2433665497463,152.64210404776503,-254.07961478990086,560.8507638054548
0.352,46.43915863747017,70.59336051981865,119.8683724196943,165.4424045736055,718.1533239883871,-529.1654946162394,152.51342279275005,-253.96304283870572,560.7097199291424
0.356,66.74183647405421,67.01148656385641,110.72202503850549,165.27749168880013,712.801601340742,-535.9682983710406,152.388393659256,-253.81531949441438,560.5966602483802
0.362,88.20335838010672,63.577097245251174,101.02711207938643,165.02054102186574,707.9476552222291,-542.5790077488809,152.26482596123367,-253.63401765449495,560.5129559315811
0.366,110.77111865691668,60.357075472888354,90.62103891109686,164.64672763813536,703.7045161375087,-548.9283377134847,152.14031035388837,-253.4167610691152,560.4586060144602
0.371,134.37685416343078,57.42464459940867,79.34194489377298,164.13245602027254,700.186738318874,-554.9514267861786,152.01223310244382,-253.1612732367268,560.432193287922
0.375,158.9367840614732,54.858142610436516,67.03443343418812,163.45652102805087,697.5078765480337,-560.5886354220214,151.87779448591436,-252.86542315748687,560.4308882660997
0.38,184.35199522735155,52.73969782725364,53.55543676615858,162.6013112178053,695.7777179218637,-565.7862015183008,151.73402934136124,-252.52726768241578,560.4505019383772
0.385,210.50909534669245,51.153834666393315,38.77996721292744,161.5540379929844,695.0993782741837,-570.4967553040841,151.5778279070198,-252.14509018949417,560.485586269807
0.39,237.2811467362582,50.186032071552404,22.60649862963341,160.30796666583103,695.5663838223921,-574.6796997252679,151.40595553446636,-251.71743515631888,560.5295793860317
0.395,264.5288835726951,49.92125130139967,4.961729047135964,158.86361728021123,697.2598626013826,-578.3014649588123,151.21507031581305,-251.24313796983878,560.5749901815441
0.399,292.1022038714486,50.44244446647183,-14.195501202638779,157.22989463859543,700.2459675574095,-581.3356467463733,151.0017382412209,-250.72134907491525,560.6136151728633
0.403,319.841915871235,51.829050973021154,-34.87132302347216,155.42509931115072,704.5736440048768,-583.763037953255,150.76244615533287,-250.15155143907225,560.6367791422579
0.409,347.58170730244717,54.15548616002908,-57.03511930540588,153.47776564024238,710.2728386667371,-585.5715615140732,150.49361336666107,-249.5335705045854,560.6355905284187
0.413,375.1502963039057,57.489625266214176,-80.61904834982431,151.42727023802112,717.3532262109256,-586.7561112306283,150.19160314011373,-248.86757643184328,560.6012024368636
0.418,402.37371529786304,61.891286845791335,-105.51882300797737,149.32415651664846,725.8035034404521,-587.3183051820837,149.85273547917612,-248.1540793897647,560.5250703382303
0.423,429.07767440766065,67.41072312311476,-131.59569968694936,147.23012822639805,735.5912732276514,-587.2661550941002,149.4733026617248,-247.39391959308372,560.3991978315318
0.427,455.08994912907605,74.08713042207671,-158.67957978921487,145.21767764740432,746.6635120046128,-586.6136541482073,149.0495889171319,-246.58825433372442,560.2163621917872
0.432,480.24273768340544,81.94720019600608,-186.5730833055935,143.36933039195904,758.9475879868477,-585.380285693478,148.57789530463054,-245.7385441112596,559.9703117898864
0.437,504.3749360081512,91.00373950701439,-215.05642022777405,141.7765058688948,772.3527743283693,-583.5904563959938,148.054570226873,-244.8465391346876,559.6559279547072
0.442,527.3342816060765,101.25439814641892,-243.89286001491269,140.53800745488726,786.7721839220532,-581.27285950901,147.47604523762416,-243.91426633142873,559.2693446877827
0.446,548.979320913055,112.68054705973175,-272.8345832466448,139.75816805584483,802.0850409828064,-578.4597767823126,146.8388751334273,-242.94401611266773,558.8080211782346
0.45,569.1811589379539,125.24635852061111,-301.62869431095385,139.54468604177072,818.1591974043362,-575.1863304553765,146.13978092450506,-241.9383278487515,558.2707644782195
0.456,587.8249557073032,138.89814185804482,-330.023180138069,140.00619579965033,834.8537971784742,-571.4896992888508,145.3756941661105,-240.89997329244935,557.6577028204877
0.46,604.8111422535533,153.56398891225226,-357.7726164671472,141.24962827156585,852.0219893360623,-567.4083144515075,144.54380118876483,-239.83193782237026,556.9702134399957
0.465,620.0563395989066,169.15378044392511,-384.64344801484634,143.37743014170277,869.5135902043759,-562.9810522874727,143.64158582105657,-238.73740006338824,556.2108117774015
0.47,633.4939768127065,185.5595983282729,-410.4187002952487,146.48472407665645,887.1776012282453,-558.2464416084053,142.66686909786813,-237.61971089298262,555.3830109415791
0.474,645.0746175040413,202.6565785634029,-434.9020161909041,150.65650316687857,904.8645003023969,-553.2419032502139,141.61784422446556,-236.48237294128958,554.4911609552879
0.479,654.7660163243954,220.3042270908971,-457.920946179406,155.9649568564753,922.428242130395,-548.0030392604048,140.49310499987774,-235.3290215531051,553.5402768203362
0.484,662.5529364960516,238.34820454535327,-479.3294539422302,162.46702162435486,939.7279248020097,-542.5629883027823,139.29166630003186,-234.16340795086333,552.535863334843
0.489,668.4367649447386,256.622567987248,-499.00962712669593,170.20223896367722,956.6291032109048,-536.9518627283486,138.01297618909916,-232.9893849228149,551.4837432648496
0.493,672.4349630142757,274.952438392666,-516.8726065888492,179.19098911485386,973.0047531307869,-531.1962812305856,136.65692058830473,-231.81089452122154,550.3898940667319
0.497,674.5803882750495,293.15704325665865,-532.8587675949833,189.4331546037054,988.7359113082586,-525.319008936244,135.22382267049713,-230.6319560911053,549.2602969723956
0.503,674.9205171850841,311.05306507565626,-546.9372032373892,200.9072545309748,1003.7120352961717,-519.3387140063475,133.7144395659314,-229.45665206685567,548.1008010492643
0.507,673.5165901952448,328.45820949743046,-559.1045724707019,213.57007903689424,1017.8311400989237,-513.269846280874,132.12995825483233,-228.28910893611328,546.9170039546727
0.512,670.4426916391413,345.19489237386483,-569.3833818906152,227.35684293746903,1030.9997756687676,-507.1226394025252,130.47199121152204,-227.13347152858591,545.7141504543007
0.517,665.7847680892896,361.09393380517184,-577.8197728830593,242.18186730778942,1043.132909676467,-500.90323365127466,128.74257137315502,-225.99386983384522,544.4970491859439
0.521,659.6395824010941,375.9981404713289,-584.4808867540233,257.93978704440804,1054.153774410628,-494.61391279662695,126.94414575767532,-224.87437847644017,543.270007572617
0.526,652.1135975860492,389.76565561493635,-589.451881928355,274.5072711408792,1063.9937260302322,-488.2534446826538,125.0795672264178,-223.77896971014738,542.0367843885077
0.531,643.3217855885899,402.2729590303713,-592.832679569877,291.74523045011443,1072.5921499615263,-481.817511926515,123.15208397621528,-222.71146144033074,540.8005594085942
0.536,633.3863609676513,413.41740741643656,-594.7345168453411,309.5014733967294,1079.8964301302233,-475.29921620798365,121.16532620219289,-221.67546237992252,539.5639197008215
0.54,622.4354474996483,423.11921881185964,-595.276391245156,327.61375096052114,1085.8619849303086,-468.689637500761,119.12328912101032,-220.67431687712158,538.3288621192653
0.544,610.6016949887863,431.3228236878895,-594.5814854176213,345.91310842256576,1090.4523621679612,-461.97842830510587,117.03031130886166,-219.7110520443176,537.096811241623
0.55,598.0208718648582,437.9975288914822,-592.7736683194922,364.22743721134515,1093.639380159746,-455.15442211001783,114.89104715874346,-218.78832947306898,535.8686515000779
0.554,584.8304648008352,443.1374673924037,-589.974172090217,382.38510145018836,1095.403302544982,-448.20623452345455,112.71043229130285,-217.90840314853966,534.6447718551836
0.559,571.1683189827587,446.76083481465787,-586.2985428937745,400.21850392706006,1095.733038891091,-441.12283473347424,110.49364108594347,-217.0730845049172,533.4251212125074
0.564,557.1713517354661,448.90844156108875,-581.8539581785168,417.5674559109884,1094.6263697335387,-433.89406461231505,108.2460361937589,-216.28371522039993,532.209272853644
0.568,542.9743677267744,449.6416359615451,-576.7369936365143,434.28222449528795,1092.0902004081724,-426.51108347724465,105.9731108504211,-215.5411483302841,530.9964963066665
0.573,528.7089958837271,449.0396783149305,-571.0319114718017,450.2261500956318,1088.140849787344,-418.9667189033442,103.68042579750076,-214.84573816223858,529.785835150649
0.578,514.5027573834993,447.1966667378649,-564.809527246541,465.2777546143395,1082.804375908848,-411.2557084665438,101.3735434331106,-214.19733915325335,528.576189117507
0.583,500.47826257585024,444.218132085218,-558.1266947820851,479.33229469428886,1076.1169308371682,-403.3748239062229,99.05796228742486,-213.59531292204954,527.3663984573002
0.587,486.7525245816729,440.21742987229015,-551.0264269294265,492.3027495686535,1068.1251242544927,-395.32287755719966,96.73905490599178,-213.038542452461,526.1553278628612
0.591,473.43637009275386,435.31206167138816,-543.5386449705052,504.12026395484594,1058.8863625736935,-387.1006203953322,94.4220117190373,-212.52545212959222,524.9419464943774
0.597,460.63392421496104,429.62005705774965,-535.6815222117889,514.7340892944449,1048.4691212687203,-378.71055086713227,92.11179276620332,-212.05403256764225,523.7254002308654
0.601,448.4421459693509,423.2565404641369,-527.4633598128305,524.1110801472419,1036.9531052523523,-370.15666269561063,89.81308861684498,-211.62186946640148,522.5050725411489
0.606,436.95039360127885,416.3305960292391,-518.8849071562415,532.2348082851363,1024.4292559355363,-361.44416659266585,87.53029161054214,-211.22617602083696,521.2806312077205
0.611,426.24000298703197,408.94252833044965,-509.9420165799041,539.104358152891,1010.9995719131181,-352.57922390125486,85.26747847110492,-210.8638286470714,520.0520590994222
0.624,416.38386695466295,401.18159823542305,-500.62850319666353,544.7328668228711,996.7767197917514,-343.56872908825903,83.02840515715636,-210.5314058965957,518.8196678529758
0.63,407.44600747407935,393.124291392039,-490.93906453893845,549.1458712669319,981.8834203049756,-334.4201730768278,80.81651432445219,-210.2252303110373,517.5840935950561
0.634,399.4811361702579,384.8331526576984,-480.8721032244818,552.379526790175,966.4516022122932,-325.1416111863475,78.63495493042407,-209.94141267812512,516.3462740593595
0.639,392.53420144282984,376.35619401986037,-470.4322922034147,554.4787631130043,950.6213235620902,-315.7417482117831,76.48661236513351,-209.67589793777336,515.1074072308096
0.644,386.63992266675194,367.7268579020021,-459.6327296020397,555.4954475738828,934.5394678858099,-306.2301395917378,74.37414624909388,-209.4245120784269,513.868893294132
0.648,381.82231369715566,358.96449432663604,-448.49654896613293,555.4866254049233,918.3582316612734,-296.6174934108559,72.30003206317,-209.18300972925837,512.6322637427429
0.653,378.0941995729474,350.0752912475675,-437.0578781932536,554.5129022843573,902.2334269968895,-286.91604541786603,70.26660246219065,-208.94712257701934,511.39910311671485
0.658,375.4567322896414,341.0535836490552,-425.36207325208613,552.6370235004367,886.3226276892699,-277.1399700612562,68.27608464770432,-208.71260900766003,510.17096939735643
0.663,373.8989140421596,331.8834589282449,-413.4651885049563,549.9226880215269,870.7831872122306,-267.30578548508333,66.33063136988883,-208.47530534554068,508.9493186669844
0.667,373.39713942413533,322.5405733227884,-401.43268296110006,546.4336164969415,855.7701557006765,-257.43270938369284,64.43234461195082,-208.23117867471473,507.7354386585336
0.675,373.9147714184566,312.9940963022698,-389.33740044426816,542.2328722938312,841.4341219559233,-247.54292509574447,62.58329241043714,-207.97638064823366,506.5303946472933
0.677,375.4017692168744,303.20870616046005,-377.25689982545845,537.3824171048938,827.9190067637427,-237.66172284348016,60.785520327245685,-207.7073013084666,505.334990039254
0.681,377.79438876883614,293.1465691901709,-365.2702458404662,531.9428698355389,815.3598346304494,-227.8174892434531,59.041059657459556,-207.4206219434123,504.1497430931452
0.686,381.0149796128852,282.76924527510016,-353.4543981363378,525.9734300888614,803.8805116618564,-218.04152877792407,57.35193447040345,-207.11336611190922,502.9748803930837
0.691,384.9719041993969,272.0394734505987,-341.8803550032149,519.5319247737425,793.5916383033644,-208.3677132310084,55.72016912895641,-206.78294776711178,501.8103468824182
0.695,389.55960853562397,260.9228014836972,-330.6092201902587,512.6749369101473,784.5883885617536,-198.83196814143716,54.147797237575325,-206.42721478186868,500.655831608075
0.7,394.6588751565967,249.3890334546093,-319.68836771975134,505.4579784825001,776.9484932698687,-189.4716176943008,52.63687224980445,-206.04448536631182,499.51080802958734
0.704,400.1372903747624,237.41347827443576,-309.14788048609324,497.93567300562404,770.7303736865664,-180.32461972050277,51.18947932949139,-205.6335742978402,498.37458777777084
0.71,405.8499564993508,224.97798974745453,-298.9974325720299,490.16191715216695,765.9714815565253,-171.42872955875146,49.80774754067547,-205.19380602884436,497.24638673060014
0.714,411.6404753800899,212.07179511245047,-289.22377202525405,482.18999394664627,762.6869100201101,-162.82063505654463,48.49386104766345,-204.72501280346978,496.12540184580337
0.719,417.3422219436551,198.69211400446315,-279.7889405232985,474.0726134270115,760.8683436259049,-154.53510511982608,47.25006769586905,-204.2275175954495,495.0108962916274
0.724,422.7799159677893,184.84457344524535,-270.62933970572334,465.8618616399492,760.4834133020482,-146.60419156526606,46.07868303207199,-203.7021033514165,493.9022892569698
0.728,427.77148854957835,170.54342677622012,-261.65572229479295,457.60904620285265,761.475513479484,-139.05651943215548,44.98208751195815,-203.14997118225565,492.7992457944115
0.733,432.1302281528069,155.8115855219326,-252.75415138954295,449.36443612074675,763.7641252269968,-131.91669518735588,43.96271449534072,-202.57269062088926,491.70176165893656
0.738,435.66718091134584,140.68047333144276,-243.78793583629854,441.17690367704523,767.2456733145463,-125.20485583639353,43.02302685343412,-201.9721449805646,490.6102386390037
0.742,438.19377143560445,125.18971075615775,-234.60051559454382,433.0934851164955,771.7949281416164,-118.93637482606064,42.16548071677592,-201.3504744761671,489.5255470926394
0.747,439.52460366533745,109.38663894260404,-225.01924016564328,425.1588830651629,777.2669462257873,-113.12173273644244,41.39247605155402,-200.71001936948954,488.4490736950166
0.751,439.48039629924665,93.32568950251556,-214.85995604613888,417.4149369954329,783.499525378602,-107.7665524012391,40.70629519996342,-200.0532650726063,487.3827532708521
0.757,437.89100407690216,77.06760712500733,-203.93229530160133,409.9000895645879,790.3161322166569,-102.871789841981,40.10903198447372,-199.3827908488466,486.3290838762262
0.761,434.59847455683473,60.67853142757858,-192.04553570227907,402.64887763993823,797.5292402053361,-98.43406485592077,39.602515243621546,-198.70122342577432,485.29112420568913
0.766,429.46008961449655,44.22894573148254,-179.01488291746634,395.6914777959032,804.9439974895987,-94.44610874874152,39.18823169497973,-198.01119648851994,484.27247236798837
0.771,422.3513412916032,27.79250334978017,-164.66800762821143,389.0533364066619,812.362128070266,-90.89730191034937,38.867253760737626,-197.31531672652775,483.2772255554139
0.775,413.16879267298236,11.444746748094845,-148.8516564810039,382.7549128355954,819.5859599807598,-87.77427093901234,38.640178119928535,-196.61613696727835,482.30992129369423
0.78,401.8327759308287,-4.738258617326893,-131.43814707129064,376.81155921195074,826.4224711156121,-85.06151403304739,38.507079772174244,-195.9161370444045,481.375462572081
0.785,388.2898811178048,-20.681346462458833,-112.33155453116468,371.2335507817784,832.6872469488831,-82.74202457276394,38.46748420684686,-195.21771334532872,480.4790307986111
0.789,372.5151901678427,-36.31169076944488,-91.4734007984912,366.0262667724793,838.2082538291512,-80.79788614775045,38.5203575715727,-194.5231780543205,479.6259917766563
0.794,354.51421040630237,-51.56022155833692,-68.8476668234779,361.19050515467745,842.8293460453092,-79.21081722185858,38.66411262639007,-193.83476841638415,478.82180035585907
