time,ax,ay,az,wx,wy,wz
2025-10-16T14:58:39.020Z,0.8993,0.3690,0.2776,0.0415,-0.1871,-0.5737
2025-10-16T14:58:39.031Z,0.8481,-0.0192,0.2848,0.0072,-0.0014,-0.3511
2025-10-16T14:58:39.043Z,0.7081,-0.1298,0.3431,-0.0347,0.0215,-0.1077
2025-10-16T14:58:39.053Z,1.0058,-0.0146,0.5739,-0.0458,-0.0730,-0.1496
2025-10-16T14:58:39.063Z,1.1750,0.1146,0.7130,-0.0556,-0.1685,-0.1792
2025-10-16T14:58:39.073Z,1.0921,0.2076,0.7360,-0.0721,-0.2244,-0.1694
2025-10-16T14:58:39.083Z,0.9089,0.2330,0.6814,-0.0918,-0.2709,-0.1455
2025-10-16T14:58:39.093Z,0.8354,0.2507,0.7351,-0.1018,-0.3757,-0.1326
2025-10-16T14:58:39.102Z,0.9236,0.2256,0.8319,-0.1101,-0.4846,-0.1346
2025-10-16T14:58:39.113Z,1.0435,0.1525,0.9341,-0.1143,-0.5962,-0.1432
2025-10-16T14:58:39.123Z,1.2545,0.1613,1.0754,-0.1191,-0.6693,-0.1423
2025-10-16T14:58:39.133Z,1.5403,0.2437,1.0989,-0.1323,-0.7391,-0.1324
2025-10-16T14:58:39.143Z,1.8379,0.2701,1.1001,-0.1533,-0.8149,-0.1302
2025-10-16T14:58:39.152Z,2.0858,0.3088,1.0956,-0.1775,-0.8715,-0.1145
2025-10-16T14:58:39.162Z,2.3291,0.4917,1.2284,-0.2040,-0.9027,-0.1110
2025-10-16T14:58:39.173Z,2.7039,0.7582,1.2910,-0.2484,-0.8955,-0.1149
2025-10-16T14:58:39.183Z,3.2172,0.9387,1.2067,-0.2812,-0.9235,-0.1320
2025-10-16T14:58:39.193Z,3.7286,1.0783,1.2505,-0.2874,-1.1155,-0.1725
2025-10-16T14:58:39.202Z,4.0172,1.2365,1.3956,-0.3017,-1.3159,-0.2410
2025-10-16T14:58:39.213Z,3.6363,1.3234,1.1634,-0.3125,-1.5685,-0.3025
2025-10-16T14:58:39.223Z,3.1815,1.3869,1.0282,-0.3199,-1.8542,-0.3768
2025-10-16T14:58:39.233Z,3.0950,1.3358,0.8653,-0.3438,-2.0931,-0.4571
2025-10-16T14:58:39.243Z,3.2675,1.1141,0.6453,-0.3818,-2.2568,-0.5370
2025-10-16T14:58:39.253Z,3.5380,0.9240,0.5509,-0.4289,-2.3384,-0.6089
2025-10-16T14:58:39.263Z,3.9445,0.8178,0.6897,-0.4730,-2.2840,-0.6847
2025-10-16T14:58:39.273Z,4.5545,0.7434,1.0257,-0.5126,-2.1146,-0.7931
2025-10-16T14:58:39.283Z,5.5741,0.6495,1.4740,-0.5463,-1.7872,-0.9585
2025-10-16T14:58:39.292Z,6.6378,0.5851,1.9387,-0.5719,-1.2908,-1.1532
2025-10-16T14:58:39.303Z,7.2579,0.6110,2.4270,-0.5803,-0.7300,-1.3846
2025-10-16T14:58:39.313Z,7.4130,0.6677,2.7705,-0.5665,-0.2491,-1.6533
2025-10-16T14:58:39.323Z,7.1834,0.6326,2.8378,-0.5385,0.1242,-1.9376
2025-10-16T14:58:39.333Z,6.6165,0.4498,2.8460,-0.4982,0.5382,-2.2301
2025-10-16T14:58:39.342Z,6.0290,0.2698,2.9278,-0.4450,1.1450,-2.5140
2025-10-16T14:58:39.352Z,5.8770,0.0501,2.8752,-0.4324,2.0611,-2.7868
2025-10-16T14:58:39.363Z,5.9662,-0.2130,2.3775,-0.3771,3.2769,-3.0029
2025-10-16T14:58:39.373Z,5.9862,-0.5924,2.0426,-0.2035,4.4999,-3.1387
2025-10-16T14:58:39.383Z,5.6165,-1.3305,1.8245,0.0672,5.1981,-3.2242
2025-10-16T14:58:39.393Z,4.0237,-2.5520,0.9772,0.3680,5.5653,-3.2908
2025-10-16T14:58:39.403Z,0.6964,-3.9579,-0.2960,0.6947,5.8271,-3.3157
2025-10-16T14:58:39.413Z,-3.1793,-5.1741,-1.6310,0.9218,6.2517,-3.2711
2025-10-16T14:58:39.423Z,-6.7295,-6.0838,-3.9227,1.0660,6.7985,-3.1186
2025-10-16T14:58:39.433Z,-9.4334,-6.6656,-6.0380,1.2114,7.1463,-2.8163
2025-10-16T14:58:39.443Z,-10.7017,-6.7747,-7.4326,1.3885,7.1468,-2.3239
2025-10-16T14:58:39.453Z,-11.3601,-6.6659,-8.6019,1.5271,6.7836,-1.7656
2025-10-16T14:58:39.463Z,-13.0373,-6.8067,-10.5491,1.5505,6.3839,-1.2337
2025-10-16T14:58:39.473Z,-15.4789,-7.2635,-12.6051,1.5156,5.2831,-0.6307
2025-10-16T14:58:39.483Z,-16.3490,-7.0588,-13.7830,1.4019,3.9103,0.0210
2025-10-16T14:58:39.493Z,-15.3365,-5.9952,-15.0897,1.1936,2.7455,0.5843
2025-10-16T14:58:39.503Z,-11.9405,-4.6507,-15.7822,0.8490,1.9955,0.9303
2025-10-16T14:58:39.513Z,-7.1122,-3.9722,-16.8248,0.4023,1.5615,1.0069
2025-10-16T14:58:39.522Z,-2.7852,-4.1937,-17.4824,-0.0851,1.0615,0.8717
2025-10-16T14:58:39.533Z,0.5189,-4.6618,-17.2612,-0.5990,0.4428,0.6923
2025-10-16T14:58:39.543Z,2.2819,-5.1030,-16.7458,-1.0978,-0.1925,0.6295
2025-10-16T14:58:39.553Z,2.5896,-5.5673,-15.7485,-1.5519,-0.7703,0.7172
2025-10-16T14:58:39.563Z,2.3069,-6.4116,-14.4142,-1.9876,-1.0932,0.8808
