time,ax,ay,az,wx,wy,wz
2025-10-16T14:54:32.188Z,1.2007,2.4799,0.4226,-0.0088,0.0853,-0.3269
2025-10-16T14:54:32.194Z,1.3043,2.2206,0.5739,-0.0245,0.0897,-0.3844
2025-10-16T14:54:32.200Z,1.3043,2.2206,0.5739,-0.0245,0.0897,-0.3844
2025-10-16T14:54:32.211Z,1.1568,2.1530,0.6623,-0.0239,0.0954,-0.3644
2025-10-16T14:54:32.220Z,1.0164,2.2440,0.6596,-0.0265,0.0866,-0.3073
2025-10-16T14:54:32.230Z,0.9959,2.3006,0.7033,-0.0289,0.1033,-0.2525
2025-10-16T14:54:32.240Z,1.2175,2.3590,0.6247,-0.0448,0.1403,-0.2275
2025-10-16T14:54:32.251Z,1.5630,2.4778,0.5248,-0.0590,0.1661,-0.2215
2025-10-16T14:54:32.260Z,1.4966,2.2139,0.5244,-0.0529,0.1197,-0.0135
2025-10-16T14:54:32.270Z,0.1581,0.8287,0.5357,-0.0594,0.0789,0.3171
2025-10-16T14:54:32.280Z,1.1049,2.1155,0.3914,-0.0900,0.0586,0.2436
2025-10-16T14:54:32.290Z,2.8197,3.3284,0.2920,-0.1255,0.0529,0.0276
2025-10-16T14:54:32.301Z,3.2246,3.0269,0.2251,-0.1672,0.1125,-0.1064
2025-10-16T14:54:32.310Z,2.5557,2.3156,0.2416,-0.1995,0.1355,-0.0883
2025-10-16T14:54:32.320Z,1.8574,2.0827,0.3483,-0.2268,0.0729,-0.0031
2025-10-16T14:54:32.330Z,1.7359,2.2853,0.5052,-0.2365,-0.0676,0.0412
2025-10-16T14:54:32.340Z,1.8758,2.3971,0.6198,-0.2525,-0.1756,0.0283
2025-10-16T14:54:32.350Z,2.0636,2.3134,0.6600,-0.2662,-0.2697,0.0116
2025-10-16T14:54:32.360Z,2.2202,2.2572,0.7686,-0.2712,-0.3718,0.0086
2025-10-16T14:54:32.370Z,2.1913,2.2716,0.9652,-0.2641,-0.4743,0.0087
2025-10-16T14:54:32.380Z,2.0458,2.2747,0.9768,-0.2680,-0.5340,0.0064
2025-10-16T14:54:32.390Z,2.1221,2.3357,0.9289,-0.2770,-0.5797,0.0132
2025-10-16T14:54:32.401Z,2.4825,2.4540,0.8094,-0.3014,-0.5786,0.0164
2025-10-16T14:54:32.410Z,2.9837,2.6690,0.6754,-0.3397,-0.5259,0.0159
2025-10-16T14:54:32.420Z,3.6516,2.9623,0.7450,-0.3850,-0.4391,0.0119
2025-10-16T14:54:32.430Z,4.4479,3.2744,0.8860,-0.4339,-0.3104,-0.0044
2025-10-16T14:54:32.439Z,5.1942,3.7576,0.8565,-0.4993,-0.1397,-0.0260
2025-10-16T14:54:32.450Z,5.8604,4.4452,0.8592,-0.5483,-0.0430,-0.0715
2025-10-16T14:54:32.460Z,6.2381,5.1074,0.6814,-0.6228,0.0171,-0.1603
2025-10-16T14:54:32.470Z,6.3231,5.5806,0.4099,-0.7096,0.0882,-0.2445
2025-10-16T14:54:32.480Z,6.5331,5.9246,0.1925,-0.8055,0.1219,-0.3405
2025-10-16T14:54:32.490Z,6.8890,6.1793,0.1019,-0.9187,0.1460,-0.4590
2025-10-16T14:54:32.500Z,7.3906,6.3893,0.1361,-1.0503,0.2421,-0.6081
2025-10-16T14:54:32.510Z,8.1386,6.5985,0.4760,-1.1652,0.4350,-0.7937
2025-10-16T14:54:32.520Z,9.0690,6.6370,0.7660,-1.2770,0.7438,-1.0407
2025-10-16T14:54:32.530Z,9.8463,6.4765,1.0158,-1.3629,1.1327,-1.3511
2025-10-16T14:54:32.540Z,10.0403,6.0296,1.4388,-1.4014,1.4920,-1.6872
2025-10-16T14:54:32.551Z,9.3782,5.2440,1.6208,-1.4012,1.7832,-2.0110
2025-10-16T14:54:32.561Z,8.1648,4.3382,2.1592,-1.3151,1.8249,-2.2790
2025-10-16T14:54:32.570Z,6.5570,3.3188,2.3091,-1.2415,1.9765,-2.4835
2025-10-16T14:54:32.580Z,5.3725,2.4617,2.7345,-1.1146,2.1834,-2.6220
2025-10-16T14:54:32.590Z,4.7490,1.5629,2.8664,-0.9961,2.5533,-2.7508
2025-10-16T14:54:32.600Z,4.2545,0.3377,2.7335,-0.8897,3.2015,-2.8714
2025-10-16T14:54:32.610Z,3.6507,-1.0528,2.5363,-0.7631,4.0041,-2.9205
2025-10-16T14:54:32.620Z,2.5551,-2.5092,2.0928,-0.5828,4.7836,-2.8760
2025-10-16T14:54:32.630Z,0.8068,-4.1674,1.5411,-0.3479,5.2008,-2.7893
2025-10-16T14:54:32.640Z,-1.7465,-5.9417,0.3167,-0.1319,5.2448,-2.6662
2025-10-16T14:54:32.650Z,-4.6657,-7.0570,-1.6866,0.0042,5.0389,-2.4675
2025-10-16T14:54:32.660Z,-6.8453,-7.0125,-3.9951,0.0551,4.7100,-2.1727
2025-10-16T14:54:32.670Z,-7.9921,-6.2127,-6.0313,0.0097,4.3495,-1.8430
2025-10-16T14:54:32.680Z,-8.0307,-5.1677,-7.9059,-0.0810,3.9144,-1.5392
2025-10-16T14:54:32.690Z,-7.4552,-4.2574,-9.3259,-0.2428,3.4442,-1.2619
2025-10-16T14:54:32.700Z,-6.5321,-3.7435,-10.3141,-0.4393,2.7485,-1.0075
2025-10-16T14:54:32.710Z,-5.4953,-3.6403,-11.1133,-0.5749,1.5520,-0.8066
2025-10-16T14:54:32.720Z,-5.7944,-3.7676,-12.1466,-0.7107,0.2933,-0.6679
2025-10-16T14:54:32.730Z,-6.9112,-3.8852,-12.7649,-0.8374,-0.8464,-0.5222
2025-10-16T14:54:32.740Z,-7.3912,-4.0781,-12.7627,-0.9476,-1.9456,-0.3092
2025-10-16T14:54:32.750Z,-7.0748,-4.5919,-12.4860,-1.0605,-2.8823,-0.0347
2025-10-16T14:54:32.760Z,-6.1134,-5.1347,-11.9777,-1.1872,-3.4849,0.2467
2025-10-16T14:54:32.770Z,-4.6438,-5.4473,-11.4937,-1.3248,-3.6860,0.4947
2025-10-16T14:54:32.780Z,-3.2126,-5.7207,-11.1752,-1.4684,-3.5204,0.7178
2025-10-16T14:54:32.790Z,-2.3230,-6.0092,-11.0067,-1.6170,-3.0696,0.9037
2025-10-16T14:54:32.800Z,-1.7848,-6.2869,-10.6153,-1.7235,-2.5690,1.0531
2025-10-16T14:54:32.810Z,-1.6919,-6.5597,-10.0254,-1.8260,-2.0613,1.1467
2025-10-16T14:54:32.820Z,-1.7077,-6.8090,-9.2358,-1.9220,-1.5454,1.1739
2025-10-16T14:54:32.830Z,-1.2161,-6.7808,-8.2931,-1.9969,-1.1849,1.1204
2025-10-16T14:54:32.840Z,-0.6004,-6.6643,-7.6962,-2.1050,-0.8428,1.0259
2025-10-16T14:54:32.850Z,-0.6940,-6.6496,-7.4212,-2.2561,-0.3362,0.9242
2025-10-16T14:54:32.860Z,-0.6444,-6.6212,-7.0076,-2.4545,0.1868,0.7935
2025-10-16T14:54:32.870Z,-0.3125,-6.7579,-6.4986,-2.6674,0.6826,0.6234
2025-10-16T14:54:32.880Z,-0.1148,-7.0866,-6.1866,-2.8745,1.1003,0.3981
2025-10-16T14:54:32.890Z,-0.1487,-7.4609,-6.0307,-3.1094,1.4060,0.1059
2025-10-16T14:54:32.900Z,-0.4491,-7.9945,-5.6124,-3.3529,1.6616,-0.2181
2025-10-16T14:54:32.910Z,-0.3538,-8.6125,-4.9682,-3.6048,1.8480,-0.5356
2025-10-16T14:54:32.920Z,0.1063,-9.2892,-4.2745,-3.8662,2.1379,-0.8428
2025-10-16T14:54:32.931Z,0.7429,-10.1983,-3.4773,-4.1204,2.4671,-1.1594
2025-10-16T14:54:32.940Z,1.4662,-11.3915,-2.7878,-4.4050,2.8258,-1.5160
2025-10-16T14:54:32.950Z,2.0099,-12.6396,-2.0829,-4.7134,3.1180,-1.9237
2025-10-16T14:54:32.960Z,2.3102,-13.8217,-1.3094,-5.0424,3.2416,-2.3835
2025-10-16T14:54:32.969Z,2.4919,-14.9811,-0.3356,-5.3806,3.0576,-2.8765
2025-10-16T14:54:32.980Z,2.3842,-16.3626,0.4691,-5.7734,2.7703,-3.3681
2025-10-16T14:54:32.990Z,1.8496,-17.8935,2.2112,-6.1749,2.3196,-3.7932
2025-10-16T14:54:33.000Z,1.3321,-19.3516,4.6246,-6.5386,1.8632,-4.1163
2025-10-16T14:54:33.010Z,1.6311,-20.9932,6.6490,-6.8662,1.5530,-4.3200
2025-10-16T14:54:33.020Z,3.1323,-21.9826,8.6323,-7.1100,1.4263,-4.4156
2025-10-16T14:54:33.030Z,5.1544,-21.7252,10.6960,-7.2692,1.7234,-4.4487
2025-10-16T14:54:33.040Z,7.5146,-21.1382,12.8778,-7.2840,2.4273,-4.5244
2025-10-16T14:54:33.050Z,10.5217,-21.1166,14.9455,-7.1158,3.3819,-4.8165
2025-10-16T14:54:33.060Z,13.2804,-21.4062,16.5564,-6.7938,4.4174,-5.4036
2025-10-16T14:54:33.070Z,14.3325,-21.6760,17.5772,-6.3329,5.3415,-6.1535
2025-10-16T14:54:33.080Z,12.7205,-22.1921,18.0802,-5.7404,5.8509,-6.8382
2025-10-16T14:54:33.090Z,8.9016,-23.2581,18.3054,-5.0292,5.7691,-7.3595
