time,ax,ay,az,wx,wy,wz
2025-10-17T15:35:49.087Z,-0.0312,0.3099,-0.5720,0.0284,-0.1193,-0.1946
2025-10-17T15:35:49.093Z,-0.0312,0.3099,-0.5720,-0.0901,0.0988,-0.0785
2025-10-17T15:35:49.098Z,0.0694,0.6025,-0.1076,-0.0901,0.0988,-0.0785
2025-10-17T15:35:49.110Z,0.6154,0.4312,0.4819,-0.0514,0.2364,-0.0890
2025-10-17T15:35:49.120Z,0.9700,0.1074,0.7537,0.0131,0.2046,-0.0203
2025-10-17T15:35:49.130Z,0.9536,0.0144,0.7980,0.0494,0.2128,0.0636
2025-10-17T15:35:49.140Z,0.7396,0.0528,0.7732,0.0129,0.2023,0.0277
2025-10-17T15:35:49.150Z,0.7060,0.2522,0.3846,0.0277,0.1188,-0.0670
2025-10-17T15:35:49.160Z,0.8490,0.7613,0.1838,0.0221,0.0635,-0.1514
2025-10-17T15:35:49.170Z,0.8870,1.0361,0.2775,0.0066,0.0512,-0.1854
2025-10-17T15:35:49.180Z,0.8536,0.9542,0.2774,0.0210,0.0534,-0.1796
2025-10-17T15:35:49.189Z,0.8140,0.7413,0.4388,0.0210,0.0534,-0.1796
2025-10-17T15:35:49.199Z,0.8077,0.5440,0.6600,0.0368,0.0678,-0.1679
2025-10-17T15:35:49.210Z,0.7737,0.4802,0.7154,0.0529,0.1011,-0.1913
2025-10-17T15:35:49.219Z,0.7329,0.5677,0.7774,0.0529,0.1011,-0.1913
2025-10-17T15:35:49.230Z,0.7409,0.7019,0.8625,0.0605,0.1142,-0.2152
2025-10-17T15:35:49.239Z,0.7130,0.7249,0.8441,0.0688,0.1292,-0.2336
2025-10-17T15:35:49.249Z,0.5305,0.6311,0.8018,0.0898,0.1183,-0.2487
2025-10-17T15:35:49.260Z,0.3616,0.5713,0.7724,0.1371,0.0152,-0.2422
2025-10-17T15:35:49.269Z,0.2751,0.5817,0.7092,0.1371,0.0152,-0.2422
2025-10-17T15:35:49.279Z,0.1963,0.5571,0.5619,0.1517,-0.0171,-0.2405
2025-10-17T15:35:49.289Z,0.1485,0.5378,0.4289,0.1668,-0.0408,-0.2376
2025-10-17T15:35:49.299Z,0.1563,0.5554,0.3548,0.1733,-0.0309,-0.2330
2025-10-17T15:35:49.309Z,0.2332,0.5830,0.2536,0.1645,-0.0102,-0.2240
2025-10-17T15:35:49.319Z,0.3447,0.5846,0.1578,0.1613,0.0201,-0.2287
2025-10-17T15:35:49.332Z,0.2771,0.5430,0.0364,0.1496,-0.0103,-0.2571
2025-10-17T15:35:49.339Z,0.0638,0.4494,-0.1010,0.1496,-0.0103,-0.2571
2025-10-17T15:35:49.349Z,-0.0429,0.3472,-0.2838,0.1464,-0.0316,-0.2677
2025-10-17T15:35:49.359Z,0.0568,0.2599,-0.4559,0.1367,-0.0249,-0.2751
2025-10-17T15:35:49.369Z,0.1917,0.1964,-0.6184,0.1289,-0.0436,-0.2807
2025-10-17T15:35:49.382Z,0.1579,0.2229,-0.8297,0.0827,-0.0535,-0.3109
2025-10-17T15:35:49.389Z,-0.0694,0.2425,-1.0442,0.0827,-0.0535,-0.3109
2025-10-17T15:35:49.399Z,-0.0396,0.2684,-1.1975,0.0585,-0.0589,-0.3359
2025-10-17T15:35:49.409Z,0.1603,0.3613,-1.2143,0.0187,-0.0261,-0.3540
2025-10-17T15:35:49.418Z,0.4273,0.4783,-1.3660,-0.0283,0.0358,-0.3706
2025-10-17T15:35:49.432Z,0.6267,0.6060,-1.5119,-0.1325,0.1665,-0.3875
2025-10-17T15:35:49.439Z,0.6726,0.7228,-1.6496,-0.1325,0.1665,-0.3875
2025-10-17T15:35:49.449Z,0.5533,0.7835,-1.7259,-0.2002,0.2114,-0.3967
2025-10-17T15:35:49.459Z,0.4297,0.8022,-1.7522,-0.2534,0.1987,-0.4121
2025-10-17T15:35:49.469Z,0.3747,0.8617,-1.7499,-0.2991,0.2091,-0.4275
2025-10-17T15:35:49.482Z,0.3667,0.9218,-1.8413,-0.4119,0.1686,-0.4658
2025-10-17T15:35:49.489Z,0.3305,1.0115,-1.9399,-0.4119,0.1686,-0.4658
2025-10-17T15:35:49.499Z,0.1605,1.0900,-1.8542,-0.4712,0.1494,-0.4644
2025-10-17T15:35:49.509Z,0.0929,1.1033,-1.7087,-0.5357,0.1450,-0.4496
2025-10-17T15:35:49.519Z,0.1613,1.0658,-1.4268,-0.5853,0.1652,-0.4148
2025-10-17T15:35:49.532Z,0.0905,1.0898,-1.0895,-0.7078,0.2355,-0.3253
2025-10-17T15:35:49.539Z,-0.1138,1.1333,-0.8507,-0.7078,0.2355,-0.3253
2025-10-17T15:35:49.549Z,-0.0774,1.2382,-0.7241,-0.7494,0.2407,-0.3248
2025-10-17T15:35:49.559Z,0.3247,1.4018,-0.7698,-0.7789,0.2881,-0.3526
2025-10-17T15:35:49.569Z,0.8740,1.4667,-0.7722,-0.8019,0.3570,-0.3756
2025-10-17T15:35:49.581Z,1.0960,1.5500,-0.6108,-0.8438,0.3878,-0.3140
2025-10-17T15:35:49.589Z,0.5797,1.5047,-0.5798,-0.8438,0.3878,-0.3140
2025-10-17T15:35:49.599Z,-0.0372,1.3354,-0.6585,-0.8546,0.3014,-0.2985
2025-10-17T15:35:49.609Z,-0.2043,1.2429,-0.6815,-0.8477,0.2107,-0.2974
2025-10-17T15:35:49.619Z,0.0136,1.2269,-0.7274,-0.8500,0.2033,-0.3018
2025-10-17T15:35:49.631Z,0.4298,1.2497,-0.8507,-0.8791,0.3733,-0.2595
2025-10-17T15:35:49.639Z,0.5804,1.2890,-0.9722,-0.8791,0.3733,-0.2595
2025-10-17T15:35:49.649Z,0.1051,1.2328,-1.1093,-0.8798,0.3745,-0.2657
2025-10-17T15:35:49.659Z,-0.5661,1.0514,-1.2684,-0.8645,0.3210,-0.3020
2025-10-17T15:35:49.669Z,-0.6058,0.8775,-1.4232,-0.8513,0.2945,-0.3408
2025-10-17T15:35:49.682Z,-0.3649,0.8183,-1.7296,-0.8765,0.3230,-0.3310
2025-10-17T15:35:49.689Z,-0.3423,0.8797,-2.0710,-0.8765,0.3230,-0.3310
2025-10-17T15:35:49.699Z,-0.6800,0.8806,-2.3659,-0.9001,0.3230,-0.2987
2025-10-17T15:35:49.709Z,-1.1545,0.7164,-2.6101,-0.9182,0.3196,-0.2696
2025-10-17T15:35:49.719Z,-1.3717,0.4533,-2.7203,-0.9350,0.3474,-0.2502
2025-10-17T15:35:49.730Z,-1.4160,0.2099,-2.8385,-0.9588,0.4376,-0.2149
2025-10-17T15:35:49.739Z,-1.4901,0.1253,-2.9867,-0.9809,0.5293,-0.1723
2025-10-17T15:35:49.749Z,-1.6549,0.2031,-3.1440,-1.0085,0.5532,-0.1210
2025-10-17T15:35:49.759Z,-1.9752,0.2561,-3.3148,-1.0469,0.5244,-0.0892
2025-10-17T15:35:49.769Z,-2.3840,0.1222,-3.4930,-1.0855,0.4701,-0.0766
2025-10-17T15:35:49.779Z,-2.5373,-0.0478,-3.5631,-1.1214,0.4180,-0.0660
2025-10-17T15:35:49.789Z,-2.4411,-0.1896,-3.5687,-1.1736,0.4307,-0.0458
2025-10-17T15:35:49.799Z,-2.2259,-0.2768,-3.6096,-1.2227,0.5054,-0.0021
2025-10-17T15:35:49.809Z,-1.9296,-0.3326,-3.5883,-1.2697,0.6334,0.0630
2025-10-17T15:35:49.819Z,-1.8100,-0.4252,-3.5946,-1.3157,0.7445,0.1232
2025-10-17T15:35:49.829Z,-1.9420,-0.4795,-3.6538,-1.3543,0.7907,0.1569
2025-10-17T15:35:49.839Z,-2.1915,-0.5347,-3.7918,-1.4054,0.7978,0.1598
2025-10-17T15:35:49.849Z,-2.4170,-0.5898,-3.8219,-1.4597,0.7265,0.1385
2025-10-17T15:35:49.859Z,-2.6308,-0.6668,-3.7517,-1.5248,0.6183,0.1016
2025-10-17T15:35:49.869Z,-2.7339,-0.7920,-3.6566,-1.6525,0.5369,0.0739
2025-10-17T15:35:49.880Z,-2.5353,-0.9142,-3.6498,-1.7777,0.5126,0.0588
2025-10-17T15:35:49.889Z,-2.2485,-0.9688,-3.5477,-1.9121,0.5715,0.0618
2025-10-17T15:35:49.898Z,-2.1656,-1.0348,-3.6258,-2.0543,0.6495,0.0762
2025-10-17T15:35:49.909Z,-2.1225,-1.1330,-3.7571,-2.1838,0.6988,0.0841
2025-10-17T15:35:49.919Z,-2.0103,-1.2837,-3.8901,-2.2973,0.6986,0.0818
2025-10-17T15:35:49.930Z,-1.9875,-1.4467,-3.9907,-2.4162,0.6664,0.0745
2025-10-17T15:35:49.939Z,-2.1185,-1.6882,-3.9737,-2.5285,0.5885,0.0625
2025-10-17T15:35:49.949Z,-2.2156,-2.0427,-3.7112,-2.6416,0.5017,0.0459
2025-10-17T15:35:49.959Z,-2.1585,-2.6248,-3.4078,-2.7508,0.5029,0.0134
2025-10-17T15:35:49.969Z,-1.9225,-3.3390,-3.1248,-2.8565,0.5385,-0.0328
2025-10-17T15:35:49.980Z,-1.6914,-3.8829,-2.9575,-2.9505,0.5856,-0.0785
2025-10-17T15:35:49.989Z,-1.5965,-4.2025,-2.8149,-3.0420,0.6744,-0.1215
2025-10-17T15:35:49.999Z,-1.4019,-4.4633,-2.7748,-3.1397,0.7558,-0.1697
2025-10-17T15:35:50.009Z,-1.1244,-4.7666,-2.7411,-3.2308,0.8664,-0.2360
2025-10-17T15:35:50.019Z,-0.8129,-5.1252,-2.6195,-3.3251,0.9793,-0.3045
2025-10-17T15:35:50.029Z,-0.5876,-5.4790,-2.4409,-3.4181,1.0517,-0.3647
