time,gyroX_mdps_filtered,gyroY_mdps_filtered,gyroZ_mdps_filtered,accX_mg_filtered,accY_mg_filtered,accZ_mg_filtered,magX_mG_filtered,magY_mG_filtered,magZ_mG_filtered
0.0,-49.48736011369913,-10.497097331367758,257.74031081487544,-416.5876395230835,783.8881604276534,-144.60387205531188,0.0,0.0,0.0
0.005,-64.28927404485206,-17.75012082036348,259.78419849074663,-430.2572061241751,753.490941651156,-140.44181300801205,0.0,0.0,0.0
0.009,-78.39032580156078,-24.496633182786823,261.3783008662083,-443.8866764420161,722.5843216302651,-136.5661885791422,0.0,0.0,0.0
0.014,-91.68108835713386,-30.633590063994976,262.3337113942125,-457.40309137911987,691.3701926652949,-133.03041363882144,0.0,0.0,0.0
0.019,-104.05753816961182,-36.06837660588941,262.47702027909503,-470.73261131182767,660.0578878345318,-129.8802395565136,0.0,0.0,0.0
0.023,-115.42253182621604,-40.721075781595985,261.6561850622189,-483.8014823175963,628.8616210260757,-127.15234351718273,0.0,0.0,0.0
0.028,-125.68736896990278,-44.52646484349724,259.7456387854681,-496.53699358361496,597.9978141501708,-124.87313969242089,0.0,0.0,0.0
0.033,-134.77343093662515,-47.435671346965016,256.6504427096215,-508.8684234800739,567.6823529741224,-123.05785644896592,0.0,0.0,0.0
0.038,-142.6138767046978,-49.41742377671537,252.30934327400075,-520.7279894619849,538.1278150160401,-121.70991617184602,0.0,0.0,0.0
0.042,-149.15536578069768,-50.45883910524966,246.69665012252094,-532.051827677493,509.54070631207264,-120.8206457802706,0.0,0.0,0.0
0.047,-154.3597621174336,-50.5657005842234,239.822909581596,-542.781029275788,482.11872997794717,-120.3693370164315,0.0,0.0,0.0
0.052,-158.2057559385671,-49.76219353042927,231.73440255181427,-552.862751544782,456.04809270592705,-120.32366617287983,0.0,0.0,0.0
0.056,-160.69032403367126,-48.090084955949614,222.51154417643528,-562.2514050124078,431.50084152648157,-120.64047281592786,0.0,0.0,0.0
0.061,-161.8299365365069,-45.607354704187,212.26630209180217,-570.909895817435,408.63221738131,-121.26688586711151,0.0,0.0,0.0
0.066,-161.66141202302637,-42.386310699849076,201.13877869849233,-578.8108796552608,387.57801678883646,-122.14177296491681,0.0,0.0,0.0
0.07,-160.24232481824515,-38.51124749864199,189.29311992448623,-585.9379625445191,368.45196767561896,-123.19747564958031,0.0,0.0,0.0
0.075,-157.6508794471406,-34.075733326051264,176.91291853722294,-592.2867667565607,351.34314775763215,-124.36177939283515,0.0,0.0,0.0
0.08,-153.98518696822853,-29.179633659766157,164.1962752918902,-597.8657690717037,336.3135003936383,-125.56005499187778,0.0,0.0,0.0
0.085,-149.3619055569457,-23.925996583869267,151.35066801658405,-602.6968144860913,323.3955304420201,-126.7174976553944,0.0,0.0,0.0
0.089,-143.91424164671477,-18.41793452569802,138.58775979250856,-606.8152130946213,312.5902882583104,-127.76138340027344,0.0,0.0,0.0
0.094,-137.78934590604885,-12.755637393791107,126.11825610262655,-610.2693424671936,303.86577006924495,-128.62325997312314,0.0,0.0,0.0
0.099,-131.14517707533375,-7.03364354334127,114.14690109851848,-613.1197029369035,297.1558735791842,-129.24099171622197,0.0,0.0,0.0
0.103,-124.14694219185506,-1.3384784045737603,102.8676884011019,-615.437407863313,292.3600455635254,-129.5605843151132,0.0,0.0,0.0
0.108,-116.96324996034856,4.253252341409868,92.45935395030227,-617.302132409496,289.34374255103296,-129.53772540039424,0.0,0.0,0.0
0.113,-109.76213182556197,9.676255531540425,83.08121715357201,-618.7995884888178,287.9397977825913,-129.13898965195483,0.0,0.0,0.0
0.117,-102.70709101257509,14.877399455080656,74.86943992823836,-620.0186354290734,287.9507489156533,-128.3426718354938,0.0,0.0,0.0
0.122,-95.95333340147718,19.816019102487886,67.93377793751573,-621.0481708871469,289.1521331375068,-127.13922779566387,0.0,0.0,0.0
0.127,-89.64431699625062,24.463705914132014,62.354900901415,-621.9739706860558,291.2967033081046,-125.53132126413274,0.0,0.0,0.0
0.132,-83.9087313746501,28.80363456269858,58.182356761642716,-622.8756568960588,294.11946618563854,-123.53349227669909,0.0,0.0,0.0
0.136,-78.85798801405015,32.82949865877162,55.43324667378068,-623.8239697946908,297.34339695718916,-121.17147950121087,0.0,0.0,0.0
0.141,-74.58427031947467,36.54414081134577,54.09166452025365,-624.8785021452004,300.68564671323014,-118.48124228917713,0.0,0.0,0.0
0.146,-71.15916199917184,39.95796975559357,54.108936607786866,-626.0860254539832,303.8640332262353,-115.50773752794586,0.0,0.0,0.0
0.15,-68.63284685091513,43.087258239723546,55.40467514771416,-627.4795000324541,306.60359175183356,-112.30351076200499,0.0,0.0,0.0
0.155,-67.03385337660997,45.95241057521752,57.86863373289181,-629.0778166512702,308.64296238224557,-108.92716073815662,0.0,0.0,0.0
0.16,-66.36930384896681,48.57627922113208,61.36332526331758,-630.8862703814848,309.74040348626835,-105.44173240942926,0.0,0.0,0.0
0.164,-66.62561867021861,50.98259658820953,65.72733395922765,-632.8977200912159,309.67924501665254,-101.91308686889819,0.0,0.0,0.0
0.169,-67.76962216249416,53.19457237048549,70.77922512627421,-635.0943434473259,308.2726274487189,-98.40828911932218,0.0,0.0,0.0
0.174,-69.74999436018496,55.23368923610131,76.32193180398494,-637.4498607175964,305.3674076747884,-94.99404720603168,0.0,0.0,0.0
0.179,-72.49901383116237,57.118712120943265,82.14747929670455,-639.9320744750452,300.8471487033296,-91.73522982103994,0.0,0.0,0.0
0.183,-75.93453799777656,58.86491033497678,88.04189921376116,-642.505558919857,294.63414329001426,-88.69348437011588,0.0,0.0,0.0
0.188,-79.96216918277578,60.48347863537508,93.79018484307738,-645.1343329768864,286.6904519366339,-85.92597366228438,0.0,0.0,0.0
0.193,-84.47755634852206,61.981134282888064,99.18114851079353,-647.784364856013,277.01796321170826,-83.48424655558462,0.0,0.0,0.0
0.197,-89.36878408516368,63.35986230117128,104.01205701656346,-650.4257799516906,265.6575093346416,-81.41325566260633,0.0,0.0,0.0
0.202,-94.51880173990621,64.61678062251794,108.09294111455816,-653.0346751967635,252.68709222208946,-79.7505331472274,0.0,0.0,0.0
0.207,-99.8078466063976,65.74409995801916,111.25049745695841,-655.5944773109476,238.21929414425406,-78.52553334532047,0.0,0.0,0.0
0.211,-105.11581586832703,66.72915910011284,113.33152462474611,-658.0968164331852,222.39796246270078,-77.75914816801996,0.0,0.0,0.0
0.216,-110.32454278929734,67.55452376404459,114.20585686340404,-660.5419182441053,205.39427014041647,-77.4633979660272,0.0,0.0,0.0
0.22,-115.31993397497557,68.19814483220716,113.76877802592202,-662.9385456497301,187.4022638883273,-77.64129690799751,0.0,0.0,0.0
0.225,-119.99392710405576,68.63357894966738,111.94291274625141,-665.3035443075436,168.63402056890524,-78.2868881631162,0.0,0.0,0.0
0.23,-124.24623310235778,68.83027992937276,108.67960174924181,-667.6610634864903,149.31453968871247,-79.38544045670459,0.0,0.0,0.0
0.235,-127.98583385476701,68.75397260276054,103.95977411321431,-670.0415339902717,129.67650505514248,-80.91379407331358,0.0,0.0,0.0
0.24,-131.1322160618207,68.36712110605701,97.79433250893483,-672.4804876555511,109.95505135493255,-82.84084129766862,0.0,0.0,0.0
0.244,-133.61633272455322,67.6295010670499,90.22406927535903,-675.017298169408,90.38267051545401,-85.12812375744198,0.0,0.0,0.0
0.249,-135.38129447981441,66.49888021157116,81.31913245492608,-677.6939110209337,71.18438700452162,-87.73052733557199,0.0,0.0,0.0
0.254,-136.3828023874141,64.93180546704886,71.17806163306223,-680.5536125694205,52.57332003159496,-90.59705452118894,0.0,0.0,0.0
0.258,-136.58934133719345,62.884487847314254,59.926413326733254,-683.639866972604,34.74673451737092,-93.67165456582886,0.0,0.0,0.0
0.263,-135.98215913470406,60.313770264747305,47.71499489141462,-686.9952286455361,17.88266345943662,-96.89409377013172,0.0,0.0,0.0
0.268,-134.55506063574893,57.178158592282244,34.717725281782954,-690.6603207573539,2.1371637820236042,-100.20085152590522,0.0,0.0,0.0
0.272,-132.31404858904438,53.43889316547486,21.129141555935885,-694.6728597813836,-12.357753265750137,-103.52603193823875,0.0,0.0,0.0
0.277,-129.27684219099478,49.06103664069559,7.161572543116037,-699.0667033394951,-25.495497901235066,-106.80228529757714,0.0,0.0,0.0
0.282,-125.4722999830995,44.014554570311034,-6.957993921227853,-703.8709028208557,-37.19558758864921,-109.9617376622172,0.0,0.0,0.0
0.287,-120.93976575118435,38.27536673102236,-20.99131605994597,-709.1087516363841,-47.40367037530943,-112.9369297326089,0.0,0.0,0.0
0.291,-115.72834587041434,31.826349479227712,-34.69253096940515,-714.7968322005557,-56.0909357850459,-115.66176760196804,0.0,0.0,0.0
0.296,-109.89611636655005,24.65827156525878,-47.811958331368636,-720.9440775895273,-63.25298171121484,-118.07248762878378,0.0,0.0,0.0
0.301,-103.50925022801741,16.77064738232308,-60.100005650574815,-727.5508753812376,-68.90821829497986,-120.10863563615057,0.0,0.0,0.0
0.305,-96.64105181483674,8.172492125939039,-71.31109511292324,-734.6082499323384,-73.09589605267828,-121.71405721638973,0.0,0.0,0.0
0.31,-89.37088599128779,-1.117037539058796,-81.20752566958022,-742.0971643490302,-75.87384650289046,-122.83789164056984,0.0,0.0,0.0
0.315,-81.78299435164386,-11.068136157906244,-89.56318290024763,-749.9879844600848,-77.31602065025437,-123.43555735076102,0.0,0.0,0.0
0.319,-73.96519866830832,-21.639998298054564,-96.16701407737979,-758.2401447382715,-77.50990497539144,-123.46971277175521,0.0,0.0,0.0
0.324,-66.00750136558509,-32.78065114375417,-100.82619619923247,-766.8020513179421,-76.55388673527318,-122.91117254874777,0.0,0.0,0.0
0.329,-58.00060321931986,-44.42700327314833,-103.36893933671341,-775.6112509509695,-74.55463102490384,-121.73975640821732,0.0,0.0,0.0
0.334,-50.03436841375854,-56.50514530127717,-103.64688469494345,-784.5948874390508,-71.6245220003447,-119.94504560116411,0.0,0.0,0.0
0.338,-42.19627545828905,-68.9309385167737,-101.5370745459715,-793.6704588852731,-67.87921100376863,-117.52702024820437,0.0,0.0,0.0
0.343,-34.56989824144615,-81.61092412209813,-96.94348827695156,-802.7468800861024,-63.43530628856039,-114.49654991687969,0.0,0.0,0.0
0.348,-27.233463645072398,-94.44357752331325,-89.79815436202301,-811.7258448104567,-58.40823346406529,-110.87570965535201,0.0,0.0,0.0
0.352,-20.25852987690414,-107.3209191709543,-80.0618614651423,-820.5034730247702,-52.91029262232634,-106.69789482678843,0.0,0.0,0.0
0.357,-13.708823073159824,-120.13047616754416,-67.72450227773396,-828.9722188058466,-47.0489363532299,-102.0077107673054,0.0,0.0,0.0
0.362,-7.639260160101116,-132.75756819118695,-52.80508996031488,-837.023006093079,-40.92529077057943,-96.86061772990271,0.0,0.0,0.0
0.366,-2.095175869957501,-145.08786853581591,-35.35148828738129,-844.5475514480539,-34.6329372142548,-91.32231775332305,0.0,0.0,0.0
0.371,2.8882363251469343,-157.01016752244024,-15.439892963963871,-851.4408246861113,-28.256963577074146,-85.46787775669367,0.0,0.0,0.0
0.413,7.286264073178833,-168.41924247162703,6.825905455326078,-857.6035881078793,-21.873280230925943,-79.38059197219751,0.0,0.0,0.0
0.418,11.08479197122313,-179.21871827460615,31.315455468944336,-862.9449425134837,-15.548177589028386,-73.15059654407395,0.0,0.0,0.0
0.423,14.280186646009973,-189.32379019473507,57.87276417934702,-867.3847958630989,-9.338085457266573,-66.87325961305622,0.0,0.0,0.0
0.428,16.878943615076043,-198.6636812938986,86.31760395835956,-870.8561638390853,-3.289485634835418,-60.64738116377444,0.0,0.0,0.0
0.432,18.89709181850558,-207.18372203275067,116.44702199855689,-873.3072145220774,2.561067469279282,-54.5732474105218,0.0,0.0,0.0
0.437,20.359359272065646,-214.8469643109778,148.03708153637865,-874.7029806946995,8.186850882302505,-48.750593139202074,0.0,0.0,0.0
0.442,21.298113009782792,-221.63526964123855,180.84487162123662,-875.0266786803825,13.570818464865367,-43.27653124294878,0.0,0.0,0.0
0.446,21.75209669028368,-227.54983699823106,214.61082345424325,-874.2805888224096,18.705388817377088,-38.24351149379178,0.0,0.0,0.0
0.451,21.764999526649913,-232.6111588388072,249.06136548692623,-872.4864685091922,23.59216304327455,-33.737370286898226,0.0,0.0,0.0
0.456,21.383900425690054,-236.8584137048808,283.9119374759666,-869.6854838760536,28.241547904688534,-29.835529359495716,0.0,0.0,0.0
0.46,20.65764052357346,-240.34832074273055,318.87036638615086,-865.9376610218886,32.67225040760904,-26.60539432658005,0.0,0.0,0.0
0.465,19.635184093951942,-243.15349557727424,353.64058538818443,-861.3208719725064,36.91060374231844,-24.10299392088073,0.0,0.0,0.0
0.47,18.364030585648447,-245.36035861012317,387.92665284045415,-855.9293849032539,40.98968385075455,-22.37188906034438,0.0,0.0,0.0
0.474,16.888738750746153,-247.0666563901825,421.4370034941687,-849.8720220432675,44.94818264250075,-21.44236836536466,0.0,0.0,0.0
0.479,15.24961798573936,-248.37866464441746,453.88884160892195,-843.2699811949486,48.829018431470395,-21.330934584006545,0.0,0.0,0.0
