time,gyroX_mdps_filtered,gyroY_mdps_filtered,gyroZ_mdps_filtered,accX_mg_filtered,accY_mg_filtered,accZ_mg_filtered,magX_mG_filtered,magY_mG_filtered,magZ_mG_filtered
0.0,43.605701226688915,36.21130786263792,-5.612896180278694,-1015.782813546868,240.77625577585616,-434.0783869105097,0.0,0.0,0.0
0.004,58.86951813844738,29.525414870393114,-12.931144393587969,-1007.6099120219034,270.17292934645684,-416.0071893724765,0.0,0.0,0.0
0.009,73.78782637717399,23.256129755122256,-20.55687083098843,-999.4576314032238,299.35993213503394,-397.9840178708117,0.0,0.0,0.0
0.014,88.19672402394484,17.471658644353774,-28.505551189767154,-991.386002990707,328.1284636189586,-380.123245503054,0.0,0.0,0.0
0.018,101.93596044160302,12.229974454118272,-36.78113157691903,-983.4371717885816,356.27454849736347,-362.5375727892407,0.0,0.0,0.0
0.023,114.85169758160723,7.576978712278283,-45.37425016863204,-975.6327679453495,383.6020407469613,-345.3365362257843,0.0,0.0,0.0
0.027,126.79909846049074,3.5449285639438464,-54.26087670369106,-967.9720773538362,409.92543202173744,-328.6250590528334,0.0,0.0,0.0
0.033,137.64468377036965,0.1511869944106561,-63.40144929542333,-960.4311265402677,435.0724035685288,-312.50206703130823,0.0,0.0,0.0
0.037,147.26841117003534,-2.602655816261536,-72.74056959101435,-952.9627548279043,458.8860725967839,-297.05919141908714,0.0,0.0,0.0
0.042,155.56544408128227,-4.731254555615593,-82.20729419468961,-945.4976995950351,481.22689743901367,-282.3795799180062,0.0,0.0,0.0
0.047,162.44758741825635,-6.2655525211494005,-91.716034183824,-937.9466719084393,501.9742186601171,-268.53683452438554,0.0,0.0,0.0
0.051,167.8443767082628,-7.252389003668241,-101.16804810483421,-930.2033536219169,521.027424126257,-255.59409305423807,0.0,0.0,0.0
0.056,171.70381491305906,-7.753675057180831,-110.45348912006818,-922.1482060969247,538.3067348369032,-243.60326831639372,0.0,0.0,0.0
0.061,173.99275866094447,-7.845153798084481,-119.45394458236666,-913.6529468097783,553.7536157903642,-232.6044553187516,0.0,0.0,0.0
0.065,174.69696319715817,-7.614771266562696,-128.04538568496272,-904.5855240925576,567.3308231937128,-222.62551281193848,0.0,0.0,0.0
0.07,173.82080309738282,-7.160692652780745,-136.10142594436837,-894.8154023448155,579.0221066392772,-213.68182136878565,0.0,0.0,0.0
0.075,171.38669307537938,-6.589007205724458,-143.4967719715018,-884.2189602701235,588.8315926401776,-205.7762163759519,0.0,0.0,0.0
0.08,167.4342397060721,-6.011174189952301,-150.1107407348552,-872.6848030189532,596.7828834866996,-198.89909087151963,0.0,0.0,0.0
0.084,162.01916070756744,-5.541271855513159,-155.83071451951136,-860.1187952865665,602.9179111499973,-193.02866015766924,0.0,0.0,0.0
